CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	2.0620000E-11	1.9550000E-11	2.0440000E-11	5.5610000E-11	6.0610000E-11
-2.4750000E+1	1.1705000E-11	1.0455000E-11	1.1552000E-11	2.7840000E-11	3.3712000E-11
-4.4500000E+1	1.0965000E-11	9.8850000E-12	1.0750000E-11	2.5660000E-11	3.1600000E-11
-6.4250000E+1	1.0387000E-11	9.4510000E-12	1.0073000E-11	2.3910000E-11	2.9911000E-11
-8.4000000E+1	9.8230000E-12	8.8550000E-12	9.1910000E-12	2.1790000E-11	2.7869000E-11
-1.0375000E+2	9.1680000E-12	8.2630000E-12	8.4950000E-12	1.9768000E-11	2.5926000E-11
-1.2350000E+2	8.5500000E-12	8.0060000E-12	8.2060000E-12	1.8564000E-11	2.4762000E-11
-1.4325000E+2	8.2560000E-12	7.9720000E-12	8.1520000E-12	1.8178000E-11	2.4380000E-11
-1.6300000E+2	8.2090000E-12	7.9460000E-12	8.1290000E-12	1.8078000E-11	2.4284000E-11
-1.8275000E+2	8.1870000E-12	7.9280000E-12	8.1140000E-12	1.8023000E-11	2.4229000E-11
-2.0250000E+2	8.1690000E-12	7.9150000E-12	8.1020000E-12	1.7978000E-11	2.4186000E-11
-2.2225000E+2	8.1580000E-12	7.9030000E-12	8.0920000E-12	1.7941000E-11	2.4153000E-11
-2.4200000E+2	8.1490000E-12	7.8920000E-12	8.0810000E-12	1.7910000E-11	2.4122000E-11
-2.6175000E+2	8.1400000E-12	7.8810000E-12	8.0730000E-12	1.7881000E-11	2.4094000E-11
-2.8150000E+2	8.1320000E-12	7.8720000E-12	8.0640000E-12	1.7854000E-11	2.4068000E-11
-3.0125000E+2	8.1240000E-12	7.8630000E-12	8.0570000E-12	1.7830000E-11	2.4044000E-11
-3.2100000E+2	8.1180000E-12	7.8540000E-12	8.0500000E-12	1.7805000E-11	2.4022000E-11
-3.4075000E+2	8.1120000E-12	7.8470000E-12	8.0430000E-12	1.7784000E-11	2.4002000E-11
-3.6050000E+2	8.1050000E-12	7.8390000E-12	8.0350000E-12	1.7764000E-11	2.3979000E-11
-3.8025000E+2	8.1010000E-12	7.8330000E-12	8.0300000E-12	1.7744000E-11	2.3964000E-11
-4.0000000E+2	8.0960000E-12	7.8270000E-12	8.0260000E-12	1.7730000E-11	2.3949000E-11
