CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	2.0670000E-11	1.9600000E-11	2.0630000E-11	5.5900000E-11	6.0900000E-11
-2.4750000E+1	1.1775000E-11	1.0508000E-11	1.1731000E-11	2.8160000E-11	3.4014000E-11
-4.4500000E+1	1.1044000E-11	9.9880000E-12	1.1006000E-11	2.6110000E-11	3.2038000E-11
-6.4250000E+1	1.0486000E-11	9.6840000E-12	1.0444000E-11	2.4630000E-11	3.0614000E-11
-8.4000000E+1	9.9320000E-12	9.3450000E-12	9.7890000E-12	2.3020000E-11	2.9066000E-11
-1.0375000E+2	9.3600000E-12	8.9690000E-12	9.1170000E-12	2.1330000E-11	2.7446000E-11
-1.2350000E+2	8.7300000E-12	8.4350000E-12	8.4350000E-12	1.9444000E-11	2.5600000E-11
-1.4325000E+2	8.3270000E-12	8.0670000E-12	8.1760000E-12	1.8377000E-11	2.4570000E-11
-1.6300000E+2	8.2240000E-12	7.9610000E-12	8.1340000E-12	1.8117000E-11	2.4319000E-11
-1.8275000E+2	8.1940000E-12	7.9300000E-12	8.1140000E-12	1.8034000E-11	2.4238000E-11
-2.0250000E+2	8.1740000E-12	7.9130000E-12	8.1010000E-12	1.7980000E-11	2.4188000E-11
-2.2225000E+2	8.1630000E-12	7.9000000E-12	8.0910000E-12	1.7946000E-11	2.4154000E-11
-2.4200000E+2	8.1690000E-12	7.8890000E-12	8.0800000E-12	1.7914000E-11	2.4138000E-11
-2.6175000E+2	8.1450000E-12	7.8790000E-12	8.0720000E-12	1.7884000E-11	2.4096000E-11
-2.8150000E+2	8.1380000E-12	7.8700000E-12	8.0630000E-12	1.7858000E-11	2.4071000E-11
-3.0125000E+2	8.1310000E-12	7.8610000E-12	8.0550000E-12	1.7834000E-11	2.4047000E-11
-3.2100000E+2	8.1240000E-12	7.8530000E-12	8.0480000E-12	1.7810000E-11	2.4025000E-11
-3.4075000E+2	8.1180000E-12	7.8450000E-12	8.0400000E-12	1.7789000E-11	2.4003000E-11
-3.6050000E+2	8.1500000E-12	7.8390000E-12	8.0350000E-12	1.7770000E-11	2.4024000E-11
-3.8025000E+2	8.1070000E-12	7.8310000E-12	8.0290000E-12	1.7749000E-11	2.3967000E-11
-4.0000000E+2	8.1020000E-12	7.8240000E-12	8.0230000E-12	1.7734000E-11	2.3949000E-11
