CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.2896000E-11	1.1948000E-11	1.2746000E-11	3.1970000E-11	3.7590000E-11
-2.4750000E+1	8.1320000E-12	7.1190000E-12	7.9880000E-12	1.7098000E-11	2.3239000E-11
-4.4500000E+1	7.6630000E-12	6.8070000E-12	7.4830000E-12	1.5759000E-11	2.1953000E-11
-6.4250000E+1	7.3000000E-12	6.6010000E-12	7.0880000E-12	1.4757000E-11	2.0989000E-11
-8.4000000E+1	7.0210000E-12	6.4540000E-12	6.8660000E-12	1.4073000E-11	2.0341000E-11
-1.0375000E+2	6.9250000E-12	6.4210000E-12	6.8470000E-12	1.3903000E-11	2.0193000E-11
-1.2350000E+2	6.9070000E-12	6.4020000E-12	6.8300000E-12	1.3846000E-11	2.0139000E-11
-1.4325000E+2	6.8910000E-12	6.3860000E-12	6.8140000E-12	1.3799000E-11	2.0091000E-11
-1.6300000E+2	6.8800000E-12	6.3730000E-12	6.8020000E-12	1.3759000E-11	2.0055000E-11
-1.8275000E+2	6.8690000E-12	6.3620000E-12	6.7910000E-12	1.3725000E-11	2.0022000E-11
-2.0250000E+2	6.8690000E-12	6.3540000E-12	6.7810000E-12	1.3694000E-11	2.0004000E-11
-2.2225000E+2	6.8510000E-12	6.3430000E-12	6.7730000E-12	1.3667000E-11	1.9967000E-11
-2.4200000E+2	6.8430000E-12	6.3350000E-12	6.7640000E-12	1.3642000E-11	1.9942000E-11
-2.6175000E+2	6.8360000E-12	6.3270000E-12	6.7570000E-12	1.3619000E-11	1.9920000E-11
-2.8150000E+2	6.8310000E-12	6.3200000E-12	6.7510000E-12	1.3598000E-11	1.9902000E-11
-3.0125000E+2	6.8250000E-12	6.3140000E-12	6.7450000E-12	1.3579000E-11	1.9884000E-11
-3.2100000E+2	6.8190000E-12	6.3070000E-12	6.7380000E-12	1.3561000E-11	1.9864000E-11
-3.4075000E+2	6.8140000E-12	6.3020000E-12	6.7340000E-12	1.3544000E-11	1.9850000E-11
-3.6050000E+2	6.8100000E-12	6.2960000E-12	6.7270000E-12	1.3527000E-11	1.9833000E-11
-3.8025000E+2	6.8060000E-12	6.2920000E-12	6.7230000E-12	1.3513000E-11	1.9821000E-11
-4.0000000E+2	6.8010000E-12	6.2870000E-12	6.7190000E-12	1.3499000E-11	1.9807000E-11
