CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.0224000E-11	9.3360000E-12	1.0149000E-11	2.3900000E-11	2.9709000E-11
-2.4750000E+1	6.9070000E-12	6.0750000E-12	6.8400000E-12	1.3571000E-11	1.9822000E-11
-4.4500000E+1	6.5830000E-12	5.8740000E-12	6.5180000E-12	1.2686000E-11	1.8975000E-11
-6.4250000E+1	6.4150000E-12	5.7920000E-12	6.3490000E-12	1.2242000E-11	1.8556000E-11
-8.4000000E+1	6.3350000E-12	5.7550000E-12	6.2650000E-12	1.2019000E-11	1.8355000E-11
-1.0375000E+2	6.3310000E-12	5.7550000E-12	6.2600000E-12	1.1993000E-11	1.8346000E-11
-1.2350000E+2	6.3160000E-12	5.7410000E-12	6.2450000E-12	1.1946000E-11	1.8302000E-11
-1.4325000E+2	6.3020000E-12	5.7300000E-12	6.2320000E-12	1.1906000E-11	1.8264000E-11
-1.6300000E+2	6.2920000E-12	5.7200000E-12	6.2200000E-12	1.1874000E-11	1.8232000E-11
-1.8275000E+2	6.2830000E-12	5.7110000E-12	6.2120000E-12	1.1845000E-11	1.8206000E-11
-2.0250000E+2	6.2740000E-12	5.7040000E-12	6.2040000E-12	1.1819000E-11	1.8182000E-11
-2.2225000E+2	6.2680000E-12	5.6960000E-12	6.1960000E-12	1.1798000E-11	1.8160000E-11
-2.4200000E+2	6.2620000E-12	5.6890000E-12	6.1900000E-12	1.1778000E-11	1.8141000E-11
-2.6175000E+2	6.2570000E-12	5.6840000E-12	6.1840000E-12	1.1758000E-11	1.8125000E-11
-2.8150000E+2	6.2510000E-12	5.6790000E-12	6.1780000E-12	1.1744000E-11	1.8108000E-11
-3.0125000E+2	6.2470000E-12	5.6740000E-12	6.1740000E-12	1.1728000E-11	1.8095000E-11
-3.2100000E+2	6.2630000E-12	5.6700000E-12	6.1700000E-12	1.1714000E-11	1.8103000E-11
-3.4075000E+2	6.2380000E-12	5.6660000E-12	6.1650000E-12	1.1700000E-11	1.8069000E-11
-3.6050000E+2	6.2360000E-12	5.6620000E-12	6.1600000E-12	1.1688000E-11	1.8058000E-11
-3.8025000E+2	6.2320000E-12	5.6580000E-12	6.1550000E-12	1.1676000E-11	1.8045000E-11
-4.0000000E+2	6.2290000E-12	5.6550000E-12	6.1530000E-12	1.1666000E-11	1.8037000E-11
