CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.0265000E-11	9.3670000E-12	1.0185000E-11	2.3960000E-11	2.9817000E-11
-2.4750000E+1	6.9180000E-12	6.0790000E-12	6.8410000E-12	1.3586000E-11	1.9838000E-11
-4.4500000E+1	6.6020000E-12	5.8790000E-12	6.5210000E-12	1.2714000E-11	1.9002000E-11
-6.4250000E+1	6.4410000E-12	5.7960000E-12	6.3510000E-12	1.2272000E-11	1.8588000E-11
-8.4000000E+1	6.3400000E-12	5.7570000E-12	6.2680000E-12	1.2028000E-11	1.8365000E-11
-1.0375000E+2	6.3330000E-12	5.7570000E-12	6.2620000E-12	1.1997000E-11	1.8352000E-11
-1.2350000E+2	6.3180000E-12	5.7440000E-12	6.2470000E-12	1.1951000E-11	1.8309000E-11
-1.4325000E+2	6.3060000E-12	5.7310000E-12	6.2340000E-12	1.1913000E-11	1.8271000E-11
-1.6300000E+2	6.2940000E-12	5.7220000E-12	6.2230000E-12	1.1879000E-11	1.8239000E-11
-1.8275000E+2	6.2840000E-12	5.7130000E-12	6.2130000E-12	1.1851000E-11	1.8210000E-11
-2.0250000E+2	6.2760000E-12	5.7050000E-12	6.2050000E-12	1.1825000E-11	1.8186000E-11
-2.2225000E+2	6.2690000E-12	5.6980000E-12	6.1980000E-12	1.1803000E-11	1.8165000E-11
-2.4200000E+2	6.2630000E-12	5.6910000E-12	6.1900000E-12	1.1782000E-11	1.8144000E-11
-2.6175000E+2	6.2570000E-12	5.6860000E-12	6.1860000E-12	1.1764000E-11	1.8129000E-11
-2.8150000E+2	6.2520000E-12	5.6810000E-12	6.1790000E-12	1.1747000E-11	1.8112000E-11
-3.0125000E+2	6.2470000E-12	5.6760000E-12	6.1750000E-12	1.1732000E-11	1.8098000E-11
-3.2100000E+2	6.2420000E-12	5.6720000E-12	6.1690000E-12	1.1718000E-11	1.8083000E-11
-3.4075000E+2	6.2410000E-12	5.6680000E-12	6.1650000E-12	1.1705000E-11	1.8074000E-11
-3.6050000E+2	6.2360000E-12	5.6630000E-12	6.1600000E-12	1.1693000E-11	1.8059000E-11
-3.8025000E+2	6.2330000E-12	5.6600000E-12	6.1570000E-12	1.1680000E-11	1.8050000E-11
-4.0000000E+2	6.2300000E-12	5.6560000E-12	6.1540000E-12	1.1671000E-11	1.8040000E-11
