IV Measurement
Barcode=33305010000619	DateIV=20160407	TempIV=23.5	HumidityIV=40.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-1.8019070E-11	0.0000000E+0
-1.0000000E+1	2.3416400E-9	0.0000000E+0
-2.0000000E+1	2.5313400E-9	0.0000000E+0
-3.0000000E+1	7.8884800E-12	0.0000000E+0
-4.0000000E+1	8.8735700E-12	0.0000000E+0
-5.0000000E+1	9.6028800E-12	0.0000000E+0
-6.0000000E+1	1.0055740E-11	0.0000000E+0
-7.0000000E+1	1.0343370E-11	0.0000000E+0
-8.0000000E+1	1.0482940E-11	0.0000000E+0
-9.0000000E+1	1.0537690E-11	0.0000000E+0
-1.0000000E+2	1.0523580E-11	0.0000000E+0
-1.1000000E+2	1.1305910E-11	0.0000000E+0
-1.2000000E+2	1.3875600E-11	0.0000000E+0
-1.3000000E+2	1.6956440E-11	0.0000000E+0
-1.4000000E+2	1.9479700E-11	0.0000000E+0
-1.5000000E+2	2.0410020E-11	0.0000000E+0
-1.6000000E+2	3.6817200E-11	0.0000000E+0
-1.7000000E+2	3.8896500E-11	0.0000000E+0
-1.8000000E+2	4.0906200E-11	0.0000000E+0
-1.9000000E+2	4.3477400E-11	0.0000000E+0
-2.0000000E+2	4.6980100E-11	0.0000000E+0
-2.1000000E+2	5.1547100E-11	0.0000000E+0
-2.2000000E+2	6.0364700E-11	0.0000000E+0
-2.3000000E+2	2.0758900E-10	0.0000000E+0
-2.4000000E+2	3.4254200E-10	0.0000000E+0
-2.5000000E+2	5.6988500E-10	0.0000000E+0
-2.6000000E+2	8.6207800E-10	0.0000000E+0
-2.7000000E+2	1.1805100E-9	0.0000000E+0
-2.8000000E+2	1.5253620E-9	0.0000000E+0
-2.9000000E+2	2.0358500E-9	0.0000000E+0
-3.0000000E+2	2.6064500E-9	0.0000000E+0
-3.1000000E+2	3.2038000E-9	0.0000000E+0
-3.2000000E+2	3.8162700E-9	0.0000000E+0
-3.3000000E+2	4.5769000E-9	0.0000000E+0
-3.4000000E+2	5.6825900E-9	0.0000000E+0
-3.5000000E+2	7.4752800E-9	0.0000000E+0
