IV Measurement
Barcode=33305010000619	DateIV=20160407	TempIV=23.5	HumidityIV=40.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-3.7613100E-11	0.0000000E+0
-1.0000000E+1	8.2238000E-12	0.0000000E+0
-2.0000000E+1	9.9011300E-12	0.0000000E+0
-3.0000000E+1	1.1698610E-11	0.0000000E+0
-4.0000000E+1	1.3023040E-11	0.0000000E+0
-5.0000000E+1	1.2457180E-11	0.0000000E+0
-6.0000000E+1	1.2643550E-11	0.0000000E+0
-7.0000000E+1	1.2690890E-11	0.0000000E+0
-8.0000000E+1	1.2642430E-11	0.0000000E+0
-9.0000000E+1	1.2519840E-11	0.0000000E+0
-1.0000000E+2	1.2366730E-11	0.0000000E+0
-1.1000000E+2	1.2424680E-11	0.0000000E+0
-1.2000000E+2	1.2571920E-11	0.0000000E+0
-1.3000000E+2	1.2691670E-11	0.0000000E+0
-1.4000000E+2	1.2830310E-11	0.0000000E+0
-1.5000000E+2	1.2958100E-11	0.0000000E+0
-1.6000000E+2	1.3060580E-11	0.0000000E+0
-1.7000000E+2	1.3154840E-11	0.0000000E+0
-1.8000000E+2	1.3379580E-11	0.0000000E+0
-1.9000000E+2	1.3707050E-11	0.0000000E+0
-2.0000000E+2	1.4184160E-11	0.0000000E+0
-2.1000000E+2	1.5190030E-11	0.0000000E+0
-2.2000000E+2	1.6973900E-11	0.0000000E+0
-2.3000000E+2	1.9351820E-11	0.0000000E+0
-2.4000000E+2	3.7201000E-11	0.0000000E+0
-2.5000000E+2	3.9321500E-11	0.0000000E+0
-2.6000000E+2	3.8736200E-11	0.0000000E+0
-2.7000000E+2	2.0047620E-11	0.0000000E+0
-2.8000000E+2	1.7780600E-11	0.0000000E+0
-2.9000000E+2	1.6093580E-11	0.0000000E+0
-3.0000000E+2	1.5625320E-11	0.0000000E+0
-3.1000000E+2	1.5446520E-11	0.0000000E+0
-3.2000000E+2	1.5691140E-11	0.0000000E+0
-3.3000000E+2	1.5978130E-11	0.0000000E+0
-3.4000000E+2	1.6337590E-11	0.0000000E+0
-3.5000000E+2	1.6868850E-11	0.0000000E+0
