CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.3840000E-12	8.6100000E-12	9.3130000E-12	2.1370000E-11	2.7307000E-11
-2.4750000E+1	6.4980000E-12	5.8000000E-12	6.4270000E-12	1.2445000E-11	1.8725000E-11
-4.4500000E+1	6.1940000E-12	5.6210000E-12	6.1220000E-12	1.1619000E-11	1.7937000E-11
-6.4250000E+1	6.0270000E-12	5.5370000E-12	5.9530000E-12	1.1175000E-11	1.7517000E-11
-8.4000000E+1	6.0110000E-12	5.5270000E-12	5.9260000E-12	1.1101000E-11	1.7464000E-11
-1.0375000E+2	6.0110000E-12	5.5300000E-12	5.9280000E-12	1.1090000E-11	1.7469000E-11
-1.2350000E+2	5.9960000E-12	5.5190000E-12	5.9140000E-12	1.1052000E-11	1.7429000E-11
-1.4325000E+2	5.9860000E-12	5.5100000E-12	5.9040000E-12	1.1021000E-11	1.7400000E-11
-1.6300000E+2	5.9770000E-12	5.5020000E-12	5.8960000E-12	1.0995000E-11	1.7375000E-11
-1.8275000E+2	5.9700000E-12	5.4950000E-12	5.8880000E-12	1.0972000E-11	1.7353000E-11
-2.0250000E+2	5.9640000E-12	5.4880000E-12	5.8810000E-12	1.0952000E-11	1.7333000E-11
-2.2225000E+2	5.9580000E-12	5.4830000E-12	5.8750000E-12	1.0934000E-11	1.7316000E-11
-2.4200000E+2	5.9530000E-12	5.4780000E-12	5.8700000E-12	1.0917000E-11	1.7301000E-11
-2.6175000E+2	5.9470000E-12	5.4730000E-12	5.8640000E-12	1.0902000E-11	1.7284000E-11
-2.8150000E+2	5.9430000E-12	5.4690000E-12	5.8590000E-12	1.0887000E-11	1.7271000E-11
-3.0125000E+2	5.9400000E-12	5.4660000E-12	5.8550000E-12	1.0875000E-11	1.7261000E-11
-3.2100000E+2	5.9360000E-12	5.4610000E-12	5.8510000E-12	1.0864000E-11	1.7248000E-11
-3.4075000E+2	5.9320000E-12	5.4580000E-12	5.8480000E-12	1.0852000E-11	1.7238000E-11
-3.6050000E+2	5.9290000E-12	5.4550000E-12	5.8440000E-12	1.0842000E-11	1.7228000E-11
-3.8025000E+2	5.9250000E-12	5.4530000E-12	5.8410000E-12	1.0832000E-11	1.7219000E-11
-4.0000000E+2	5.9250000E-12	5.4500000E-12	5.8370000E-12	1.0823000E-11	1.7212000E-11
