CV Measurement
Barcode=33305010000619	DateCV=20160310	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	1.3850000E-12	0.0000000E+0	1.3850000E-12
-1.0000000E+1	1.7780000E-12	0.0000000E+0	1.7780000E-12
-1.5000000E+1	2.0300000E-12	0.0000000E+0	2.0300000E-12
-2.0000000E+1	2.1940000E-12	0.0000000E+0	2.1940000E-12
-2.5000000E+1	2.3100000E-12	0.0000000E+0	2.3100000E-12
-3.0000000E+1	2.3980000E-12	0.0000000E+0	2.3980000E-12
-3.5000000E+1	2.4640000E-12	0.0000000E+0	2.4640000E-12
-4.0000000E+1	2.5210000E-12	0.0000000E+0	2.5210000E-12
-4.5000000E+1	2.5660000E-12	0.0000000E+0	2.5660000E-12
-5.0000000E+1	2.6030000E-12	0.0000000E+0	2.6030000E-12
-5.5000000E+1	2.6350000E-12	0.0000000E+0	2.6350000E-12
-6.0000000E+1	2.6620000E-12	0.0000000E+0	2.6620000E-12
-6.5000000E+1	2.6860000E-12	0.0000000E+0	2.6860000E-12
-7.0000000E+1	2.7060000E-12	0.0000000E+0	2.7060000E-12
-7.5000000E+1	2.7240000E-12	0.0000000E+0	2.7240000E-12
-8.0000000E+1	2.7400000E-12	0.0000000E+0	2.7400000E-12
-8.5000000E+1	2.7550000E-12	0.0000000E+0	2.7550000E-12
-9.0000000E+1	2.7690000E-12	0.0000000E+0	2.7690000E-12
-9.5000000E+1	2.7810000E-12	0.0000000E+0	2.7810000E-12
-1.0000000E+2	2.7920000E-12	0.0000000E+0	2.7920000E-12
-1.0500000E+2	2.8020000E-12	0.0000000E+0	2.8020000E-12
-1.1000000E+2	2.8110000E-12	0.0000000E+0	2.8110000E-12
-1.1500000E+2	2.8190000E-12	0.0000000E+0	2.8190000E-12
-1.2000000E+2	2.8260000E-12	0.0000000E+0	2.8260000E-12
-1.2500000E+2	2.8330000E-12	0.0000000E+0	2.8330000E-12
-1.3000000E+2	2.8390000E-12	0.0000000E+0	2.8390000E-12
-1.3500000E+2	2.8450000E-12	0.0000000E+0	2.8450000E-12
-1.4000000E+2	2.8500000E-12	0.0000000E+0	2.8500000E-12
-1.4500000E+2	2.8560000E-12	0.0000000E+0	2.8560000E-12
-1.5000000E+2	2.8610000E-12	0.0000000E+0	2.8610000E-12
-1.5500000E+2	2.8650000E-12	0.0000000E+0	2.8650000E-12
-1.6000000E+2	2.8690000E-12	0.0000000E+0	2.8690000E-12
-1.6500000E+2	2.8730000E-12	0.0000000E+0	2.8730000E-12
-1.7000000E+2	2.8770000E-12	0.0000000E+0	2.8770000E-12
-1.7500000E+2	2.8800000E-12	0.0000000E+0	2.8800000E-12
-1.8000000E+2	2.8840000E-12	0.0000000E+0	2.8840000E-12
-1.8500000E+2	2.8870000E-12	0.0000000E+0	2.8870000E-12
-1.9000000E+2	2.8900000E-12	0.0000000E+0	2.8900000E-12
-1.9500000E+2	2.8930000E-12	0.0000000E+0	2.8930000E-12
-2.0000000E+2	2.8960000E-12	0.0000000E+0	2.8960000E-12
-2.0500000E+2	2.8990000E-12	0.0000000E+0	2.8990000E-12
-2.1000000E+2	2.9020000E-12	0.0000000E+0	2.9020000E-12
-2.1500000E+2	2.9040000E-12	0.0000000E+0	2.9040000E-12
-2.2000000E+2	2.9070000E-12	0.0000000E+0	2.9070000E-12
-2.2500000E+2	2.9090000E-12	0.0000000E+0	2.9090000E-12
-2.3000000E+2	2.9110000E-12	0.0000000E+0	2.9110000E-12
