CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	2.6884900E-10	0.0000000E+0	2.6884900E-10
-1.0000000E+1	1.7292105E-10	0.0000000E+0	1.7292105E-10
-1.5000000E+1	1.4109100E-10	0.0000000E+0	1.4109100E-10
-2.0000000E+1	1.2163875E-10	0.0000000E+0	1.2163875E-10
-2.5000000E+1	1.0847490E-10	0.0000000E+0	1.0847490E-10
-3.0000000E+1	9.8574650E-11	0.0000000E+0	9.8574650E-11
-3.5000000E+1	9.0992750E-11	0.0000000E+0	9.0992750E-11
-4.0000000E+1	8.4575000E-11	0.0000000E+0	8.4575000E-11
-4.5000000E+1	7.9401000E-11	0.0000000E+0	7.9401000E-11
-5.0000000E+1	7.4863800E-11	0.0000000E+0	7.4863800E-11
-5.5000000E+1	7.0804200E-11	0.0000000E+0	7.0804200E-11
-6.0000000E+1	6.7063000E-11	0.0000000E+0	6.7063000E-11
-6.5000000E+1	6.3769550E-11	0.0000000E+0	6.3769550E-11
-7.0000000E+1	6.0794500E-11	0.0000000E+0	6.0794500E-11
-7.5000000E+1	5.8098050E-11	0.0000000E+0	5.8098050E-11
-8.0000000E+1	5.5968750E-11	0.0000000E+0	5.5968750E-11
-8.5000000E+1	5.4018550E-11	0.0000000E+0	5.4018550E-11
-9.0000000E+1	5.2585750E-11	0.0000000E+0	5.2585750E-11
-9.5000000E+1	5.1531050E-11	0.0000000E+0	5.1531050E-11
-1.0000000E+2	5.0008700E-11	0.0000000E+0	5.0008700E-11
-1.0500000E+2	4.7103300E-11	0.0000000E+0	4.7103300E-11
-1.1000000E+2	4.3332250E-11	0.0000000E+0	4.3332250E-11
-1.1500000E+2	4.2526300E-11	0.0000000E+0	4.2526300E-11
-1.2000000E+2	4.1481550E-11	0.0000000E+0	4.1481550E-11
-1.2500000E+2	4.0765150E-11	0.0000000E+0	4.0765150E-11
-1.3000000E+2	4.0018900E-11	0.0000000E+0	4.0018900E-11
-1.3500000E+2	3.9581100E-11	0.0000000E+0	3.9581100E-11
-1.4000000E+2	3.8715450E-11	0.0000000E+0	3.8715450E-11
-1.4500000E+2	3.8397050E-11	0.0000000E+0	3.8397050E-11
-1.5000000E+2	3.7839850E-11	0.0000000E+0	3.7839850E-11
-1.5500000E+2	3.7073700E-11	0.0000000E+0	3.7073700E-11
-1.6000000E+2	3.6506550E-11	0.0000000E+0	3.6506550E-11
-1.6500000E+2	3.6028950E-11	0.0000000E+0	3.6028950E-11
-1.7000000E+2	3.5551350E-11	0.0000000E+0	3.5551350E-11
-1.7500000E+2	3.5123500E-11	0.0000000E+0	3.5123500E-11
-1.8000000E+2	3.4695650E-11	0.0000000E+0	3.4695650E-11
-1.8500000E+2	3.4257850E-11	0.0000000E+0	3.4257850E-11
-1.9000000E+2	3.3859850E-11	0.0000000E+0	3.3859850E-11
-1.9500000E+2	3.3481750E-11	0.0000000E+0	3.3481750E-11
-2.0000000E+2	3.3461850E-11	0.0000000E+0	3.3461850E-11
-2.0500000E+2	3.2715600E-11	0.0000000E+0	3.2715600E-11
-2.1000000E+2	3.2755400E-11	0.0000000E+0	3.2755400E-11
-2.1500000E+2	3.2009150E-11	0.0000000E+0	3.2009150E-11
-2.2000000E+2	3.2128550E-11	0.0000000E+0	3.2128550E-11
-2.2500000E+2	3.1840000E-11	0.0000000E+0	3.1840000E-11
-2.3000000E+2	3.1123600E-11	0.0000000E+0	3.1123600E-11
-2.3500000E+2	3.0914650E-11	0.0000000E+0	3.0914650E-11
-2.4000000E+2	3.1292750E-11	0.0000000E+0	3.1292750E-11
-2.4500000E+2	3.0705700E-11	0.0000000E+0	3.0705700E-11
-2.5000000E+2	3.0626100E-11	0.0000000E+0	3.0626100E-11
-2.5500000E+2	3.0566400E-11	0.0000000E+0	3.0566400E-11
-2.6000000E+2	3.0516650E-11	0.0000000E+0	3.0516650E-11
-2.6500000E+2	3.0476850E-11	0.0000000E+0	3.0476850E-11
-2.7000000E+2	3.0476850E-11	0.0000000E+0	3.0476850E-11
-2.7500000E+2	3.1223100E-11	0.0000000E+0	3.1223100E-11
-2.8000000E+2	3.0466900E-11	0.0000000E+0	3.0466900E-11
-2.8500000E+2	3.0447000E-11	0.0000000E+0	3.0447000E-11
-2.9000000E+2	3.0427100E-11	0.0000000E+0	3.0427100E-11
-2.9500000E+2	3.1481800E-11	0.0000000E+0	3.1481800E-11
-3.0000000E+2	3.1402200E-11	0.0000000E+0	3.1402200E-11
-3.0500000E+2	3.1521600E-11	0.0000000E+0	3.1521600E-11
-3.1000000E+2	3.1511650E-11	0.0000000E+0	3.1511650E-11
-3.1500000E+2	3.0447000E-11	0.0000000E+0	3.0447000E-11
-3.2000000E+2	3.0387300E-11	0.0000000E+0	3.0387300E-11
-3.2500000E+2	3.0417150E-11	0.0000000E+0	3.0417150E-11
-3.3000000E+2	3.1840000E-11	0.0000000E+0	3.1840000E-11
-3.3500000E+2	3.0407200E-11	0.0000000E+0	3.0407200E-11
-3.4000000E+2	3.0397250E-11	0.0000000E+0	3.0397250E-11
-3.4500000E+2	3.0407200E-11	0.0000000E+0	3.0407200E-11
-3.5000000E+2	3.0407200E-11	0.0000000E+0	3.0407200E-11
-3.5500000E+2	3.0397250E-11	0.0000000E+0	3.0397250E-11
-3.6000000E+2	3.0417150E-11	0.0000000E+0	3.0417150E-11
-3.6500000E+2	3.0357450E-11	0.0000000E+0	3.0357450E-11
-3.7000000E+2	3.0427100E-11	0.0000000E+0	3.0427100E-11
-3.7500000E+2	3.0367400E-11	0.0000000E+0	3.0367400E-11
-3.8000000E+2	3.0307700E-11	0.0000000E+0	3.0307700E-11
-3.8500000E+2	3.0367400E-11	0.0000000E+0	3.0367400E-11
-3.9000000E+2	3.0397250E-11	0.0000000E+0	3.0397250E-11
-3.9500000E+2	3.0397250E-11	0.0000000E+0	3.0397250E-11
-4.0000000E+2	3.3561350E-11	0.0000000E+0	3.3561350E-11
-4.0500000E+2	3.3521550E-11	0.0000000E+0	3.3521550E-11
