CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	2.7390000E-10	0.0000000E+0	2.7390000E-10
-1.0000000E+1	2.0210000E-10	0.0000000E+0	2.0210000E-10
-1.5000000E+1	1.6418000E-10	0.0000000E+0	1.6418000E-10
-2.0000000E+1	1.3801000E-10	0.0000000E+0	1.3801000E-10
-2.5000000E+1	1.2117000E-10	0.0000000E+0	1.2117000E-10
-3.0000000E+1	1.0953000E-10	0.0000000E+0	1.0953000E-10
-3.5000000E+1	1.0086000E-10	0.0000000E+0	1.0086000E-10
-4.0000000E+1	9.3440000E-11	0.0000000E+0	9.3440000E-11
-4.5000000E+1	8.7690000E-11	0.0000000E+0	8.7690000E-11
-5.0000000E+1	8.2600000E-11	0.0000000E+0	8.2600000E-11
-5.5000000E+1	7.8420000E-11	0.0000000E+0	7.8420000E-11
-6.0000000E+1	7.4860000E-11	0.0000000E+0	7.4860000E-11
-6.5000000E+1	7.1240000E-11	0.0000000E+0	7.1240000E-11
-7.0000000E+1	6.8190000E-11	0.0000000E+0	6.8190000E-11
-7.5000000E+1	6.5620000E-11	0.0000000E+0	6.5620000E-11
-8.0000000E+1	6.2860000E-11	0.0000000E+0	6.2860000E-11
-8.5000000E+1	6.0860000E-11	0.0000000E+0	6.0860000E-11
-9.0000000E+1	5.8810000E-11	0.0000000E+0	5.8810000E-11
-9.5000000E+1	5.7320000E-11	0.0000000E+0	5.7320000E-11
-1.0000000E+2	5.5990000E-11	0.0000000E+0	5.5990000E-11
-1.0500000E+2	5.4370000E-11	0.0000000E+0	5.4370000E-11
-1.1000000E+2	5.1330000E-11	0.0000000E+0	5.1330000E-11
-1.1500000E+2	4.7860000E-11	0.0000000E+0	4.7860000E-11
-1.2000000E+2	4.6650000E-11	0.0000000E+0	4.6650000E-11
-1.2500000E+2	4.5790000E-11	0.0000000E+0	4.5790000E-11
-1.3000000E+2	4.4980000E-11	0.0000000E+0	4.4980000E-11
-1.3500000E+2	4.4500000E-11	0.0000000E+0	4.4500000E-11
-1.4000000E+2	4.3830000E-11	0.0000000E+0	4.3830000E-11
-1.4500000E+2	4.3150000E-11	0.0000000E+0	4.3150000E-11
-1.5000000E+2	4.2520000E-11	0.0000000E+0	4.2520000E-11
-1.5500000E+2	4.1940000E-11	0.0000000E+0	4.1940000E-11
-1.6000000E+2	4.1050000E-11	0.0000000E+0	4.1050000E-11
-1.6500000E+2	4.0490000E-11	0.0000000E+0	4.0490000E-11
-1.7000000E+2	3.9950000E-11	0.0000000E+0	3.9950000E-11
-1.7500000E+2	3.9470000E-11	0.0000000E+0	3.9470000E-11
-1.8000000E+2	3.8980000E-11	0.0000000E+0	3.8980000E-11
-1.8500000E+2	3.8500000E-11	0.0000000E+0	3.8500000E-11
-1.9000000E+2	3.8030000E-11	0.0000000E+0	3.8030000E-11
-1.9500000E+2	3.7590000E-11	0.0000000E+0	3.7590000E-11
-2.0000000E+2	3.7620000E-11	0.0000000E+0	3.7620000E-11
-2.0500000E+2	3.7210000E-11	0.0000000E+0	3.7210000E-11
-2.1000000E+2	3.6840000E-11	0.0000000E+0	3.6840000E-11
-2.1500000E+2	3.6030000E-11	0.0000000E+0	3.6030000E-11
-2.2000000E+2	3.6020000E-11	0.0000000E+0	3.6020000E-11
-2.2500000E+2	3.5160000E-11	0.0000000E+0	3.5160000E-11
-2.3000000E+2	3.4800000E-11	0.0000000E+0	3.4800000E-11
-2.3500000E+2	3.5070000E-11	0.0000000E+0	3.5070000E-11
-2.4000000E+2	3.4100000E-11	0.0000000E+0	3.4100000E-11
-2.4500000E+2	3.3840000E-11	0.0000000E+0	3.3840000E-11
-2.5000000E+2	3.3560000E-11	0.0000000E+0	3.3560000E-11
-2.5500000E+2	3.3430000E-11	0.0000000E+0	3.3430000E-11
-2.6000000E+2	3.3300000E-11	0.0000000E+0	3.3300000E-11
-2.6500000E+2	3.3930000E-11	0.0000000E+0	3.3930000E-11
-2.7000000E+2	3.3880000E-11	0.0000000E+0	3.3880000E-11
-2.7500000E+2	3.3040000E-11	0.0000000E+0	3.3040000E-11
-2.8000000E+2	3.3050000E-11	0.0000000E+0	3.3050000E-11
-2.8500000E+2	3.3020000E-11	0.0000000E+0	3.3020000E-11
-2.9000000E+2	3.3020000E-11	0.0000000E+0	3.3020000E-11
-2.9500000E+2	3.3030000E-11	0.0000000E+0	3.3030000E-11
-3.0000000E+2	3.3000000E-11	0.0000000E+0	3.3000000E-11
-3.0500000E+2	3.3020000E-11	0.0000000E+0	3.3020000E-11
-3.1000000E+2	3.4180000E-11	0.0000000E+0	3.4180000E-11
-3.1500000E+2	3.2960000E-11	0.0000000E+0	3.2960000E-11
-3.2000000E+2	3.2990000E-11	0.0000000E+0	3.2990000E-11
-3.2500000E+2	3.2980000E-11	0.0000000E+0	3.2980000E-11
-3.3000000E+2	3.2920000E-11	0.0000000E+0	3.2920000E-11
-3.3500000E+2	3.2950000E-11	0.0000000E+0	3.2950000E-11
-3.4000000E+2	3.2950000E-11	0.0000000E+0	3.2950000E-11
-3.4500000E+2	3.2900000E-11	0.0000000E+0	3.2900000E-11
-3.5000000E+2	3.4750000E-11	0.0000000E+0	3.4750000E-11
-3.5500000E+2	3.5000000E-11	0.0000000E+0	3.5000000E-11
-3.6000000E+2	3.2980000E-11	0.0000000E+0	3.2980000E-11
-3.6500000E+2	3.2990000E-11	0.0000000E+0	3.2990000E-11
-3.7000000E+2	3.5490000E-11	0.0000000E+0	3.5490000E-11
-3.7500000E+2	3.2940000E-11	0.0000000E+0	3.2940000E-11
-3.8000000E+2	3.2980000E-11	0.0000000E+0	3.2980000E-11
-3.8500000E+2	3.2970000E-11	0.0000000E+0	3.2970000E-11
-3.9000000E+2	3.5910000E-11	0.0000000E+0	3.5910000E-11
-3.9500000E+2	3.2950000E-11	0.0000000E+0	3.2950000E-11
-4.0000000E+2	3.6210000E-11	0.0000000E+0	3.6210000E-11
-4.0500000E+2	3.6370000E-11	0.0000000E+0	3.6370000E-11
