CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	4.0210000E-10	0.0000000E+0	4.0210000E-10
-2.4750000E+1	1.4960000E-10	0.0000000E+0	1.4960000E-10
-4.4500000E+1	1.3240000E-10	0.0000000E+0	1.3240000E-10
-6.4250000E+1	1.2300000E-10	0.0000000E+0	1.2300000E-10
-8.4000000E+1	1.1560000E-10	0.0000000E+0	1.1560000E-10
-1.0375000E+2	1.0730000E-10	0.0000000E+0	1.0730000E-10
-1.2350000E+2	1.0420000E-10	0.0000000E+0	1.0420000E-10
-1.4325000E+2	1.0320000E-10	0.0000000E+0	1.0320000E-10
-1.6300000E+2	1.0240000E-10	0.0000000E+0	1.0240000E-10
-1.8275000E+2	1.0270000E-10	0.0000000E+0	1.0270000E-10
-2.0250000E+2	1.0200000E-10	0.0000000E+0	1.0200000E-10
-2.2225000E+2	1.0200000E-10	0.0000000E+0	1.0200000E-10
-2.4200000E+2	1.0160000E-10	0.0000000E+0	1.0160000E-10
-2.6175000E+2	1.0140000E-10	0.0000000E+0	1.0140000E-10
-2.8150000E+2	1.0110000E-10	0.0000000E+0	1.0110000E-10
-3.0125000E+2	1.0100000E-10	0.0000000E+0	1.0100000E-10
-3.2100000E+2	1.0060000E-10	0.0000000E+0	1.0060000E-10
-3.4075000E+2	1.0830000E-10	0.0000000E+0	1.0830000E-10
-3.6050000E+2	1.0120000E-10	0.0000000E+0	1.0120000E-10
-3.8025000E+2	1.0040000E-10	0.0000000E+0	1.0040000E-10
-4.0000000E+2	1.0030000E-10	0.0000000E+0	1.0030000E-10
