CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
0.0000000E+0	2.9160000E-11	2.8680000E-11	2.9440000E-11	8.1800000E-11	8.7280000E-11
-2.0000000E+1	8.9510000E-12	8.3000000E-12	8.8610000E-12	1.9164000E-11	2.6112000E-11
-4.0000000E+1	7.5610000E-12	7.0290000E-12	7.4730000E-12	1.4984000E-11	2.2063000E-11
-6.0000000E+1	7.1290000E-12	6.6010000E-12	7.0430000E-12	1.3646000E-11	2.0773000E-11
-8.0000000E+1	6.8990000E-12	6.3610000E-12	6.8150000E-12	1.2920000E-11	2.0075000E-11
-1.0000000E+2	6.7420000E-12	6.2050000E-12	6.6570000E-12	1.2421000E-11	1.9604000E-11
-1.2000000E+2	6.6090000E-12	6.0730000E-12	6.5230000E-12	1.2014000E-11	1.9205000E-11
-1.4000000E+2	6.5010000E-12	5.9700000E-12	6.4140000E-12	1.1682000E-11	1.8885000E-11
-1.6000000E+2	6.4090000E-12	5.8830000E-12	6.3210000E-12	1.1404000E-11	1.8613000E-11
-1.8000000E+2	6.3320000E-12	5.8120000E-12	6.2440000E-12	1.1173000E-11	1.8388000E-11
-2.0000000E+2	6.2640000E-12	5.7500000E-12	6.1750000E-12	1.0970000E-11	1.8189000E-11
-2.2000000E+2	6.2030000E-12	5.6940000E-12	6.1120000E-12	1.0782000E-11	1.8009000E-11
-2.4000000E+2	6.1590000E-12	5.6440000E-12	6.0540000E-12	1.0613000E-11	1.7857000E-11
-2.6000000E+2	6.1300000E-12	5.6170000E-12	6.0250000E-12	1.0521000E-11	1.7772000E-11
-2.8000000E+2	6.1080000E-12	5.6100000E-12	6.0190000E-12	1.0503000E-11	1.7737000E-11
-3.0000000E+2	6.1060000E-12	5.6090000E-12	6.0170000E-12	1.0498000E-11	1.7732000E-11
-3.2000000E+2	6.1050000E-12	5.6090000E-12	6.0150000E-12	1.0494000E-11	1.7729000E-11
-3.4000000E+2	6.1040000E-12	5.6070000E-12	6.0130000E-12	1.0489000E-11	1.7724000E-11
-3.6000000E+2	6.1040000E-12	5.6070000E-12	6.0150000E-12	1.0488000E-11	1.7726000E-11
-3.8000000E+2	6.1040000E-12	5.6070000E-12	6.0120000E-12	1.0485000E-11	1.7723000E-11
-4.0000000E+2	6.1040000E-12	5.6060000E-12	6.0120000E-12	1.0483000E-11	1.7722000E-11
