CV Measurement
Barcode=33305010000619	DateCV=20160308	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	6.7710000E-13	0.0000000E+0	6.7710000E-13
-1.0000000E+1	7.1130000E-13	0.0000000E+0	7.1130000E-13
-1.5000000E+1	8.5390000E-13	0.0000000E+0	8.5390000E-13
-2.0000000E+1	9.5130000E-13	0.0000000E+0	9.5130000E-13
-2.5000000E+1	9.5620000E-13	0.0000000E+0	9.5620000E-13
-3.0000000E+1	9.3400000E-13	0.0000000E+0	9.3400000E-13
-3.5000000E+1	9.0460000E-13	0.0000000E+0	9.0460000E-13
-4.0000000E+1	8.6580000E-13	0.0000000E+0	8.6580000E-13
-4.5000000E+1	8.2130000E-13	0.0000000E+0	8.2130000E-13
-5.0000000E+1	7.7540000E-13	0.0000000E+0	7.7540000E-13
-5.5000000E+1	7.2390000E-13	0.0000000E+0	7.2390000E-13
-6.0000000E+1	6.7210000E-13	0.0000000E+0	6.7210000E-13
-6.5000000E+1	6.2060000E-13	0.0000000E+0	6.2060000E-13
-7.0000000E+1	5.7210000E-13	0.0000000E+0	5.7210000E-13
-7.5000000E+1	5.2930000E-13	0.0000000E+0	5.2930000E-13
-8.0000000E+1	5.0360000E-13	0.0000000E+0	5.0360000E-13
-8.5000000E+1	4.9600000E-13	0.0000000E+0	4.9600000E-13
-9.0000000E+1	4.9220000E-13	0.0000000E+0	4.9220000E-13
-9.5000000E+1	4.8980000E-13	0.0000000E+0	4.8980000E-13
-1.0000000E+2	4.8480000E-13	0.0000000E+0	4.8480000E-13
-1.0500000E+2	4.7860000E-13	0.0000000E+0	4.7860000E-13
-1.1000000E+2	4.7340000E-13	0.0000000E+0	4.7340000E-13
-1.1500000E+2	4.6840000E-13	0.0000000E+0	4.6840000E-13
-1.2000000E+2	4.6440000E-13	0.0000000E+0	4.6440000E-13
-1.2500000E+2	4.6150000E-13	0.0000000E+0	4.6150000E-13
-1.3000000E+2	4.5950000E-13	0.0000000E+0	4.5950000E-13
-1.3500000E+2	4.5790000E-13	0.0000000E+0	4.5790000E-13
-1.4000000E+2	4.5440000E-13	0.0000000E+0	4.5440000E-13
-1.4500000E+2	4.5120000E-13	0.0000000E+0	4.5120000E-13
-1.5000000E+2	4.4890000E-13	0.0000000E+0	4.4890000E-13
-1.5500000E+2	4.4720000E-13	0.0000000E+0	4.4720000E-13
-1.6000000E+2	4.4600000E-13	0.0000000E+0	4.4600000E-13
-1.6500000E+2	4.4510000E-13	0.0000000E+0	4.4510000E-13
-1.7000000E+2	4.4460000E-13	0.0000000E+0	4.4460000E-13
-1.7500000E+2	4.4420000E-13	0.0000000E+0	4.4420000E-13
-1.8000000E+2	4.4420000E-13	0.0000000E+0	4.4420000E-13
-1.8500000E+2	4.4420000E-13	0.0000000E+0	4.4420000E-13
-1.9000000E+2	4.4420000E-13	0.0000000E+0	4.4420000E-13
-1.9500000E+2	4.4440000E-13	0.0000000E+0	4.4440000E-13
