CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	2.7989350E-10	0.0000000E+0	2.7989350E-10
-1.0000000E+1	1.9695030E-10	0.0000000E+0	1.9695030E-10
-1.5000000E+1	1.4548890E-10	0.0000000E+0	1.4548890E-10
-2.0000000E+1	1.2486255E-10	0.0000000E+0	1.2486255E-10
-2.5000000E+1	1.1123105E-10	0.0000000E+0	1.1123105E-10
-3.0000000E+1	1.0105220E-10	0.0000000E+0	1.0105220E-10
-3.5000000E+1	9.2933000E-11	0.0000000E+0	9.2933000E-11
-4.0000000E+1	8.6644600E-11	0.0000000E+0	8.6644600E-11
-4.5000000E+1	8.0993000E-11	0.0000000E+0	8.0993000E-11
-5.0000000E+1	7.6525450E-11	0.0000000E+0	7.6525450E-11
-5.5000000E+1	7.2227050E-11	0.0000000E+0	7.2227050E-11
-6.0000000E+1	6.8565450E-11	0.0000000E+0	6.8565450E-11
-6.5000000E+1	6.5232200E-11	0.0000000E+0	6.5232200E-11
-7.0000000E+1	6.2237250E-11	0.0000000E+0	6.2237250E-11
-7.5000000E+1	5.9610450E-11	0.0000000E+0	5.9610450E-11
-8.0000000E+1	5.7083150E-11	0.0000000E+0	5.7083150E-11
-8.5000000E+1	5.5162800E-11	0.0000000E+0	5.5162800E-11
-9.0000000E+1	5.3341950E-11	0.0000000E+0	5.3341950E-11
-9.5000000E+1	5.2018600E-11	0.0000000E+0	5.2018600E-11
-1.0000000E+2	5.0754950E-11	0.0000000E+0	5.0754950E-11
-1.0500000E+2	4.9212700E-11	0.0000000E+0	4.9212700E-11
-1.1000000E+2	4.5222750E-11	0.0000000E+0	4.5222750E-11
-1.1500000E+2	4.2884500E-11	0.0000000E+0	4.2884500E-11
-1.2000000E+2	4.1979050E-11	0.0000000E+0	4.1979050E-11
-1.2500000E+2	4.1193000E-11	0.0000000E+0	4.1193000E-11
-1.3000000E+2	4.0456700E-11	0.0000000E+0	4.0456700E-11
-1.3500000E+2	3.9989050E-11	0.0000000E+0	3.9989050E-11
-1.4000000E+2	3.9163200E-11	0.0000000E+0	3.9163200E-11
-1.4500000E+2	3.8785100E-11	0.0000000E+0	3.8785100E-11
-1.5000000E+2	3.8227900E-11	0.0000000E+0	3.8227900E-11
-1.5500000E+2	3.7402050E-11	0.0000000E+0	3.7402050E-11
-1.6000000E+2	3.6844850E-11	0.0000000E+0	3.6844850E-11
-1.6500000E+2	3.6665750E-11	0.0000000E+0	3.6665750E-11
-1.7000000E+2	3.5899600E-11	0.0000000E+0	3.5899600E-11
-1.7500000E+2	3.5780200E-11	0.0000000E+0	3.5780200E-11
-1.8000000E+2	3.5014050E-11	0.0000000E+0	3.5014050E-11
-1.8500000E+2	3.4616050E-11	0.0000000E+0	3.4616050E-11
-1.9000000E+2	3.4188200E-11	0.0000000E+0	3.4188200E-11
-1.9500000E+2	3.3760350E-11	0.0000000E+0	3.3760350E-11
-2.0000000E+2	3.3382250E-11	0.0000000E+0	3.3382250E-11
-2.0500000E+2	3.2954400E-11	0.0000000E+0	3.2954400E-11
-2.1000000E+2	3.2665850E-11	0.0000000E+0	3.2665850E-11
-2.1500000E+2	3.2287750E-11	0.0000000E+0	3.2287750E-11
-2.2000000E+2	3.2347450E-11	0.0000000E+0	3.2347450E-11
-2.2500000E+2	3.1621100E-11	0.0000000E+0	3.1621100E-11
-2.3000000E+2	3.1262900E-11	0.0000000E+0	3.1262900E-11
-2.3500000E+2	3.1014150E-11	0.0000000E+0	3.1014150E-11
-2.4000000E+2	3.0765400E-11	0.0000000E+0	3.0765400E-11
-2.4500000E+2	3.0596250E-11	0.0000000E+0	3.0596250E-11
-2.5000000E+2	3.0506700E-11	0.0000000E+0	3.0506700E-11
-2.5500000E+2	3.0984300E-11	0.0000000E+0	3.0984300E-11
-2.6000000E+2	3.0357450E-11	0.0000000E+0	3.0357450E-11
-2.6500000E+2	3.0954450E-11	0.0000000E+0	3.0954450E-11
-2.7000000E+2	3.0228100E-11	0.0000000E+0	3.0228100E-11
-2.7500000E+2	3.0188300E-11	0.0000000E+0	3.0188300E-11
-2.8000000E+2	3.0228100E-11	0.0000000E+0	3.0228100E-11
-2.8500000E+2	3.0994250E-11	0.0000000E+0	3.0994250E-11
-2.9000000E+2	3.1044000E-11	0.0000000E+0	3.1044000E-11
-2.9500000E+2	3.0198250E-11	0.0000000E+0	3.0198250E-11
-3.0000000E+2	3.0128600E-11	0.0000000E+0	3.0128600E-11
-3.0500000E+2	3.0138550E-11	0.0000000E+0	3.0138550E-11
-3.1000000E+2	3.0138550E-11	0.0000000E+0	3.0138550E-11
-3.1500000E+2	3.1312650E-11	0.0000000E+0	3.1312650E-11
-3.2000000E+2	3.0108700E-11	0.0000000E+0	3.0108700E-11
-3.2500000E+2	3.0178350E-11	0.0000000E+0	3.0178350E-11
-3.3000000E+2	3.0108700E-11	0.0000000E+0	3.0108700E-11
-3.3500000E+2	3.0118650E-11	0.0000000E+0	3.0118650E-11
-3.4000000E+2	3.1730550E-11	0.0000000E+0	3.1730550E-11
-3.4500000E+2	3.1790250E-11	0.0000000E+0	3.1790250E-11
-3.5000000E+2	3.1879800E-11	0.0000000E+0	3.1879800E-11
-3.5500000E+2	3.1929550E-11	0.0000000E+0	3.1929550E-11
-3.6000000E+2	3.0128600E-11	0.0000000E+0	3.0128600E-11
-3.6500000E+2	3.0128600E-11	0.0000000E+0	3.0128600E-11
-3.7000000E+2	3.2337500E-11	0.0000000E+0	3.2337500E-11
-3.7500000E+2	3.0098750E-11	0.0000000E+0	3.0098750E-11
-3.8000000E+2	3.0138550E-11	0.0000000E+0	3.0138550E-11
-3.8500000E+2	3.0118650E-11	0.0000000E+0	3.0118650E-11
-3.9000000E+2	3.0108700E-11	0.0000000E+0	3.0108700E-11
-3.9500000E+2	3.0148500E-11	0.0000000E+0	3.0148500E-11
-4.0000000E+2	3.3163350E-11	0.0000000E+0	3.3163350E-11
-4.0500000E+2	3.3302650E-11	0.0000000E+0	3.3302650E-11
