CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	2.5410000E-10	0.0000000E+0	2.5410000E-10
-1.0000000E+1	1.8026000E-10	0.0000000E+0	1.8026000E-10
-1.5000000E+1	1.3581000E-10	0.0000000E+0	1.3581000E-10
-2.0000000E+1	1.1388000E-10	0.0000000E+0	1.1388000E-10
-2.5000000E+1	1.0293000E-10	0.0000000E+0	1.0293000E-10
-3.0000000E+1	9.7670000E-11	0.0000000E+0	9.7670000E-11
-3.5000000E+1	9.4450000E-11	0.0000000E+0	9.4450000E-11
-4.0000000E+1	9.1900000E-11	0.0000000E+0	9.1900000E-11
-4.5000000E+1	8.9920000E-11	0.0000000E+0	8.9920000E-11
-5.0000000E+1	8.8370000E-11	0.0000000E+0	8.8370000E-11
-5.5000000E+1	8.6760000E-11	0.0000000E+0	8.6760000E-11
-6.0000000E+1	8.5130000E-11	0.0000000E+0	8.5130000E-11
-6.5000000E+1	8.3840000E-11	0.0000000E+0	8.3840000E-11
-7.0000000E+1	8.2520000E-11	0.0000000E+0	8.2520000E-11
-7.5000000E+1	8.1250000E-11	0.0000000E+0	8.1250000E-11
-8.0000000E+1	7.9980000E-11	0.0000000E+0	7.9980000E-11
-8.5000000E+1	7.8900000E-11	0.0000000E+0	7.8900000E-11
-9.0000000E+1	7.7920000E-11	0.0000000E+0	7.7920000E-11
-9.5000000E+1	7.7410000E-11	0.0000000E+0	7.7410000E-11
-1.0000000E+2	7.4620000E-11	0.0000000E+0	7.4620000E-11
-1.0500000E+2	7.0210000E-11	0.0000000E+0	7.0210000E-11
-1.1000000E+2	6.9430000E-11	0.0000000E+0	6.9430000E-11
-1.1500000E+2	6.9200000E-11	0.0000000E+0	6.9200000E-11
-1.2000000E+2	6.9060000E-11	0.0000000E+0	6.9060000E-11
-1.2500000E+2	6.8860000E-11	0.0000000E+0	6.8860000E-11
-1.3000000E+2	6.8740000E-11	0.0000000E+0	6.8740000E-11
-1.3500000E+2	6.8600000E-11	0.0000000E+0	6.8600000E-11
-1.4000000E+2	6.8890000E-11	0.0000000E+0	6.8890000E-11
-1.4500000E+2	6.8820000E-11	0.0000000E+0	6.8820000E-11
-1.5000000E+2	6.8680000E-11	0.0000000E+0	6.8680000E-11
-1.5500000E+2	6.8600000E-11	0.0000000E+0	6.8600000E-11
-1.6000000E+2	6.8090000E-11	0.0000000E+0	6.8090000E-11
-1.6500000E+2	6.7970000E-11	0.0000000E+0	6.7970000E-11
-1.7000000E+2	6.7880000E-11	0.0000000E+0	6.7880000E-11
-1.7500000E+2	6.8350000E-11	0.0000000E+0	6.8350000E-11
-1.8000000E+2	6.8320000E-11	0.0000000E+0	6.8320000E-11
-1.8500000E+2	6.7650000E-11	0.0000000E+0	6.7650000E-11
-1.9000000E+2	6.7590000E-11	0.0000000E+0	6.7590000E-11
-1.9500000E+2	6.7520000E-11	0.0000000E+0	6.7520000E-11
