CV Measurement
Barcode=33305010000619	DateCV=20160310	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	1.0060000E-12	0.0000000E+0	1.0060000E-12
-1.0000000E+1	9.9140000E-13	0.0000000E+0	9.9140000E-13
-1.5000000E+1	1.0915000E-12	0.0000000E+0	1.0915000E-12
-2.0000000E+1	1.1704000E-12	0.0000000E+0	1.1704000E-12
-2.5000000E+1	1.2274000E-12	0.0000000E+0	1.2274000E-12
-3.0000000E+1	1.2832000E-12	0.0000000E+0	1.2832000E-12
-3.5000000E+1	1.3488000E-12	0.0000000E+0	1.3488000E-12
-4.0000000E+1	1.4110000E-12	0.0000000E+0	1.4110000E-12
-4.5000000E+1	1.4600000E-12	0.0000000E+0	1.4600000E-12
-5.0000000E+1	1.5070000E-12	0.0000000E+0	1.5070000E-12
-5.5000000E+1	1.5450000E-12	0.0000000E+0	1.5450000E-12
-6.0000000E+1	1.5710000E-12	0.0000000E+0	1.5710000E-12
-6.5000000E+1	1.5870000E-12	0.0000000E+0	1.5870000E-12
-7.0000000E+1	1.6030000E-12	0.0000000E+0	1.6030000E-12
-7.5000000E+1	1.6210000E-12	0.0000000E+0	1.6210000E-12
-8.0000000E+1	1.6420000E-12	0.0000000E+0	1.6420000E-12
-8.5000000E+1	1.6650000E-12	0.0000000E+0	1.6650000E-12
-9.0000000E+1	1.6880000E-12	0.0000000E+0	1.6880000E-12
-9.5000000E+1	1.7110000E-12	0.0000000E+0	1.7110000E-12
-1.0000000E+2	1.7320000E-12	0.0000000E+0	1.7320000E-12
-1.0500000E+2	1.7510000E-12	0.0000000E+0	1.7510000E-12
-1.1000000E+2	1.7690000E-12	0.0000000E+0	1.7690000E-12
-1.1500000E+2	1.7860000E-12	0.0000000E+0	1.7860000E-12
-1.2000000E+2	1.8020000E-12	0.0000000E+0	1.8020000E-12
-1.2500000E+2	1.8180000E-12	0.0000000E+0	1.8180000E-12
-1.3000000E+2	1.8320000E-12	0.0000000E+0	1.8320000E-12
-1.3500000E+2	1.8460000E-12	0.0000000E+0	1.8460000E-12
-1.4000000E+2	1.8590000E-12	0.0000000E+0	1.8590000E-12
-1.4500000E+2	1.8710000E-12	0.0000000E+0	1.8710000E-12
-1.5000000E+2	1.8830000E-12	0.0000000E+0	1.8830000E-12
-1.5500000E+2	1.8940000E-12	0.0000000E+0	1.8940000E-12
-1.6000000E+2	1.9050000E-12	0.0000000E+0	1.9050000E-12
-1.6500000E+2	1.9160000E-12	0.0000000E+0	1.9160000E-12
-1.7000000E+2	1.9260000E-12	0.0000000E+0	1.9260000E-12
-1.7500000E+2	1.9350000E-12	0.0000000E+0	1.9350000E-12
-1.8000000E+2	1.9380000E-12	0.0000000E+0	1.9380000E-12
-1.8500000E+2	1.9530000E-12	0.0000000E+0	1.9530000E-12
-1.9000000E+2	1.9620000E-12	0.0000000E+0	1.9620000E-12
-1.9500000E+2	1.9700000E-12	0.0000000E+0	1.9700000E-12
-2.0000000E+2	1.9790000E-12	0.0000000E+0	1.9790000E-12
-2.0500000E+2	1.9870000E-12	0.0000000E+0	1.9870000E-12
-2.1000000E+2	1.9950000E-12	0.0000000E+0	1.9950000E-12
-2.1500000E+2	2.0020000E-12	0.0000000E+0	2.0020000E-12
-2.2000000E+2	2.0040000E-12	0.0000000E+0	2.0040000E-12
-2.2500000E+2	2.0170000E-12	0.0000000E+0	2.0170000E-12
-2.3000000E+2	2.0240000E-12	0.0000000E+0	2.0240000E-12
-2.3500000E+2	2.0310000E-12	0.0000000E+0	2.0310000E-12
-2.4000000E+2	2.0380000E-12	0.0000000E+0	2.0380000E-12
-2.4500000E+2	2.0430000E-12	0.0000000E+0	2.0430000E-12
-2.5000000E+2	2.0470000E-12	0.0000000E+0	2.0470000E-12
-2.5500000E+2	2.0490000E-12	0.0000000E+0	2.0490000E-12
-2.6000000E+2	2.0510000E-12	0.0000000E+0	2.0510000E-12
-2.6500000E+2	2.0520000E-12	0.0000000E+0	2.0520000E-12
-2.7000000E+2	2.0520000E-12	0.0000000E+0	2.0520000E-12
-2.7500000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
-2.8000000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
-2.8500000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
-2.9000000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
-2.9500000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
-3.0000000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
-3.0500000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
-3.1000000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
-3.1500000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
-3.2000000E+2	2.0530000E-12	0.0000000E+0	2.0530000E-12
