IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-1.9448745E-9	0.0000000E+0
-1.0000000E+1	9.1404356E-9	0.0000000E+0
-2.0000000E+1	1.2426810E-8	0.0000000E+0
-3.0000000E+1	1.4546601E-8	0.0000000E+0
-4.0000000E+1	1.5946350E-8	0.0000000E+0
-5.0000000E+1	1.6933549E-8	0.0000000E+0
-6.0000000E+1	1.7681841E-8	0.0000000E+0
-7.0000000E+1	1.8272078E-8	0.0000000E+0
-8.0000000E+1	1.8703646E-8	0.0000000E+0
-9.0000000E+1	1.8989272E-8	0.0000000E+0
-1.0000000E+2	1.9210074E-8	0.0000000E+0
-1.1000000E+2	1.9388814E-8	0.0000000E+0
-1.2000000E+2	1.9622530E-8	0.0000000E+0
-1.3000000E+2	1.9840532E-8	0.0000000E+0
-1.4000000E+2	1.9993066E-8	0.0000000E+0
-1.5000000E+2	2.0117946E-8	0.0000000E+0
-1.6000000E+2	2.0219672E-8	0.0000000E+0
-1.7000000E+2	2.0308830E-8	0.0000000E+0
-1.8000000E+2	2.0396006E-8	0.0000000E+0
-1.9000000E+2	2.0478745E-8	0.0000000E+0
-2.0000000E+2	2.0564773E-8	0.0000000E+0
-2.1000000E+2	2.0651193E-8	0.0000000E+0
-2.2000000E+2	2.0747351E-8	0.0000000E+0
-2.3000000E+2	2.0844877E-8	0.0000000E+0
-2.4000000E+2	2.0951023E-8	0.0000000E+0
-2.5000000E+2	2.1059293E-8	0.0000000E+0
-2.6000000E+2	2.1165218E-8	0.0000000E+0
-2.7000000E+2	2.1260165E-8	0.0000000E+0
-2.8000000E+2	2.1343691E-8	0.0000000E+0
-2.9000000E+2	2.1414916E-8	0.0000000E+0
-3.0000000E+2	2.1475052E-8	0.0000000E+0
-3.1000000E+2	2.1532923E-8	0.0000000E+0
-3.2000000E+2	2.1582362E-8	0.0000000E+0
-3.3000000E+2	2.1629348E-8	0.0000000E+0
-3.4000000E+2	2.1674965E-8	0.0000000E+0
-3.5000000E+2	2.1723586E-8	0.0000000E+0
-3.6000000E+2	2.1761606E-8	0.0000000E+0
-3.7000000E+2	2.1807710E-8	0.0000000E+0
-3.8000000E+2	2.1842835E-8	0.0000000E+0
-3.9000000E+2	2.1890120E-8	0.0000000E+0
-4.0000000E+2	2.1919975E-8	0.0000000E+0
-4.1000000E+2	2.1961581E-8	0.0000000E+0
-4.2000000E+2	2.1998342E-8	0.0000000E+0
-4.3000000E+2	2.2034804E-8	0.0000000E+0
-4.4000000E+2	2.2075529E-8	0.0000000E+0
-4.5000000E+2	2.2110701E-8	0.0000000E+0
-4.6000000E+2	2.2143137E-8	0.0000000E+0
-4.7000000E+2	2.2184098E-8	0.0000000E+0
-4.8000000E+2	2.2215306E-8	0.0000000E+0
-4.9000000E+2	2.2258894E-8	0.0000000E+0
-5.0000000E+2	2.2290432E-8	0.0000000E+0
-5.1000000E+2	2.2322616E-8	0.0000000E+0
-5.2000000E+2	2.2367730E-8	0.0000000E+0
-5.3000000E+2	2.2394455E-8	0.0000000E+0
-5.4000000E+2	2.2435227E-8	0.0000000E+0
-5.5000000E+2	2.2471123E-8	0.0000000E+0
-5.6000000E+2	2.2510715E-8	0.0000000E+0
-5.7000000E+2	2.2545400E-8	0.0000000E+0
-5.8000000E+2	2.2587572E-8	0.0000000E+0
-5.9000000E+2	2.2622162E-8	0.0000000E+0
-6.0000000E+2	2.2666977E-8	0.0000000E+0
-6.1000000E+2	2.2699633E-8	0.0000000E+0
-6.2000000E+2	2.2749717E-8	0.0000000E+0
-6.3000000E+2	2.2787957E-8	0.0000000E+0
-6.4000000E+2	2.2828461E-8	0.0000000E+0
-6.5000000E+2	2.2871546E-8	0.0000000E+0
-6.6000000E+2	2.2924005E-8	0.0000000E+0
-6.7000000E+2	2.2961663E-8	0.0000000E+0
-6.8000000E+2	2.3015837E-8	0.0000000E+0
-6.9000000E+2	2.3056216E-8	0.0000000E+0
-7.0000000E+2	2.3110846E-8	0.0000000E+0
