IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.5	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-8.5174600E-10	0.0000000E+0
-1.0000000E+1	2.1309500E-9	0.0000000E+0
-2.0000000E+1	2.8382200E-9	0.0000000E+0
-3.0000000E+1	3.4695100E-9	0.0000000E+0
-4.0000000E+1	3.9073700E-9	0.0000000E+0
-5.0000000E+1	4.2402100E-9	0.0000000E+0
-6.0000000E+1	4.5183700E-9	0.0000000E+0
-7.0000000E+1	4.7565000E-9	0.0000000E+0
-8.0000000E+1	4.9431100E-9	0.0000000E+0
-9.0000000E+1	5.0503000E-9	0.0000000E+0
-1.0000000E+2	5.1237700E-9	0.0000000E+0
-1.1000000E+2	5.2327800E-9	0.0000000E+0
-1.2000000E+2	5.3534300E-9	0.0000000E+0
-1.3000000E+2	5.4075600E-9	0.0000000E+0
-1.4000000E+2	5.4476500E-9	0.0000000E+0
-1.5000000E+2	5.4813700E-9	0.0000000E+0
-1.6000000E+2	5.5063800E-9	0.0000000E+0
-1.7000000E+2	5.5330000E-9	0.0000000E+0
-1.8000000E+2	5.5599000E-9	0.0000000E+0
-1.9000000E+2	5.5878000E-9	0.0000000E+0
-2.0000000E+2	5.6162900E-9	0.0000000E+0
-2.1000000E+2	5.6508800E-9	0.0000000E+0
-2.2000000E+2	5.6872700E-9	0.0000000E+0
-2.3000000E+2	5.7266400E-9	0.0000000E+0
-2.4000000E+2	5.7630700E-9	0.0000000E+0
-2.5000000E+2	5.7958500E-9	0.0000000E+0
-2.6000000E+2	5.8239500E-9	0.0000000E+0
-2.7000000E+2	5.8454700E-9	0.0000000E+0
-2.8000000E+2	5.8700900E-9	0.0000000E+0
-2.9000000E+2	5.8908100E-9	0.0000000E+0
-3.0000000E+2	5.9113000E-9	0.0000000E+0
-3.1000000E+2	5.9296200E-9	0.0000000E+0
-3.2000000E+2	5.9399500E-9	0.0000000E+0
-3.3000000E+2	5.9596100E-9	0.0000000E+0
-3.4000000E+2	5.9773500E-9	0.0000000E+0
-3.5000000E+2	5.9884700E-9	0.0000000E+0
-3.6000000E+2	6.0044600E-9	0.0000000E+0
-3.7000000E+2	6.0174400E-9	0.0000000E+0
-3.8000000E+2	6.0300200E-9	0.0000000E+0
-3.9000000E+2	6.0411800E-9	0.0000000E+0
-4.0000000E+2	6.0503200E-9	0.0000000E+0
-4.1000000E+2	6.0579100E-9	0.0000000E+0
-4.2000000E+2	6.0676900E-9	0.0000000E+0
-4.3000000E+2	6.0743000E-9	0.0000000E+0
-4.4000000E+2	6.0849800E-9	0.0000000E+0
-4.5000000E+2	6.0919100E-9	0.0000000E+0
-4.6000000E+2	6.0942800E-9	0.0000000E+0
-4.7000000E+2	6.1039700E-9	0.0000000E+0
-4.8000000E+2	6.1121400E-9	0.0000000E+0
-4.9000000E+2	6.1148300E-9	0.0000000E+0
-5.0000000E+2	6.1301900E-9	0.0000000E+0
-5.1000000E+2	6.1402600E-9	0.0000000E+0
-5.2000000E+2	6.1477800E-9	0.0000000E+0
-5.3000000E+2	6.1632200E-9	0.0000000E+0
-5.4000000E+2	6.1742900E-9	0.0000000E+0
-5.5000000E+2	6.1838600E-9	0.0000000E+0
-5.6000000E+2	6.1977500E-9	0.0000000E+0
-5.7000000E+2	6.2103100E-9	0.0000000E+0
-5.8000000E+2	6.2261100E-9	0.0000000E+0
-5.9000000E+2	6.2698400E-9	0.0000000E+0
-6.0000000E+2	6.6733400E-9	0.0000000E+0
-6.1000000E+2	9.8690300E-9	0.0000000E+0
-6.2000000E+2	2.0901600E-7	0.0000000E+0
-6.3000000E+2	4.1820400E-7	0.0000000E+0
-6.4000000E+2	7.9216700E-7	0.0000000E+0
-6.5000000E+2	1.2332800E-6	0.0000000E+0
-6.6000000E+2	1.8908110E-6	0.0000000E+0
-6.7000000E+2	2.9172900E-6	0.0000000E+0
-6.8000000E+2	5.1177900E-6	0.0000000E+0
-6.9000000E+2	5.7399400E-6	0.0000000E+0
-7.0000000E+2	6.1779800E-6	0.0000000E+0
