IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.5	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-9.0847500E-10	0.0000000E+0
-1.0000000E+1	2.1741200E-9	0.0000000E+0
-2.0000000E+1	2.8341100E-9	0.0000000E+0
-3.0000000E+1	3.4455100E-9	0.0000000E+0
-4.0000000E+1	3.9148200E-9	0.0000000E+0
-5.0000000E+1	4.2743000E-9	0.0000000E+0
-6.0000000E+1	4.5892400E-9	0.0000000E+0
-7.0000000E+1	4.8545300E-9	0.0000000E+0
-8.0000000E+1	5.0569700E-9	0.0000000E+0
-9.0000000E+1	5.1627500E-9	0.0000000E+0
-1.0000000E+2	5.2276300E-9	0.0000000E+0
-1.1000000E+2	5.3545000E-9	0.0000000E+0
-1.2000000E+2	5.4608900E-9	0.0000000E+0
-1.3000000E+2	5.5065700E-9	0.0000000E+0
-1.4000000E+2	5.5444000E-9	0.0000000E+0
-1.5000000E+2	5.5732700E-9	0.0000000E+0
-1.6000000E+2	5.6012000E-9	0.0000000E+0
-1.7000000E+2	5.6266300E-9	0.0000000E+0
-1.8000000E+2	5.6520500E-9	0.0000000E+0
-1.9000000E+2	5.6818400E-9	0.0000000E+0
-2.0000000E+2	5.7135400E-9	0.0000000E+0
-2.1000000E+2	5.7506200E-9	0.0000000E+0
-2.2000000E+2	5.7865000E-9	0.0000000E+0
-2.3000000E+2	5.8289700E-9	0.0000000E+0
-2.4000000E+2	5.8718600E-9	0.0000000E+0
-2.5000000E+2	5.9166600E-9	0.0000000E+0
-2.6000000E+2	5.9514500E-9	0.0000000E+0
-2.7000000E+2	5.9776200E-9	0.0000000E+0
-2.8000000E+2	6.0069500E-9	0.0000000E+0
-2.9000000E+2	6.0322200E-9	0.0000000E+0
-3.0000000E+2	6.0552700E-9	0.0000000E+0
-3.1000000E+2	6.0716200E-9	0.0000000E+0
-3.2000000E+2	6.0876500E-9	0.0000000E+0
-3.3000000E+2	6.1046900E-9	0.0000000E+0
-3.4000000E+2	6.1217900E-9	0.0000000E+0
-3.5000000E+2	6.1363600E-9	0.0000000E+0
-3.6000000E+2	6.1486400E-9	0.0000000E+0
-3.7000000E+2	6.1609700E-9	0.0000000E+0
-3.8000000E+2	6.1718500E-9	0.0000000E+0
-3.9000000E+2	6.1847800E-9	0.0000000E+0
-4.0000000E+2	6.1970400E-9	0.0000000E+0
-4.1000000E+2	6.2070300E-9	0.0000000E+0
-4.2000000E+2	6.2198500E-9	0.0000000E+0
-4.3000000E+2	6.2317400E-9	0.0000000E+0
-4.4000000E+2	6.2447000E-9	0.0000000E+0
-4.5000000E+2	6.2568500E-9	0.0000000E+0
-4.6000000E+2	6.2685100E-9	0.0000000E+0
-4.7000000E+2	6.2807100E-9	0.0000000E+0
-4.8000000E+2	6.2913600E-9	0.0000000E+0
-4.9000000E+2	6.3002700E-9	0.0000000E+0
-5.0000000E+2	6.3098900E-9	0.0000000E+0
-5.1000000E+2	6.3183600E-9	0.0000000E+0
-5.2000000E+2	6.3274200E-9	0.0000000E+0
-5.3000000E+2	6.3362500E-9	0.0000000E+0
-5.4000000E+2	6.3467200E-9	0.0000000E+0
-5.5000000E+2	6.3578000E-9	0.0000000E+0
-5.6000000E+2	6.3701600E-9	0.0000000E+0
-5.7000000E+2	6.3833500E-9	0.0000000E+0
-5.8000000E+2	6.3979000E-9	0.0000000E+0
-5.9000000E+2	6.4105100E-9	0.0000000E+0
-6.0000000E+2	6.4250300E-9	0.0000000E+0
-6.1000000E+2	6.4397900E-9	0.0000000E+0
-6.2000000E+2	6.4521900E-9	0.0000000E+0
-6.3000000E+2	6.4648500E-9	0.0000000E+0
-6.4000000E+2	6.4818000E-9	0.0000000E+0
-6.5000000E+2	6.4954000E-9	0.0000000E+0
-6.6000000E+2	6.5085500E-9	0.0000000E+0
-6.7000000E+2	6.5238600E-9	0.0000000E+0
-6.8000000E+2	6.5387700E-9	0.0000000E+0
-6.9000000E+2	6.5532500E-9	0.0000000E+0
-7.0000000E+2	6.5666600E-9	0.0000000E+0
