IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.5	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-7.1903900E-10	0.0000000E+0
-1.0000000E+1	2.0296500E-9	0.0000000E+0
-2.0000000E+1	2.5128400E-9	0.0000000E+0
-3.0000000E+1	2.8408600E-9	0.0000000E+0
-4.0000000E+1	3.0868900E-9	0.0000000E+0
-5.0000000E+1	3.3026000E-9	0.0000000E+0
-6.0000000E+1	3.4994700E-9	0.0000000E+0
-7.0000000E+1	3.6872800E-9	0.0000000E+0
-8.0000000E+1	3.8314700E-9	0.0000000E+0
-9.0000000E+1	3.9135500E-9	0.0000000E+0
-1.0000000E+2	4.0370300E-9	0.0000000E+0
-1.1000000E+2	4.1468300E-9	0.0000000E+0
-1.2000000E+2	4.1931000E-9	0.0000000E+0
-1.3000000E+2	4.2297100E-9	0.0000000E+0
-1.4000000E+2	4.2886500E-9	0.0000000E+0
-1.5000000E+2	4.2886500E-9	0.0000000E+0
-1.6000000E+2	4.3183000E-9	0.0000000E+0
-1.7000000E+2	4.3381700E-9	0.0000000E+0
-1.8000000E+2	4.3651400E-9	0.0000000E+0
-1.9000000E+2	4.3946000E-9	0.0000000E+0
-2.0000000E+2	4.4286800E-9	0.0000000E+0
-2.1000000E+2	4.4630000E-9	0.0000000E+0
-2.2000000E+2	4.4969300E-9	0.0000000E+0
-2.3000000E+2	4.5294000E-9	0.0000000E+0
-2.4000000E+2	4.5659100E-9	0.0000000E+0
-2.5000000E+2	4.5883300E-9	0.0000000E+0
-2.6000000E+2	4.6096800E-9	0.0000000E+0
-2.7000000E+2	4.6319700E-9	0.0000000E+0
-2.8000000E+2	4.6498900E-9	0.0000000E+0
-2.9000000E+2	4.6695200E-9	0.0000000E+0
-3.0000000E+2	4.6872100E-9	0.0000000E+0
-3.1000000E+2	4.7048500E-9	0.0000000E+0
-3.2000000E+2	4.7212700E-9	0.0000000E+0
-3.3000000E+2	4.7366200E-9	0.0000000E+0
-3.4000000E+2	4.7519600E-9	0.0000000E+0
-3.5000000E+2	4.7660700E-9	0.0000000E+0
-3.6000000E+2	4.7812600E-9	0.0000000E+0
-3.7000000E+2	4.7966100E-9	0.0000000E+0
-3.8000000E+2	4.8087800E-9	0.0000000E+0
-3.9000000E+2	4.8199300E-9	0.0000000E+0
-4.0000000E+2	4.8312300E-9	0.0000000E+0
-4.1000000E+2	4.8413000E-9	0.0000000E+0
-4.2000000E+2	4.8554100E-9	0.0000000E+0
-4.3000000E+2	4.8659800E-9	0.0000000E+0
-4.4000000E+2	4.8768500E-9	0.0000000E+0
-4.5000000E+2	4.8875300E-9	0.0000000E+0
-4.6000000E+2	4.8998000E-9	0.0000000E+0
-4.7000000E+2	4.9103200E-9	0.0000000E+0
-4.8000000E+2	4.9214000E-9	0.0000000E+0
-4.9000000E+2	4.9336800E-9	0.0000000E+0
-5.0000000E+2	4.9456400E-9	0.0000000E+0
-5.1000000E+2	4.9605300E-9	0.0000000E+0
-5.2000000E+2	4.9691600E-9	0.0000000E+0
-5.3000000E+2	4.9798900E-9	0.0000000E+0
-5.4000000E+2	4.9917000E-9	0.0000000E+0
-5.5000000E+2	4.9998900E-9	0.0000000E+0
-5.6000000E+2	5.0140900E-9	0.0000000E+0
-5.7000000E+2	5.0204200E-9	0.0000000E+0
-5.8000000E+2	5.0313600E-9	0.0000000E+0
-5.9000000E+2	5.0422500E-9	0.0000000E+0
-6.0000000E+2	5.2027900E-9	0.0000000E+0
-6.1000000E+2	7.1418700E-9	0.0000000E+0
-6.2000000E+2	1.6594760E-8	0.0000000E+0
-6.3000000E+2	2.3457600E-8	0.0000000E+0
-6.4000000E+2	4.4107600E-8	0.0000000E+0
-6.5000000E+2	5.6437300E-8	0.0000000E+0
-6.6000000E+2	7.5609800E-8	0.0000000E+0
-6.7000000E+2	8.2846900E-8	0.0000000E+0
-6.8000000E+2	1.0591840E-7	0.0000000E+0
-6.9000000E+2	1.4959440E-7	0.0000000E+0
-7.0000000E+2	2.5309300E-7	0.0000000E+0
