IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-2.1030032E-9	0.0000000E+0
-1.0000000E+1	1.1968226E-8	0.0000000E+0
-2.0000000E+1	1.6111034E-8	0.0000000E+0
-3.0000000E+1	1.8802650E-8	0.0000000E+0
-4.0000000E+1	2.0688110E-8	0.0000000E+0
-5.0000000E+1	2.2013052E-8	0.0000000E+0
-6.0000000E+1	2.3011564E-8	0.0000000E+0
-7.0000000E+1	2.3816086E-8	0.0000000E+0
-8.0000000E+1	2.4439353E-8	0.0000000E+0
-9.0000000E+1	2.4847982E-8	0.0000000E+0
-1.0000000E+2	2.5152958E-8	0.0000000E+0
-1.1000000E+2	2.5413158E-8	0.0000000E+0
-1.2000000E+2	2.5702353E-8	0.0000000E+0
-1.3000000E+2	2.6003952E-8	0.0000000E+0
-1.4000000E+2	2.6217203E-8	0.0000000E+0
-1.5000000E+2	2.6394212E-8	0.0000000E+0
-1.6000000E+2	2.6545664E-8	0.0000000E+0
-1.7000000E+2	2.6678415E-8	0.0000000E+0
-1.8000000E+2	2.6798367E-8	0.0000000E+0
-1.9000000E+2	2.6912562E-8	0.0000000E+0
-2.0000000E+2	2.7027855E-8	0.0000000E+0
-2.1000000E+2	2.7146171E-8	0.0000000E+0
-2.2000000E+2	2.7276478E-8	0.0000000E+0
-2.3000000E+2	2.7409726E-8	0.0000000E+0
-2.4000000E+2	2.7552791E-8	0.0000000E+0
-2.5000000E+2	2.7700474E-8	0.0000000E+0
-2.6000000E+2	2.7843207E-8	0.0000000E+0
-2.7000000E+2	2.7975192E-8	0.0000000E+0
-2.8000000E+2	2.8087213E-8	0.0000000E+0
-2.9000000E+2	2.8180925E-8	0.0000000E+0
-3.0000000E+2	2.8258484E-8	0.0000000E+0
-3.1000000E+2	2.8332668E-8	0.0000000E+0
-3.2000000E+2	2.8401715E-8	0.0000000E+0
-3.3000000E+2	2.8465522E-8	0.0000000E+0
-3.4000000E+2	2.8525084E-8	0.0000000E+0
-3.5000000E+2	2.8585350E-8	0.0000000E+0
-3.6000000E+2	2.8638451E-8	0.0000000E+0
-3.7000000E+2	2.8695631E-8	0.0000000E+0
-3.8000000E+2	2.8751527E-8	0.0000000E+0
-3.9000000E+2	2.8799637E-8	0.0000000E+0
-4.0000000E+2	2.8847932E-8	0.0000000E+0
-4.1000000E+2	2.8899894E-8	0.0000000E+0
-4.2000000E+2	2.8947154E-8	0.0000000E+0
-4.3000000E+2	2.8995781E-8	0.0000000E+0
-4.4000000E+2	2.9043518E-8	0.0000000E+0
-4.5000000E+2	2.9087133E-8	0.0000000E+0
-4.6000000E+2	2.9137023E-8	0.0000000E+0
-4.7000000E+2	2.9179893E-8	0.0000000E+0
-4.8000000E+2	2.9231544E-8	0.0000000E+0
-4.9000000E+2	2.9274020E-8	0.0000000E+0
-5.0000000E+2	2.9319955E-8	0.0000000E+0
-5.1000000E+2	2.9363591E-8	0.0000000E+0
-5.2000000E+2	2.9411596E-8	0.0000000E+0
-5.3000000E+2	2.9463123E-8	0.0000000E+0
-5.4000000E+2	2.9507339E-8	0.0000000E+0
-5.5000000E+2	2.9554475E-8	0.0000000E+0
-5.6000000E+2	2.9601507E-8	0.0000000E+0
-5.7000000E+2	2.9649575E-8	0.0000000E+0
-5.8000000E+2	2.9707894E-8	0.0000000E+0
-5.9000000E+2	2.9752545E-8	0.0000000E+0
-6.0000000E+2	2.9807282E-8	0.0000000E+0
-6.1000000E+2	2.9852989E-8	0.0000000E+0
-6.2000000E+2	2.9915947E-8	0.0000000E+0
-6.3000000E+2	2.9962317E-8	0.0000000E+0
-6.4000000E+2	3.0023391E-8	0.0000000E+0
-6.5000000E+2	3.0076387E-8	0.0000000E+0
-6.6000000E+2	3.0132553E-8	0.0000000E+0
-6.7000000E+2	3.0197334E-8	0.0000000E+0
-6.8000000E+2	3.0256047E-8	0.0000000E+0
-6.9000000E+2	3.0318984E-8	0.0000000E+0
-7.0000000E+2	3.0388694E-8	0.0000000E+0
