IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.5	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-1.1895360E-9	0.0000000E+0
-1.0000000E+1	6.1838000E-9	0.0000000E+0
-2.0000000E+1	8.2405500E-9	0.0000000E+0
-3.0000000E+1	9.6190200E-9	0.0000000E+0
-4.0000000E+1	1.0576420E-8	0.0000000E+0
-5.0000000E+1	1.1190350E-8	0.0000000E+0
-6.0000000E+1	1.1619870E-8	0.0000000E+0
-7.0000000E+1	1.1952890E-8	0.0000000E+0
-8.0000000E+1	1.2207090E-8	0.0000000E+0
-9.0000000E+1	1.2357650E-8	0.0000000E+0
-1.0000000E+2	1.2489100E-8	0.0000000E+0
-1.1000000E+2	1.2672550E-8	0.0000000E+0
-1.2000000E+2	1.2813890E-8	0.0000000E+0
-1.3000000E+2	1.2901610E-8	0.0000000E+0
-1.4000000E+2	1.2982710E-8	0.0000000E+0
-1.5000000E+2	1.3054890E-8	0.0000000E+0
-1.6000000E+2	1.3119710E-8	0.0000000E+0
-1.7000000E+2	1.3184510E-8	0.0000000E+0
-1.8000000E+2	1.3239980E-8	0.0000000E+0
-1.9000000E+2	1.3294850E-8	0.0000000E+0
-2.0000000E+2	1.3351610E-8	0.0000000E+0
-2.1000000E+2	1.3405660E-8	0.0000000E+0
-2.2000000E+2	1.3460500E-8	0.0000000E+0
-2.3000000E+2	1.3519810E-8	0.0000000E+0
-2.4000000E+2	1.3806080E-8	0.0000000E+0
-2.5000000E+2	1.3893860E-8	0.0000000E+0
-2.6000000E+2	1.3968760E-8	0.0000000E+0
-2.7000000E+2	1.4045930E-8	0.0000000E+0
-2.8000000E+2	1.4114080E-8	0.0000000E+0
-2.9000000E+2	1.4177020E-8	0.0000000E+0
-3.0000000E+2	1.4224330E-8	0.0000000E+0
-3.1000000E+2	1.4270860E-8	0.0000000E+0
-3.2000000E+2	1.4315730E-8	0.0000000E+0
-3.3000000E+2	1.4354960E-8	0.0000000E+0
-3.4000000E+2	1.4395510E-8	0.0000000E+0
-3.5000000E+2	1.4435690E-8	0.0000000E+0
-3.6000000E+2	1.4476110E-8	0.0000000E+0
-3.7000000E+2	1.4513020E-8	0.0000000E+0
-3.8000000E+2	1.4550550E-8	0.0000000E+0
-3.9000000E+2	1.4585920E-8	0.0000000E+0
-4.0000000E+2	1.4621280E-8	0.0000000E+0
-4.1000000E+2	1.4656300E-8	0.0000000E+0
-4.2000000E+2	1.4689440E-8	0.0000000E+0
-4.3000000E+2	1.4726390E-8	0.0000000E+0
-4.4000000E+2	1.4762330E-8	0.0000000E+0
-4.5000000E+2	1.4793180E-8	0.0000000E+0
-4.6000000E+2	1.4829280E-8	0.0000000E+0
-4.7000000E+2	1.4863490E-8	0.0000000E+0
-4.8000000E+2	1.4897380E-8	0.0000000E+0
-4.9000000E+2	1.4932450E-8	0.0000000E+0
-5.0000000E+2	1.4967590E-8	0.0000000E+0
-5.1000000E+2	1.5003460E-8	0.0000000E+0
-5.2000000E+2	1.5041200E-8	0.0000000E+0
-5.3000000E+2	1.5080100E-8	0.0000000E+0
-5.4000000E+2	1.5117290E-8	0.0000000E+0
-5.5000000E+2	1.5155190E-8	0.0000000E+0
-5.6000000E+2	1.5190160E-8	0.0000000E+0
-5.7000000E+2	1.5229960E-8	0.0000000E+0
-5.8000000E+2	1.5264070E-8	0.0000000E+0
-5.9000000E+2	1.5302580E-8	0.0000000E+0
-6.0000000E+2	1.5341930E-8	0.0000000E+0
-6.1000000E+2	1.5381160E-8	0.0000000E+0
-6.2000000E+2	1.5422070E-8	0.0000000E+0
-6.3000000E+2	1.5462260E-8	0.0000000E+0
-6.4000000E+2	1.5504180E-8	0.0000000E+0
-6.5000000E+2	1.5547880E-8	0.0000000E+0
-6.6000000E+2	1.5591480E-8	0.0000000E+0
-6.7000000E+2	1.5634560E-8	0.0000000E+0
-6.8000000E+2	1.5677650E-8	0.0000000E+0
-6.9000000E+2	1.5725810E-8	0.0000000E+0
-7.0000000E+2	1.5775190E-8	0.0000000E+0
