CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.7450000E-12	8.8750000E-12	9.7010000E-12	2.2430000E-11	2.8321000E-11
-2.4750000E+1	6.7050000E-12	5.9100000E-12	6.6600000E-12	1.3004000E-11	1.9275000E-11
-4.4500000E+1	6.4240000E-12	5.7050000E-12	6.3830000E-12	1.2204000E-11	1.8512000E-11
-6.4250000E+1	6.3720000E-12	5.6660000E-12	6.3320000E-12	1.2046000E-11	1.8370000E-11
-8.4000000E+1	6.3590000E-12	5.6630000E-12	6.3200000E-12	1.1992000E-11	1.8342000E-11
-1.0375000E+2	6.3410000E-12	5.6520000E-12	6.3030000E-12	1.1938000E-11	1.8296000E-11
-1.2350000E+2	6.3230000E-12	5.6360000E-12	6.2840000E-12	1.1884000E-11	1.8243000E-11
-1.4325000E+2	6.3070000E-12	5.6250000E-12	6.2680000E-12	1.1840000E-11	1.8200000E-11
-1.6300000E+2	6.2960000E-12	5.6140000E-12	6.2560000E-12	1.1803000E-11	1.8166000E-11
-1.8275000E+2	6.2860000E-12	5.6050000E-12	6.2440000E-12	1.1773000E-11	1.8135000E-11
-2.0250000E+2	6.2770000E-12	5.5970000E-12	6.2360000E-12	1.1745000E-11	1.8110000E-11
-2.2225000E+2	6.2690000E-12	5.5900000E-12	6.2280000E-12	1.1722000E-11	1.8087000E-11
-2.4200000E+2	6.2730000E-12	5.5840000E-12	6.2210000E-12	1.1702000E-11	1.8078000E-11
-2.6175000E+2	6.2570000E-12	5.5780000E-12	6.2150000E-12	1.1682000E-11	1.8050000E-11
-2.8150000E+2	6.2510000E-12	5.5740000E-12	6.2080000E-12	1.1666000E-11	1.8033000E-11
-3.0125000E+2	6.2470000E-12	5.5690000E-12	6.2030000E-12	1.1651000E-11	1.8019000E-11
-3.2100000E+2	6.2640000E-12	5.5660000E-12	6.1980000E-12	1.1636000E-11	1.8028000E-11
-3.4075000E+2	6.2380000E-12	5.5610000E-12	6.1940000E-12	1.1623000E-11	1.7993000E-11
-3.6050000E+2	6.2350000E-12	5.5580000E-12	6.1900000E-12	1.1612000E-11	1.7983000E-11
-3.8025000E+2	6.2310000E-12	5.5540000E-12	6.1860000E-12	1.1600000E-11	1.7971000E-11
-4.0000000E+2	6.2270000E-12	5.5510000E-12	6.1820000E-12	1.1589000E-11	1.7960000E-11
