CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.7710000E-12	8.8850000E-12	9.7360000E-12	2.2470000E-11	2.8392000E-11
-2.4750000E+1	6.6820000E-12	5.8990000E-12	6.6520000E-12	1.2962000E-11	1.9233000E-11
-4.4500000E+1	6.4060000E-12	5.6930000E-12	6.3700000E-12	1.2163000E-11	1.8469000E-11
-6.4250000E+1	6.3570000E-12	5.6560000E-12	6.3200000E-12	1.2010000E-11	1.8333000E-11
-8.4000000E+1	6.3530000E-12	5.6600000E-12	6.3160000E-12	1.1979000E-11	1.8329000E-11
-1.0375000E+2	6.3360000E-12	5.6480000E-12	6.2990000E-12	1.1925000E-11	1.8283000E-11
-1.2350000E+2	6.3190000E-12	5.6330000E-12	6.2800000E-12	1.1873000E-11	1.8232000E-11
-1.4325000E+2	6.3030000E-12	5.6220000E-12	6.2660000E-12	1.1830000E-11	1.8191000E-11
-1.6300000E+2	6.2920000E-12	5.6120000E-12	6.2530000E-12	1.1795000E-11	1.8157000E-11
-1.8275000E+2	6.2800000E-12	5.6040000E-12	6.2430000E-12	1.1764000E-11	1.8127000E-11
-2.0250000E+2	6.2700000E-12	5.5960000E-12	6.2330000E-12	1.1737000E-11	1.8099000E-11
-2.2225000E+2	6.2640000E-12	5.5910000E-12	6.2250000E-12	1.1715000E-11	1.8080000E-11
-2.4200000E+2	6.2590000E-12	5.5830000E-12	6.2180000E-12	1.1694000E-11	1.8060000E-11
-2.6175000E+2	6.2520000E-12	5.5780000E-12	6.2120000E-12	1.1675000E-11	1.8042000E-11
-2.8150000E+2	6.2470000E-12	5.5730000E-12	6.2080000E-12	1.1660000E-11	1.8028000E-11
-3.0125000E+2	6.2420000E-12	5.5680000E-12	6.2010000E-12	1.1643000E-11	1.8011000E-11
-3.2100000E+2	6.2380000E-12	5.5640000E-12	6.1980000E-12	1.1629000E-11	1.8000000E-11
-3.4075000E+2	6.2330000E-12	5.5600000E-12	6.1930000E-12	1.1617000E-11	1.7986000E-11
-3.6050000E+2	6.2310000E-12	5.5560000E-12	6.1900000E-12	1.1605000E-11	1.7977000E-11
-3.8025000E+2	6.2280000E-12	5.5530000E-12	6.1860000E-12	1.1593000E-11	1.7967000E-11
-4.0000000E+2	6.2240000E-12	5.5490000E-12	6.1820000E-12	1.1584000E-11	1.7955000E-11
