IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-5.8210900E-10	0.0000000E+0
-1.0000000E+1	2.5781400E-9	0.0000000E+0
-2.0000000E+1	3.0540200E-9	0.0000000E+0
-3.0000000E+1	3.3355100E-9	0.0000000E+0
-4.0000000E+1	3.5330300E-9	0.0000000E+0
-5.0000000E+1	3.6889900E-9	0.0000000E+0
-6.0000000E+1	3.8364800E-9	0.0000000E+0
-7.0000000E+1	3.9838000E-9	0.0000000E+0
-8.0000000E+1	4.1209200E-9	0.0000000E+0
-9.0000000E+1	4.2231200E-9	0.0000000E+0
-1.0000000E+2	4.3122700E-9	0.0000000E+0
-1.1000000E+2	4.3914000E-9	0.0000000E+0
-1.2000000E+2	4.4671200E-9	0.0000000E+0
-1.3000000E+2	4.5413200E-9	0.0000000E+0
-1.4000000E+2	4.6138000E-9	0.0000000E+0
-1.5000000E+2	4.6875500E-9	0.0000000E+0
-1.6000000E+2	4.7601800E-9	0.0000000E+0
-1.7000000E+2	4.8317100E-9	0.0000000E+0
-1.8000000E+2	4.8891100E-9	0.0000000E+0
-1.9000000E+2	4.9682500E-9	0.0000000E+0
-2.0000000E+2	5.0370100E-9	0.0000000E+0
-2.1000000E+2	5.1048700E-9	0.0000000E+0
-2.2000000E+2	5.1730800E-9	0.0000000E+0
-2.3000000E+2	5.2385300E-9	0.0000000E+0
-2.4000000E+2	5.3061800E-9	0.0000000E+0
-2.5000000E+2	5.3714900E-9	0.0000000E+0
-2.6000000E+2	5.4396100E-9	0.0000000E+0
-2.7000000E+2	5.5115800E-9	0.0000000E+0
-2.8000000E+2	5.5806700E-9	0.0000000E+0
-2.9000000E+2	5.6515500E-9	0.0000000E+0
-3.0000000E+2	5.7222700E-9	0.0000000E+0
-3.1000000E+2	5.7970100E-9	0.0000000E+0
-3.2000000E+2	5.8687600E-9	0.0000000E+0
-3.3000000E+2	5.9436400E-9	0.0000000E+0
-3.4000000E+2	6.0182500E-9	0.0000000E+0
-3.5000000E+2	6.0979200E-9	0.0000000E+0
-3.6000000E+2	6.1753800E-9	0.0000000E+0
-3.7000000E+2	6.2568000E-9	0.0000000E+0
-3.8000000E+2	6.3368100E-9	0.0000000E+0
-3.9000000E+2	6.4237600E-9	0.0000000E+0
-4.0000000E+2	6.5067700E-9	0.0000000E+0
-4.1000000E+2	6.5970300E-9	0.0000000E+0
-4.2000000E+2	6.6826900E-9	0.0000000E+0
-4.3000000E+2	6.7761200E-9	0.0000000E+0
-4.4000000E+2	6.8692600E-9	0.0000000E+0
-4.5000000E+2	6.9677700E-9	0.0000000E+0
-4.6000000E+2	7.0662300E-9	0.0000000E+0
-4.7000000E+2	7.1706900E-9	0.0000000E+0
-4.8000000E+2	7.2749500E-9	0.0000000E+0
-4.9000000E+2	7.3860000E-9	0.0000000E+0
-5.0000000E+2	7.4997000E-9	0.0000000E+0
-5.1000000E+2	7.6152900E-9	0.0000000E+0
-5.2000000E+2	7.7407700E-9	0.0000000E+0
-5.3000000E+2	7.8682700E-9	0.0000000E+0
-5.4000000E+2	8.0025600E-9	0.0000000E+0
-5.5000000E+2	8.1443800E-9	0.0000000E+0
-5.6000000E+2	8.2914000E-9	0.0000000E+0
-5.7000000E+2	8.4523800E-9	0.0000000E+0
-5.8000000E+2	8.6278200E-9	0.0000000E+0
-5.9000000E+2	8.8393100E-9	0.0000000E+0
-6.0000000E+2	9.3101600E-9	0.0000000E+0
-6.1000000E+2	8.1115500E-7	0.0000000E+0
-6.2000000E+2	2.6125500E-5	0.0000000E+0
