IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.1	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-9.2645600E-12	0.0000000E+0
-1.0000000E+1	6.2437100E-10	0.0000000E+0
-2.0000000E+1	7.3366300E-10	0.0000000E+0
-3.0000000E+1	8.1428400E-10	0.0000000E+0
-4.0000000E+1	8.6977600E-10	0.0000000E+0
-5.0000000E+1	9.1578700E-10	0.0000000E+0
-6.0000000E+1	9.5375200E-10	0.0000000E+0
-7.0000000E+1	9.9895400E-10	0.0000000E+0
-8.0000000E+1	1.0341950E-9	0.0000000E+0
-9.0000000E+1	1.0640350E-9	0.0000000E+0
-1.0000000E+2	1.0907500E-9	0.0000000E+0
-1.1000000E+2	1.1162750E-9	0.0000000E+0
-1.2000000E+2	1.1368690E-9	0.0000000E+0
-1.3000000E+2	1.1559210E-9	0.0000000E+0
-1.4000000E+2	1.1748440E-9	0.0000000E+0
-1.5000000E+2	1.1917180E-9	0.0000000E+0
-1.6000000E+2	1.2100090E-9	0.0000000E+0
-1.7000000E+2	1.2272510E-9	0.0000000E+0
-1.8000000E+2	1.2441430E-9	0.0000000E+0
-1.9000000E+2	1.2599750E-9	0.0000000E+0
-2.0000000E+2	1.2751840E-9	0.0000000E+0
-2.1000000E+2	1.2941350E-9	0.0000000E+0
-2.2000000E+2	1.3101760E-9	0.0000000E+0
-2.3000000E+2	1.3256210E-9	0.0000000E+0
-2.4000000E+2	1.3399460E-9	0.0000000E+0
-2.5000000E+2	1.3537090E-9	0.0000000E+0
-2.6000000E+2	1.3659310E-9	0.0000000E+0
-2.7000000E+2	1.3811520E-9	0.0000000E+0
-2.8000000E+2	1.3989500E-9	0.0000000E+0
-2.9000000E+2	1.4072770E-9	0.0000000E+0
-3.0000000E+2	1.4227670E-9	0.0000000E+0
-3.1000000E+2	1.4395700E-9	0.0000000E+0
-3.2000000E+2	1.4513680E-9	0.0000000E+0
-3.3000000E+2	1.4691240E-9	0.0000000E+0
-3.4000000E+2	1.4849620E-9	0.0000000E+0
-3.5000000E+2	1.4988510E-9	0.0000000E+0
-3.6000000E+2	1.5096640E-9	0.0000000E+0
-3.7000000E+2	1.5228000E-9	0.0000000E+0
-3.8000000E+2	1.5385790E-9	0.0000000E+0
-3.9000000E+2	1.5607130E-9	0.0000000E+0
-4.0000000E+2	1.5753620E-9	0.0000000E+0
-4.1000000E+2	1.5843600E-9	0.0000000E+0
-4.2000000E+2	1.6007510E-9	0.0000000E+0
-4.3000000E+2	1.6183380E-9	0.0000000E+0
-4.4000000E+2	1.6432060E-9	0.0000000E+0
-4.5000000E+2	1.6496580E-9	0.0000000E+0
-4.6000000E+2	1.6735710E-9	0.0000000E+0
-4.7000000E+2	1.6861400E-9	0.0000000E+0
-4.8000000E+2	1.7044590E-9	0.0000000E+0
-4.9000000E+2	1.7238270E-9	0.0000000E+0
-5.0000000E+2	1.7445980E-9	0.0000000E+0
-5.1000000E+2	2.0000700E-9	0.0000000E+0
-5.2000000E+2	2.0284200E-9	0.0000000E+0
-5.3000000E+2	2.0632200E-9	0.0000000E+0
-5.4000000E+2	2.0954600E-9	0.0000000E+0
-5.5000000E+2	2.1260200E-9	0.0000000E+0
-5.6000000E+2	2.1613100E-9	0.0000000E+0
-5.7000000E+2	2.1982700E-9	0.0000000E+0
-5.8000000E+2	2.2362000E-9	0.0000000E+0
-5.9000000E+2	2.2762900E-9	0.0000000E+0
-6.0000000E+2	2.3127700E-9	0.0000000E+0
-6.1000000E+2	2.3538600E-9	0.0000000E+0
-6.2000000E+2	2.3998000E-9	0.0000000E+0
-6.3000000E+2	2.4432800E-9	0.0000000E+0
-6.4000000E+2	2.4896800E-9	0.0000000E+0
-6.5000000E+2	2.5403800E-9	0.0000000E+0
-6.6000000E+2	2.5901600E-9	0.0000000E+0
-6.7000000E+2	2.6450600E-9	0.0000000E+0
-6.8000000E+2	2.7013700E-9	0.0000000E+0
-6.9000000E+2	2.7608900E-9	0.0000000E+0
-7.0000000E+2	2.8211900E-9	0.0000000E+0
