IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.1	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-7.5240100E-10	0.0000000E+0
-1.0000000E+1	1.0141880E-9	0.0000000E+0
-2.0000000E+1	1.1296460E-9	0.0000000E+0
-3.0000000E+1	9.5717000E-10	0.0000000E+0
-4.0000000E+1	1.0289660E-9	0.0000000E+0
-5.0000000E+1	1.0805810E-9	0.0000000E+0
-6.0000000E+1	1.1235530E-9	0.0000000E+0
-7.0000000E+1	1.1702080E-9	0.0000000E+0
-8.0000000E+1	1.2081330E-9	0.0000000E+0
-9.0000000E+1	1.2496790E-9	0.0000000E+0
-1.0000000E+2	1.2956270E-9	0.0000000E+0
-1.1000000E+2	1.5990970E-11	0.0000000E+0
-1.2000000E+2	1.3736390E-9	0.0000000E+0
-1.3000000E+2	1.3948870E-9	0.0000000E+0
-1.4000000E+2	1.4194330E-9	0.0000000E+0
-1.5000000E+2	1.4416130E-9	0.0000000E+0
-1.6000000E+2	1.4638560E-9	0.0000000E+0
-1.7000000E+2	1.4819950E-9	0.0000000E+0
-1.8000000E+2	1.5096870E-9	0.0000000E+0
-1.9000000E+2	1.5222560E-9	0.0000000E+0
-2.0000000E+2	1.5404570E-9	0.0000000E+0
-2.1000000E+2	1.5599000E-9	0.0000000E+0
-2.2000000E+2	1.5854300E-9	0.0000000E+0
-2.3000000E+2	1.5979000E-9	0.0000000E+0
-2.4000000E+2	1.6276590E-9	0.0000000E+0
-2.5000000E+2	1.6344640E-9	0.0000000E+0
-2.6000000E+2	1.6618720E-9	0.0000000E+0
-2.7000000E+2	1.6636410E-9	0.0000000E+0
-2.8000000E+2	1.6929160E-9	0.0000000E+0
-2.9000000E+2	1.6983870E-9	0.0000000E+0
-3.0000000E+2	1.7187690E-9	0.0000000E+0
-3.1000000E+2	1.7517160E-9	0.0000000E+0
-3.2000000E+2	1.7583460E-9	0.0000000E+0
-3.3000000E+2	2.0287000E-9	0.0000000E+0
-3.4000000E+2	2.0589500E-9	0.0000000E+0
-3.5000000E+2	2.0919300E-9	0.0000000E+0
-3.6000000E+2	2.1241600E-9	0.0000000E+0
-3.7000000E+2	2.1559800E-9	0.0000000E+0
-3.8000000E+2	2.1862700E-9	0.0000000E+0
-3.9000000E+2	2.2244600E-9	0.0000000E+0
-4.0000000E+2	2.2621300E-9	0.0000000E+0
-4.1000000E+2	2.2970400E-9	0.0000000E+0
-4.2000000E+2	2.3397500E-9	0.0000000E+0
-4.3000000E+2	2.3789700E-9	0.0000000E+0
-4.4000000E+2	2.4210400E-9	0.0000000E+0
-4.5000000E+2	2.4646800E-9	0.0000000E+0
-4.6000000E+2	2.5059400E-9	0.0000000E+0
-4.7000000E+2	2.5557900E-9	0.0000000E+0
-4.8000000E+2	2.5953300E-9	0.0000000E+0
-4.9000000E+2	2.6474300E-9	0.0000000E+0
-5.0000000E+2	2.6965100E-9	0.0000000E+0
-5.1000000E+2	2.7471200E-9	0.0000000E+0
-5.2000000E+2	2.7994100E-9	0.0000000E+0
-5.3000000E+2	2.8558600E-9	0.0000000E+0
-5.4000000E+2	2.9117400E-9	0.0000000E+0
-5.5000000E+2	2.9729300E-9	0.0000000E+0
-5.6000000E+2	3.0338300E-9	0.0000000E+0
-5.7000000E+2	3.0982700E-9	0.0000000E+0
-5.8000000E+2	3.1682200E-9	0.0000000E+0
-5.9000000E+2	3.2433600E-9	0.0000000E+0
-6.0000000E+2	3.3227000E-9	0.0000000E+0
-6.1000000E+2	3.3972100E-9	0.0000000E+0
-6.2000000E+2	3.4777700E-9	0.0000000E+0
-6.3000000E+2	3.5856400E-9	0.0000000E+0
-6.4000000E+2	3.6554600E-9	0.0000000E+0
-6.5000000E+2	3.7741500E-9	0.0000000E+0
-6.6000000E+2	3.8897000E-9	0.0000000E+0
-6.7000000E+2	4.0023200E-9	0.0000000E+0
-6.8000000E+2	4.1240300E-9	0.0000000E+0
-6.9000000E+2	4.2440900E-9	0.0000000E+0
-7.0000000E+2	4.3950600E-9	0.0000000E+0
