IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-2.3980000E-10	0.0000000E+0
-1.0000000E+1	8.0087600E-10	0.0000000E+0
-2.0000000E+1	9.9454400E-10	0.0000000E+0
-3.0000000E+1	1.0863740E-9	0.0000000E+0
-4.0000000E+1	1.1369640E-9	0.0000000E+0
-5.0000000E+1	1.1721220E-9	0.0000000E+0
-6.0000000E+1	1.2027030E-9	0.0000000E+0
-7.0000000E+1	1.2349650E-9	0.0000000E+0
-8.0000000E+1	1.2618140E-9	0.0000000E+0
-9.0000000E+1	1.2871510E-9	0.0000000E+0
-1.0000000E+2	1.3088090E-9	0.0000000E+0
-1.1000000E+2	1.3329440E-9	0.0000000E+0
-1.2000000E+2	1.3651810E-9	0.0000000E+0
-1.3000000E+2	1.3864760E-9	0.0000000E+0
-1.4000000E+2	1.4094030E-9	0.0000000E+0
-1.5000000E+2	1.4266610E-9	0.0000000E+0
-1.6000000E+2	1.4463170E-9	0.0000000E+0
-1.7000000E+2	1.4651920E-9	0.0000000E+0
-1.8000000E+2	1.4783720E-9	0.0000000E+0
-1.9000000E+2	1.4895190E-9	0.0000000E+0
-2.0000000E+2	1.5088060E-9	0.0000000E+0
-2.1000000E+2	1.5216780E-9	0.0000000E+0
-2.2000000E+2	1.5425540E-9	0.0000000E+0
-2.3000000E+2	1.5642640E-9	0.0000000E+0
-2.4000000E+2	1.5808230E-9	0.0000000E+0
-2.5000000E+2	1.5977990E-9	0.0000000E+0
-2.6000000E+2	1.6114300E-9	0.0000000E+0
-2.7000000E+2	1.6391790E-9	0.0000000E+0
-2.8000000E+2	1.6460840E-9	0.0000000E+0
-2.9000000E+2	1.6617450E-9	0.0000000E+0
-3.0000000E+2	1.6798600E-9	0.0000000E+0
-3.1000000E+2	1.6939740E-9	0.0000000E+0
-3.2000000E+2	1.7087710E-9	0.0000000E+0
-3.3000000E+2	1.7378190E-9	0.0000000E+0
-3.4000000E+2	1.7461700E-9	0.0000000E+0
-3.5000000E+2	2.0065000E-9	0.0000000E+0
-3.6000000E+2	2.0352100E-9	0.0000000E+0
-3.7000000E+2	2.0663200E-9	0.0000000E+0
-3.8000000E+2	2.0963000E-9	0.0000000E+0
-3.9000000E+2	2.1291000E-9	0.0000000E+0
-4.0000000E+2	2.1595000E-9	0.0000000E+0
-4.1000000E+2	2.1926500E-9	0.0000000E+0
-4.2000000E+2	2.2302100E-9	0.0000000E+0
-4.3000000E+2	2.2705000E-9	0.0000000E+0
-4.4000000E+2	2.3047000E-9	0.0000000E+0
-4.5000000E+2	2.3410500E-9	0.0000000E+0
-4.6000000E+2	2.3777900E-9	0.0000000E+0
-4.7000000E+2	2.4151800E-9	0.0000000E+0
-4.8000000E+2	2.4539900E-9	0.0000000E+0
-4.9000000E+2	2.4881800E-9	0.0000000E+0
-5.0000000E+2	2.5301400E-9	0.0000000E+0
-5.1000000E+2	2.5714900E-9	0.0000000E+0
-5.2000000E+2	2.6103300E-9	0.0000000E+0
-5.3000000E+2	2.6518300E-9	0.0000000E+0
-5.4000000E+2	2.6932100E-9	0.0000000E+0
-5.5000000E+2	2.7393000E-9	0.0000000E+0
-5.6000000E+2	2.7830400E-9	0.0000000E+0
-5.7000000E+2	2.8315900E-9	0.0000000E+0
-5.8000000E+2	2.8835500E-9	0.0000000E+0
-5.9000000E+2	2.9306500E-9	0.0000000E+0
-6.0000000E+2	2.9817100E-9	0.0000000E+0
-6.1000000E+2	3.0373700E-9	0.0000000E+0
-6.2000000E+2	3.0967700E-9	0.0000000E+0
-6.3000000E+2	3.1525100E-9	0.0000000E+0
-6.4000000E+2	3.2120100E-9	0.0000000E+0
-6.5000000E+2	3.2721800E-9	0.0000000E+0
-6.6000000E+2	3.3377500E-9	0.0000000E+0
-6.7000000E+2	3.4060600E-9	0.0000000E+0
-6.8000000E+2	3.4726800E-9	0.0000000E+0
-6.9000000E+2	3.5455000E-9	0.0000000E+0
-7.0000000E+2	3.6190100E-9	0.0000000E+0
