IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.1	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-2.8573700E-12	0.0000000E+0
-1.0000000E+1	4.3516700E-10	0.0000000E+0
-2.0000000E+1	4.7283500E-10	0.0000000E+0
-3.0000000E+1	5.1423300E-10	0.0000000E+0
-4.0000000E+1	5.5426600E-10	0.0000000E+0
-5.0000000E+1	5.8697500E-10	0.0000000E+0
-6.0000000E+1	6.1753700E-10	0.0000000E+0
-7.0000000E+1	6.4122500E-10	0.0000000E+0
-8.0000000E+1	6.5658500E-10	0.0000000E+0
-9.0000000E+1	6.7063800E-10	0.0000000E+0
-1.0000000E+2	6.8954400E-10	0.0000000E+0
-1.1000000E+2	7.0191200E-10	0.0000000E+0
-1.2000000E+2	7.1525300E-10	0.0000000E+0
-1.3000000E+2	7.3109400E-10	0.0000000E+0
-1.4000000E+2	7.4304200E-10	0.0000000E+0
-1.5000000E+2	7.5553800E-10	0.0000000E+0
-1.6000000E+2	7.6699800E-10	0.0000000E+0
-1.7000000E+2	7.8105600E-10	0.0000000E+0
-1.8000000E+2	7.9143200E-10	0.0000000E+0
-1.9000000E+2	7.9914100E-10	0.0000000E+0
-2.0000000E+2	8.0918000E-10	0.0000000E+0
-2.1000000E+2	8.2234300E-10	0.0000000E+0
-2.2000000E+2	8.3244300E-10	0.0000000E+0
-2.3000000E+2	8.4686300E-10	0.0000000E+0
-2.4000000E+2	8.5871100E-10	0.0000000E+0
-2.5000000E+2	8.7069200E-10	0.0000000E+0
-2.6000000E+2	8.8630100E-10	0.0000000E+0
-2.7000000E+2	8.9938800E-10	0.0000000E+0
-2.8000000E+2	9.1290000E-10	0.0000000E+0
-2.9000000E+2	9.2506100E-10	0.0000000E+0
-3.0000000E+2	9.3482900E-10	0.0000000E+0
-3.1000000E+2	9.4398400E-10	0.0000000E+0
-3.2000000E+2	9.6092400E-10	0.0000000E+0
-3.3000000E+2	9.7087200E-10	0.0000000E+0
-3.4000000E+2	9.8615400E-10	0.0000000E+0
-3.5000000E+2	9.9890300E-10	0.0000000E+0
-3.6000000E+2	1.0105150E-9	0.0000000E+0
-3.7000000E+2	1.0209760E-9	0.0000000E+0
-3.8000000E+2	1.0344090E-9	0.0000000E+0
-3.9000000E+2	1.0482550E-9	0.0000000E+0
-4.0000000E+2	1.0609170E-9	0.0000000E+0
-4.1000000E+2	1.0732790E-9	0.0000000E+0
-4.2000000E+2	1.0864640E-9	0.0000000E+0
-4.3000000E+2	1.1006750E-9	0.0000000E+0
-4.4000000E+2	1.1103560E-9	0.0000000E+0
-4.5000000E+2	1.1287290E-9	0.0000000E+0
-4.6000000E+2	1.1417180E-9	0.0000000E+0
-4.7000000E+2	1.1557000E-9	0.0000000E+0
-4.8000000E+2	1.1677080E-9	0.0000000E+0
-4.9000000E+2	1.1849920E-9	0.0000000E+0
-5.0000000E+2	1.1972550E-9	0.0000000E+0
-5.1000000E+2	1.2161390E-9	0.0000000E+0
-5.2000000E+2	1.2310820E-9	0.0000000E+0
-5.3000000E+2	1.2461090E-9	0.0000000E+0
-5.4000000E+2	1.2640900E-9	0.0000000E+0
-5.5000000E+2	1.2847830E-9	0.0000000E+0
-5.6000000E+2	1.3045410E-9	0.0000000E+0
-5.7000000E+2	1.3232430E-9	0.0000000E+0
-5.8000000E+2	1.3405040E-9	0.0000000E+0
-5.9000000E+2	1.3592940E-9	0.0000000E+0
-6.0000000E+2	1.3787860E-9	0.0000000E+0
-6.1000000E+2	1.3984360E-9	0.0000000E+0
-6.2000000E+2	1.4196640E-9	0.0000000E+0
-6.3000000E+2	1.4430760E-9	0.0000000E+0
-6.4000000E+2	1.4698540E-9	0.0000000E+0
-6.5000000E+2	1.4881580E-9	0.0000000E+0
-6.6000000E+2	1.5133490E-9	0.0000000E+0
-6.7000000E+2	1.5416270E-9	0.0000000E+0
-6.8000000E+2	1.5660480E-9	0.0000000E+0
-6.9000000E+2	1.6046280E-9	0.0000000E+0
-7.0000000E+2	1.6239140E-9	0.0000000E+0
