CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	2.2400000E-11	2.1540000E-11	2.2230000E-11	6.0430000E-11	6.6170000E-11
-2.4750000E+1	1.3721000E-11	1.2911000E-11	1.3290000E-11	3.3370000E-11	3.9922000E-11
-4.4500000E+1	1.1343000E-11	1.0627000E-11	1.0622000E-11	2.5820000E-11	3.2592000E-11
-6.4250000E+1	9.8650000E-12	9.2140000E-12	8.7370000E-12	2.0900000E-11	2.7816000E-11
-8.4000000E+1	8.6130000E-12	8.0150000E-12	7.7990000E-12	1.7409000E-11	2.4427000E-11
-1.0375000E+2	7.7920000E-12	7.4800000E-12	7.5670000E-12	1.5767000E-11	2.2839000E-11
-1.2350000E+2	7.5250000E-12	7.2820000E-12	7.4500000E-12	1.5166000E-11	2.2257000E-11
-1.4325000E+2	7.4170000E-12	7.1700000E-12	7.3560000E-12	1.4835000E-11	2.1943000E-11
-1.6300000E+2	7.3330000E-12	7.0710000E-12	7.2700000E-12	1.4556000E-11	2.1674000E-11
-1.8275000E+2	7.2570000E-12	6.9810000E-12	7.1900000E-12	1.4302000E-11	2.1428000E-11
-2.0250000E+2	7.1900000E-12	6.8990000E-12	7.1190000E-12	1.4076000E-11	2.1208000E-11
-2.2225000E+2	7.1280000E-12	6.8260000E-12	7.0550000E-12	1.3870000E-11	2.1009000E-11
-2.4200000E+2	7.0720000E-12	6.7600000E-12	6.9960000E-12	1.3685000E-11	2.0828000E-11
-2.6175000E+2	7.0370000E-12	6.7040000E-12	6.9460000E-12	1.3523000E-11	2.0687000E-11
-2.8150000E+2	7.0340000E-12	6.7020000E-12	6.9440000E-12	1.3517000E-11	2.0680000E-11
-3.0125000E+2	7.0330000E-12	6.7000000E-12	6.9430000E-12	1.3515000E-11	2.0676000E-11
-3.2100000E+2	7.0320000E-12	6.6990000E-12	6.9420000E-12	1.3510000E-11	2.0673000E-11
-3.4075000E+2	7.0310000E-12	6.6990000E-12	6.9420000E-12	1.3508000E-11	2.0672000E-11
-3.6050000E+2	7.0310000E-12	6.6980000E-12	6.9400000E-12	1.3506000E-11	2.0669000E-11
-3.8025000E+2	7.0470000E-12	6.6980000E-12	6.9390000E-12	1.3506000E-11	2.0684000E-11
-4.0000000E+2	7.0300000E-12	6.6960000E-12	6.9390000E-12	1.3503000E-11	2.0665000E-11
