CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.0981000E-11	1.0061000E-11	1.0885000E-11	2.5220000E-11	3.1927000E-11
-2.4750000E+1	7.7140000E-12	6.8610000E-12	7.6120000E-12	1.5126000E-11	2.2187000E-11
-4.4500000E+1	6.9740000E-12	6.2310000E-12	6.8840000E-12	1.2954000E-11	2.0089000E-11
-6.4250000E+1	6.6130000E-12	5.9390000E-12	6.5570000E-12	1.1937000E-11	1.9109000E-11
-8.4000000E+1	6.4190000E-12	5.7730000E-12	6.3640000E-12	1.1359000E-11	1.8556000E-11
-1.0375000E+2	6.2830000E-12	5.6630000E-12	6.2280000E-12	1.0957000E-11	1.8174000E-11
-1.2350000E+2	6.1690000E-12	5.5700000E-12	6.1140000E-12	1.0628000E-11	1.7853000E-11
-1.4325000E+2	6.0770000E-12	5.4960000E-12	6.0230000E-12	1.0362000E-11	1.7596000E-11
-1.6300000E+2	5.9990000E-12	5.4360000E-12	5.9460000E-12	1.0142000E-11	1.7381000E-11
-1.8275000E+2	5.9410000E-12	5.3840000E-12	5.8790000E-12	9.9500000E-12	1.7204000E-11
-2.0250000E+2	5.8740000E-12	5.3370000E-12	5.8190000E-12	9.7790000E-12	1.7030000E-11
-2.2225000E+2	5.8190000E-12	5.2950000E-12	5.7640000E-12	9.6260000E-12	1.6878000E-11
-2.4200000E+2	5.7870000E-12	5.2720000E-12	5.7320000E-12	9.5350000E-12	1.6791000E-11
-2.6175000E+2	5.7800000E-12	5.2670000E-12	5.7250000E-12	9.5140000E-12	1.6772000E-11
-2.8150000E+2	5.7780000E-12	5.2640000E-12	5.7240000E-12	9.5080000E-12	1.6766000E-11
-3.0125000E+2	5.7770000E-12	5.2640000E-12	5.7220000E-12	9.5040000E-12	1.6763000E-11
-3.2100000E+2	5.7760000E-12	5.2630000E-12	5.7210000E-12	9.5010000E-12	1.6760000E-11
-3.4075000E+2	5.7750000E-12	5.2630000E-12	5.7190000E-12	9.4990000E-12	1.6757000E-11
-3.6050000E+2	5.7760000E-12	5.2620000E-12	5.7190000E-12	9.4970000E-12	1.6757000E-11
-3.8025000E+2	5.7750000E-12	5.2610000E-12	5.7190000E-12	9.4950000E-12	1.6755000E-11
-4.0000000E+2	5.7750000E-12	5.2600000E-12	5.7190000E-12	9.4940000E-12	1.6754000E-11
