CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.8750000E-12	9.2010000E-12	9.8310000E-12	2.2130000E-11	2.8907000E-11
-2.4750000E+1	7.1210000E-12	6.4900000E-12	7.0610000E-12	1.3588000E-11	2.0672000E-11
-4.4500000E+1	6.6050000E-12	6.0000000E-12	6.5390000E-12	1.2002000E-11	1.9144000E-11
-6.4250000E+1	6.3490000E-12	5.7700000E-12	6.2830000E-12	1.1226000E-11	1.8402000E-11
-8.4000000E+1	6.1820000E-12	5.6270000E-12	6.1160000E-12	1.0726000E-11	1.7925000E-11
-1.0375000E+2	6.0680000E-12	5.5350000E-12	6.0010000E-12	1.0386000E-11	1.7604000E-11
-1.2350000E+2	5.9700000E-12	5.4550000E-12	5.9010000E-12	1.0099000E-11	1.7326000E-11
-1.4325000E+2	5.8960000E-12	5.3900000E-12	5.8210000E-12	9.8670000E-12	1.7107000E-11
-1.6300000E+2	5.8230000E-12	5.3360000E-12	5.7530000E-12	9.6740000E-12	1.6912000E-11
-1.8275000E+2	5.7650000E-12	5.2890000E-12	5.6950000E-12	9.5080000E-12	1.6749000E-11
-2.0250000E+2	5.7140000E-12	5.2500000E-12	5.6420000E-12	9.3580000E-12	1.6606000E-11
-2.2225000E+2	5.6670000E-12	5.2110000E-12	5.5940000E-12	9.2230000E-12	1.6472000E-11
-2.4200000E+2	5.6320000E-12	5.1840000E-12	5.5590000E-12	9.1220000E-12	1.6375000E-11
-2.6175000E+2	5.6230000E-12	5.1780000E-12	5.5490000E-12	9.0950000E-12	1.6350000E-11
-2.8150000E+2	5.6210000E-12	5.1760000E-12	5.5460000E-12	9.0940000E-12	1.6343000E-11
-3.0125000E+2	5.6210000E-12	5.1750000E-12	5.5460000E-12	9.0850000E-12	1.6342000E-11
-3.2100000E+2	5.6200000E-12	5.1740000E-12	5.5440000E-12	9.0820000E-12	1.6338000E-11
-3.4075000E+2	5.6200000E-12	5.1740000E-12	5.5440000E-12	9.0800000E-12	1.6338000E-11
-3.6050000E+2	5.6190000E-12	5.1730000E-12	5.5430000E-12	9.0780000E-12	1.6335000E-11
-3.8025000E+2	5.6190000E-12	5.1730000E-12	5.5430000E-12	9.0770000E-12	1.6335000E-11
-4.0000000E+2	5.6190000E-12	5.1730000E-12	5.5420000E-12	9.0750000E-12	1.6334000E-11
