CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.8880000E-12	9.2040000E-12	9.8250000E-12	2.2140000E-11	2.8917000E-11
-2.4750000E+1	7.1230000E-12	6.4920000E-12	7.0570000E-12	1.3589000E-11	2.0672000E-11
-4.4500000E+1	6.6080000E-12	6.0040000E-12	6.5430000E-12	1.2009000E-11	1.9155000E-11
-6.4250000E+1	6.3510000E-12	5.7730000E-12	6.2870000E-12	1.1233000E-11	1.8411000E-11
-8.4000000E+1	6.1850000E-12	5.6310000E-12	6.1190000E-12	1.0735000E-11	1.7935000E-11
-1.0375000E+2	6.0700000E-12	5.5380000E-12	6.0040000E-12	1.0393000E-11	1.7612000E-11
-1.2350000E+2	5.9720000E-12	5.4570000E-12	5.9060000E-12	1.0106000E-11	1.7335000E-11
-1.4325000E+2	5.8920000E-12	5.3920000E-12	5.8250000E-12	9.8760000E-12	1.7109000E-11
-1.6300000E+2	5.8250000E-12	5.3390000E-12	5.7580000E-12	9.6840000E-12	1.6922000E-11
-1.8275000E+2	5.7660000E-12	5.2930000E-12	5.6990000E-12	9.5170000E-12	1.6758000E-11
-2.0250000E+2	5.7150000E-12	5.2530000E-12	5.6480000E-12	9.3680000E-12	1.6616000E-11
-2.2225000E+2	5.6670000E-12	5.2160000E-12	5.6000000E-12	9.2320000E-12	1.6483000E-11
-2.4200000E+2	5.6320000E-12	5.1870000E-12	5.5650000E-12	9.1320000E-12	1.6384000E-11
-2.6175000E+2	5.6230000E-12	5.1820000E-12	5.5540000E-12	9.1040000E-12	1.6359000E-11
-2.8150000E+2	5.6210000E-12	5.1790000E-12	5.5520000E-12	9.0980000E-12	1.6352000E-11
-3.0125000E+2	5.6200000E-12	5.1780000E-12	5.5520000E-12	9.0950000E-12	1.6350000E-11
-3.2100000E+2	5.6200000E-12	5.1770000E-12	5.5500000E-12	9.0920000E-12	1.6347000E-11
-3.4075000E+2	5.6190000E-12	5.1780000E-12	5.5490000E-12	9.0890000E-12	1.6346000E-11
-3.6050000E+2	5.6200000E-12	5.1770000E-12	5.5480000E-12	9.0880000E-12	1.6345000E-11
-3.8025000E+2	5.6220000E-12	5.1770000E-12	5.5480000E-12	9.0870000E-12	1.6347000E-11
-4.0000000E+2	5.6190000E-12	5.1760000E-12	5.5480000E-12	9.0850000E-12	1.6343000E-11
