CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.9010000E-12	9.2080000E-12	9.8350000E-12	2.2170000E-11	2.8944000E-11
-2.4750000E+1	7.1190000E-12	6.4900000E-12	7.0530000E-12	1.3580000E-11	2.0662000E-11
-4.4500000E+1	6.6070000E-12	6.0010000E-12	6.5400000E-12	1.2001000E-11	1.9148000E-11
-6.4250000E+1	6.3480000E-12	5.7710000E-12	6.2830000E-12	1.1226000E-11	1.8402000E-11
-8.4000000E+1	6.1800000E-12	5.6280000E-12	6.1170000E-12	1.0728000E-11	1.7925000E-11
-1.0375000E+2	6.0710000E-12	5.5370000E-12	6.0020000E-12	1.0386000E-11	1.7610000E-11
-1.2350000E+2	5.9660000E-12	5.4550000E-12	5.9030000E-12	1.0097000E-11	1.7324000E-11
-1.4325000E+2	5.8850000E-12	5.3900000E-12	5.8220000E-12	9.8670000E-12	1.7097000E-11
-1.6300000E+2	5.8170000E-12	5.3360000E-12	5.7560000E-12	9.6720000E-12	1.6909000E-11
-1.8275000E+2	5.7580000E-12	5.2900000E-12	5.6980000E-12	9.5040000E-12	1.6746000E-11
-2.0250000E+2	5.7070000E-12	5.2500000E-12	5.6460000E-12	9.3570000E-12	1.6603000E-11
-2.2225000E+2	5.6580000E-12	5.2130000E-12	5.5980000E-12	9.2180000E-12	1.6469000E-11
-2.4200000E+2	5.6230000E-12	5.1860000E-12	5.5630000E-12	9.1170000E-12	1.6372000E-11
-2.6175000E+2	5.6140000E-12	5.1790000E-12	5.5530000E-12	9.0900000E-12	1.6346000E-11
-2.8150000E+2	5.6110000E-12	5.1780000E-12	5.5510000E-12	9.0840000E-12	1.6340000E-11
-3.0125000E+2	5.6110000E-12	5.1760000E-12	5.5490000E-12	9.0800000E-12	1.6336000E-11
-3.2100000E+2	5.6090000E-12	5.1760000E-12	5.5500000E-12	9.0770000E-12	1.6335000E-11
-3.4075000E+2	5.6090000E-12	5.1750000E-12	5.5480000E-12	9.0760000E-12	1.6332000E-11
-3.6050000E+2	5.6110000E-12	5.1750000E-12	5.5480000E-12	9.0740000E-12	1.6334000E-11
-3.8025000E+2	5.6100000E-12	5.1740000E-12	5.5470000E-12	9.0730000E-12	1.6331000E-11
-4.0000000E+2	5.6090000E-12	5.1740000E-12	5.5460000E-12	9.0710000E-12	1.6329000E-11
