CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.9620000E-11	1.8670000E-11	1.9480000E-11	5.2710000E-11	5.7770000E-11
-2.4750000E+1	1.1350000E-11	1.0193000E-11	1.1213000E-11	2.6880000E-11	3.2756000E-11
-4.4500000E+1	1.0627000E-11	9.6740000E-12	1.0457000E-11	2.4810000E-11	3.0758000E-11
-6.4250000E+1	9.9270000E-12	9.1930000E-12	9.6760000E-12	2.2770000E-11	2.8796000E-11
-8.4000000E+1	8.8680000E-12	8.3360000E-12	8.5500000E-12	1.9634000E-11	2.5754000E-11
-1.0375000E+2	7.7800000E-12	7.5330000E-12	7.6320000E-12	1.6715000E-11	2.2945000E-11
-1.2350000E+2	7.5320000E-12	7.3530000E-12	7.4390000E-12	1.6081000E-11	2.2324000E-11
-1.4325000E+2	7.5120000E-12	7.3360000E-12	7.4190000E-12	1.6023000E-11	2.2267000E-11
-1.6300000E+2	7.5000000E-12	7.3240000E-12	7.4070000E-12	1.5985000E-11	2.2231000E-11
-1.8275000E+2	7.4910000E-12	7.3130000E-12	7.3970000E-12	1.5952000E-11	2.2201000E-11
-2.0250000E+2	7.4920000E-12	7.3030000E-12	7.3890000E-12	1.5925000E-11	2.2184000E-11
-2.2225000E+2	7.4860000E-12	7.2950000E-12	7.3810000E-12	1.5899000E-11	2.2162000E-11
-2.4200000E+2	7.4680000E-12	7.2860000E-12	7.3730000E-12	1.5876000E-11	2.2127000E-11
-2.6175000E+2	7.4620000E-12	7.2780000E-12	7.3670000E-12	1.5853000E-11	2.2107000E-11
-2.8150000E+2	7.4550000E-12	7.2710000E-12	7.3600000E-12	1.5833000E-11	2.2086000E-11
-3.0125000E+2	7.4500000E-12	7.2650000E-12	7.3550000E-12	1.5815000E-11	2.2070000E-11
-3.2100000E+2	7.4450000E-12	7.2590000E-12	7.3490000E-12	1.5796000E-11	2.2053000E-11
-3.4075000E+2	7.4400000E-12	7.2530000E-12	7.3440000E-12	1.5782000E-11	2.2037000E-11
-3.6050000E+2	7.4360000E-12	7.2470000E-12	7.3400000E-12	1.5766000E-11	2.2023000E-11
-3.8025000E+2	7.4320000E-12	7.2420000E-12	7.3350000E-12	1.5752000E-11	2.2009000E-11
-4.0000000E+2	7.4280000E-12	7.2370000E-12	7.3300000E-12	1.5736000E-11	2.1995000E-11
