CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.9660000E-11	1.8690000E-11	1.9510000E-11	5.2890000E-11	5.7860000E-11
-2.4750000E+1	1.1523000E-11	1.0257000E-11	1.1338000E-11	2.7250000E-11	3.3118000E-11
-4.4500000E+1	1.0898000E-11	9.8000000E-12	1.0666000E-11	2.5430000E-11	3.1364000E-11
-6.4250000E+1	1.0425000E-11	9.5220000E-12	1.0102000E-11	2.4060000E-11	3.0049000E-11
-8.4000000E+1	9.8870000E-12	9.1780000E-12	9.3890000E-12	2.2400000E-11	2.8454000E-11
-1.0375000E+2	9.2390000E-12	8.6850000E-12	8.3990000E-12	2.0180000E-11	2.6323000E-11
-1.2350000E+2	8.4230000E-12	7.8690000E-12	7.5410000E-12	1.7616000E-11	2.3833000E-11
-1.4325000E+2	7.6450000E-12	7.3610000E-12	7.4170000E-12	1.6182000E-11	2.2423000E-11
-1.6300000E+2	7.5040000E-12	7.3210000E-12	7.4080000E-12	1.5986000E-11	2.2233000E-11
-1.8275000E+2	7.4940000E-12	7.3100000E-12	7.3980000E-12	1.5953000E-11	2.2202000E-11
-2.0250000E+2	7.4850000E-12	7.3000000E-12	7.3890000E-12	1.5926000E-11	2.2174000E-11
-2.2225000E+2	7.4780000E-12	7.2910000E-12	7.3820000E-12	1.5899000E-11	2.2151000E-11
-2.4200000E+2	7.4710000E-12	7.2840000E-12	7.3750000E-12	1.5877000E-11	2.2130000E-11
-2.6175000E+2	7.4650000E-12	7.2760000E-12	7.3680000E-12	1.5857000E-11	2.2109000E-11
-2.8150000E+2	7.4780000E-12	7.2700000E-12	7.3620000E-12	1.5837000E-11	2.2110000E-11
-3.0125000E+2	7.4540000E-12	7.2630000E-12	7.3560000E-12	1.5819000E-11	2.2073000E-11
-3.2100000E+2	7.4490000E-12	7.2570000E-12	7.3500000E-12	1.5801000E-11	2.2056000E-11
-3.4075000E+2	7.4450000E-12	7.2510000E-12	7.3450000E-12	1.5784000E-11	2.2041000E-11
-3.6050000E+2	7.4400000E-12	7.2460000E-12	7.3410000E-12	1.5770000E-11	2.2027000E-11
-3.8025000E+2	7.4750000E-12	7.2410000E-12	7.3370000E-12	1.5755000E-11	2.2053000E-11
-4.0000000E+2	7.4330000E-12	7.2360000E-12	7.3320000E-12	1.5740000E-11	2.2001000E-11
