CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	6.4890000E-10	0.0000000E+0	6.4890000E-10
-2.4750000E+1	2.6030000E-10	0.0000000E+0	2.6030000E-10
-4.4500000E+1	2.3880000E-10	0.0000000E+0	2.3880000E-10
-6.4250000E+1	2.1930000E-10	0.0000000E+0	2.1930000E-10
-8.4000000E+1	1.9020000E-10	0.0000000E+0	1.9020000E-10
-1.0375000E+2	1.6190000E-10	0.0000000E+0	1.6190000E-10
-1.2350000E+2	1.4230000E-10	0.0000000E+0	1.4230000E-10
-1.4325000E+2	1.3720000E-10	0.0000000E+0	1.3720000E-10
-1.6300000E+2	1.3510000E-10	0.0000000E+0	1.3510000E-10
-1.8275000E+2	1.3460000E-10	0.0000000E+0	1.3460000E-10
-2.0250000E+2	1.3660000E-10	0.0000000E+0	1.3660000E-10
-2.2225000E+2	1.3710000E-10	0.0000000E+0	1.3710000E-10
-2.4200000E+2	1.3390000E-10	0.0000000E+0	1.3390000E-10
-2.6175000E+2	1.3400000E-10	0.0000000E+0	1.3400000E-10
-2.8150000E+2	1.3370000E-10	0.0000000E+0	1.3370000E-10
-3.0125000E+2	1.3380000E-10	0.0000000E+0	1.3380000E-10
-3.2100000E+2	1.3360000E-10	0.0000000E+0	1.3360000E-10
-3.4075000E+2	1.3320000E-10	0.0000000E+0	1.3320000E-10
-3.6050000E+2	1.3310000E-10	0.0000000E+0	1.3310000E-10
-3.8025000E+2	1.3330000E-10	0.0000000E+0	1.3330000E-10
-4.0000000E+2	1.3320000E-10	0.0000000E+0	1.3320000E-10
