CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.9530000E-11	1.8670000E-11	1.9450000E-11	5.2600000E-11	5.7650000E-11
-2.4750000E+1	1.1287000E-11	1.0185000E-11	1.1188000E-11	2.6780000E-11	3.2660000E-11
-4.4500000E+1	1.0522000E-11	9.6580000E-12	1.0431000E-11	2.4660000E-11	3.0611000E-11
-6.4250000E+1	9.7810000E-12	9.1780000E-12	9.7180000E-12	2.2650000E-11	2.8677000E-11
-8.4000000E+1	8.6160000E-12	8.2950000E-12	8.6000000E-12	1.9379000E-11	2.5511000E-11
-1.0375000E+2	7.7380000E-12	7.5430000E-12	7.6660000E-12	1.6720000E-11	2.2947000E-11
-1.2350000E+2	7.5310000E-12	7.3580000E-12	7.4360000E-12	1.6081000E-11	2.2325000E-11
-1.4325000E+2	7.5090000E-12	7.3380000E-12	7.4170000E-12	1.6019000E-11	2.2264000E-11
-1.6300000E+2	7.4980000E-12	7.3240000E-12	7.4040000E-12	1.5979000E-11	2.2226000E-11
-1.8275000E+2	7.4880000E-12	7.3110000E-12	7.3940000E-12	1.5944000E-11	2.2193000E-11
-2.0250000E+2	7.4790000E-12	7.3010000E-12	7.3850000E-12	1.5916000E-11	2.2165000E-11
-2.2225000E+2	7.4830000E-12	7.2920000E-12	7.3770000E-12	1.5891000E-11	2.2152000E-11
-2.4200000E+2	7.4640000E-12	7.2840000E-12	7.3700000E-12	1.5866000E-11	2.2118000E-11
-2.6175000E+2	7.4580000E-12	7.2750000E-12	7.3620000E-12	1.5845000E-11	2.2095000E-11
-2.8150000E+2	7.4530000E-12	7.2690000E-12	7.3570000E-12	1.5826000E-11	2.2079000E-11
-3.0125000E+2	7.4470000E-12	7.2620000E-12	7.3510000E-12	1.5806000E-11	2.2060000E-11
-3.2100000E+2	7.4420000E-12	7.2560000E-12	7.3450000E-12	1.5790000E-11	2.2043000E-11
-3.4075000E+2	7.4370000E-12	7.2500000E-12	7.3400000E-12	1.5772000E-11	2.2027000E-11
-3.6050000E+2	7.4350000E-12	7.2450000E-12	7.3360000E-12	1.5758000E-11	2.2016000E-11
-3.8025000E+2	7.4290000E-12	7.2400000E-12	7.3320000E-12	1.5743000E-11	2.2001000E-11
-4.0000000E+2	7.4260000E-12	7.2350000E-12	7.3270000E-12	1.5729000E-11	2.1988000E-11
