CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.8120000E-12	9.1070000E-12	9.7420000E-12	2.1880000E-11	2.8661000E-11
-2.4750000E+1	7.0890000E-12	6.4590000E-12	7.0170000E-12	1.3484000E-11	2.0565000E-11
-4.4500000E+1	6.4490000E-12	5.9300000E-12	6.3690000E-12	1.1600000E-11	1.8748000E-11
-6.4250000E+1	6.1890000E-12	5.7070000E-12	6.1010000E-12	1.0812000E-11	1.7997000E-11
-8.4000000E+1	6.0420000E-12	5.5810000E-12	5.9580000E-12	1.0380000E-11	1.7581000E-11
-1.0375000E+2	5.9440000E-12	5.4980000E-12	5.8600000E-12	1.0083000E-11	1.7302000E-11
-1.2350000E+2	5.8570000E-12	5.4250000E-12	5.7730000E-12	9.8280000E-12	1.7055000E-11
-1.4325000E+2	5.7870000E-12	5.3650000E-12	5.7010000E-12	9.6210000E-12	1.6853000E-11
-1.6300000E+2	5.7270000E-12	5.3150000E-12	5.6410000E-12	9.4470000E-12	1.6683000E-11
-1.8275000E+2	5.6760000E-12	5.2740000E-12	5.5890000E-12	9.2980000E-12	1.6539000E-11
-2.0250000E+2	5.6310000E-12	5.2350000E-12	5.5430000E-12	9.1640000E-12	1.6409000E-11
-2.2225000E+2	5.5880000E-12	5.2000000E-12	5.4990000E-12	9.0390000E-12	1.6287000E-11
-2.4200000E+2	5.5530000E-12	5.1720000E-12	5.4630000E-12	8.9360000E-12	1.6188000E-11
-2.6175000E+2	5.5420000E-12	5.1610000E-12	5.4510000E-12	8.9010000E-12	1.6154000E-11
-2.8150000E+2	5.5400000E-12	5.1600000E-12	5.4490000E-12	8.8930000E-12	1.6149000E-11
-3.0125000E+2	5.5380000E-12	5.1580000E-12	5.4480000E-12	8.8900000E-12	1.6144000E-11
-3.2100000E+2	5.5390000E-12	5.1580000E-12	5.4470000E-12	8.8880000E-12	1.6144000E-11
-3.4075000E+2	5.5380000E-12	5.1570000E-12	5.4450000E-12	8.8860000E-12	1.6140000E-11
-3.6050000E+2	5.5390000E-12	5.1570000E-12	5.4450000E-12	8.8850000E-12	1.6141000E-11
-3.8025000E+2	5.5760000E-12	5.1580000E-12	5.4450000E-12	8.8840000E-12	1.6179000E-11
-4.0000000E+2	5.5380000E-12	5.1560000E-12	5.4440000E-12	8.8830000E-12	1.6138000E-11
