CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.8170000E-12	9.0940000E-12	9.7250000E-12	2.1860000E-11	2.8636000E-11
-2.4750000E+1	7.1030000E-12	6.4540000E-12	7.0020000E-12	1.3480000E-11	2.0559000E-11
-4.4500000E+1	6.4540000E-12	5.9260000E-12	6.3580000E-12	1.1591000E-11	1.8738000E-11
-6.4250000E+1	6.1880000E-12	5.7070000E-12	6.1020000E-12	1.0818000E-11	1.7997000E-11
-8.4000000E+1	6.0460000E-12	5.5820000E-12	5.9610000E-12	1.0387000E-11	1.7589000E-11
-1.0375000E+2	5.9480000E-12	5.4990000E-12	5.8610000E-12	1.0090000E-11	1.7308000E-11
-1.2350000E+2	5.8620000E-12	5.4250000E-12	5.7760000E-12	9.8360000E-12	1.7063000E-11
-1.4325000E+2	5.7910000E-12	5.3650000E-12	5.7040000E-12	9.6290000E-12	1.6860000E-11
-1.6300000E+2	5.7400000E-12	5.3160000E-12	5.6450000E-12	9.4550000E-12	1.6701000E-11
-1.8275000E+2	5.6810000E-12	5.2740000E-12	5.5940000E-12	9.3080000E-12	1.6549000E-11
-2.0250000E+2	5.6350000E-12	5.2360000E-12	5.5470000E-12	9.1730000E-12	1.6418000E-11
-2.2225000E+2	5.5920000E-12	5.2020000E-12	5.5050000E-12	9.0500000E-12	1.6299000E-11
-2.4200000E+2	5.5580000E-12	5.1740000E-12	5.4700000E-12	8.9490000E-12	1.6202000E-11
-2.6175000E+2	5.5470000E-12	5.1650000E-12	5.4590000E-12	8.9170000E-12	1.6171000E-11
-2.8150000E+2	5.5460000E-12	5.1630000E-12	5.4560000E-12	8.9110000E-12	1.6165000E-11
-3.0125000E+2	5.5450000E-12	5.1620000E-12	5.4540000E-12	8.9060000E-12	1.6161000E-11
-3.2100000E+2	5.5440000E-12	5.1610000E-12	5.4530000E-12	8.9030000E-12	1.6158000E-11
-3.4075000E+2	5.5440000E-12	5.1610000E-12	5.4530000E-12	8.9010000E-12	1.6158000E-11
-3.6050000E+2	5.5440000E-12	5.1600000E-12	5.4520000E-12	8.8990000E-12	1.6156000E-11
-3.8025000E+2	5.5430000E-12	5.1590000E-12	5.4510000E-12	8.8970000E-12	1.6153000E-11
-4.0000000E+2	5.5440000E-12	5.1590000E-12	5.4500000E-12	8.8960000E-12	1.6153000E-11
