CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.7480000E-12	9.0520000E-12	9.6860000E-12	2.1800000E-11	2.8486000E-11
-2.4750000E+1	7.1270000E-12	6.4750000E-12	7.0300000E-12	1.3551000E-11	2.0632000E-11
-4.4500000E+1	6.4720000E-12	5.9400000E-12	6.3750000E-12	1.1639000E-11	1.8787000E-11
-6.4250000E+1	6.1800000E-12	5.7060000E-12	6.1000000E-12	1.0802000E-11	1.7986000E-11
-8.4000000E+1	6.0370000E-12	5.5800000E-12	5.9570000E-12	1.0372000E-11	1.7574000E-11
-1.0375000E+2	5.9400000E-12	5.4980000E-12	5.8600000E-12	1.0074000E-11	1.7298000E-11
-1.2350000E+2	5.8530000E-12	5.4240000E-12	5.7730000E-12	9.8220000E-12	1.7050000E-11
-1.4325000E+2	5.7820000E-12	5.3640000E-12	5.7030000E-12	9.6150000E-12	1.6849000E-11
-1.6300000E+2	5.7230000E-12	5.3160000E-12	5.6440000E-12	9.4430000E-12	1.6683000E-11
-1.8275000E+2	5.6720000E-12	5.2730000E-12	5.5920000E-12	9.2950000E-12	1.6537000E-11
-2.0250000E+2	5.6260000E-12	5.2360000E-12	5.5460000E-12	9.1610000E-12	1.6408000E-11
-2.2225000E+2	5.5830000E-12	5.2010000E-12	5.5030000E-12	9.0360000E-12	1.6287000E-11
-2.4200000E+2	5.5470000E-12	5.1720000E-12	5.4690000E-12	8.9360000E-12	1.6188000E-11
-2.6175000E+2	5.5530000E-12	5.1630000E-12	5.4570000E-12	8.9020000E-12	1.6173000E-11
-2.8150000E+2	5.5350000E-12	5.1610000E-12	5.4540000E-12	8.8940000E-12	1.6150000E-11
-3.0125000E+2	5.5340000E-12	5.1600000E-12	5.4540000E-12	8.8910000E-12	1.6148000E-11
-3.2100000E+2	5.5340000E-12	5.1600000E-12	5.4520000E-12	8.8880000E-12	1.6146000E-11
-3.4075000E+2	5.5330000E-12	5.1580000E-12	5.4510000E-12	8.8860000E-12	1.6142000E-11
-3.6050000E+2	5.5320000E-12	5.1580000E-12	5.4510000E-12	8.8840000E-12	1.6141000E-11
-3.8025000E+2	5.5320000E-12	5.1580000E-12	5.4510000E-12	8.8820000E-12	1.6141000E-11
-4.0000000E+2	5.5580000E-12	5.1570000E-12	5.4490000E-12	8.8840000E-12	1.6164000E-11
