CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.2385000E-11	1.1513000E-11	1.2247000E-11	3.0360000E-11	3.6145000E-11
-2.4750000E+1	7.9720000E-12	7.0000000E-12	7.8260000E-12	1.6557000E-11	2.2798000E-11
-4.4500000E+1	7.5660000E-12	6.7360000E-12	7.3970000E-12	1.5412000E-11	2.1699000E-11
-6.4250000E+1	7.2200000E-12	6.5420000E-12	7.0200000E-12	1.4453000E-11	2.0782000E-11
-8.4000000E+1	6.8510000E-12	6.3260000E-12	6.6570000E-12	1.3468000E-11	1.9834000E-11
-1.0375000E+2	6.6020000E-12	6.1930000E-12	6.4800000E-12	1.2871000E-11	1.9275000E-11
-1.2350000E+2	6.5720000E-12	6.1760000E-12	6.4650000E-12	1.2807000E-11	1.9213000E-11
-1.4325000E+2	6.5610000E-12	6.1640000E-12	6.4520000E-12	1.2769000E-11	1.9177000E-11
-1.6300000E+2	6.5490000E-12	6.1530000E-12	6.4400000E-12	1.2738000E-11	1.9142000E-11
-1.8275000E+2	6.5410000E-12	6.1430000E-12	6.4320000E-12	1.2708000E-11	1.9116000E-11
-2.0250000E+2	6.5320000E-12	6.1350000E-12	6.4240000E-12	1.2683000E-11	1.9091000E-11
-2.2225000E+2	6.5260000E-12	6.1270000E-12	6.4170000E-12	1.2660000E-11	1.9070000E-11
-2.4200000E+2	6.5210000E-12	6.1200000E-12	6.4100000E-12	1.2641000E-11	1.9051000E-11
-2.6175000E+2	6.5140000E-12	6.1140000E-12	6.4040000E-12	1.2620000E-11	1.9032000E-11
-2.8150000E+2	6.5090000E-12	6.1080000E-12	6.3990000E-12	1.2602000E-11	1.9016000E-11
-3.0125000E+2	6.5050000E-12	6.1020000E-12	6.3930000E-12	1.2587000E-11	1.9000000E-11
-3.2100000E+2	6.5000000E-12	6.0970000E-12	6.3890000E-12	1.2572000E-11	1.8986000E-11
-3.4075000E+2	6.4960000E-12	6.0920000E-12	6.3840000E-12	1.2557000E-11	1.8972000E-11
-3.6050000E+2	6.4940000E-12	6.0870000E-12	6.3800000E-12	1.2543000E-11	1.8961000E-11
-3.8025000E+2	6.4900000E-12	6.0830000E-12	6.3760000E-12	1.2531000E-11	1.8949000E-11
-4.0000000E+2	6.4860000E-12	6.0800000E-12	6.3730000E-12	1.2520000E-11	1.8939000E-11
