CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	2.1770000E-11	2.0710000E-11	2.1470000E-11	5.8100000E-11	6.3950000E-11
-2.4750000E+1	1.3052000E-11	1.1987000E-11	1.2683000E-11	3.1080000E-11	3.7722000E-11
-4.4500000E+1	1.0909000E-11	9.9410000E-12	1.0432000E-11	2.4440000E-11	3.1282000E-11
-6.4250000E+1	9.7350000E-12	8.8610000E-12	9.1700000E-12	2.0820000E-11	2.7766000E-11
-8.4000000E+1	8.9550000E-12	8.1440000E-12	8.3330000E-12	1.8415000E-11	2.5432000E-11
-1.0375000E+2	8.3930000E-12	7.6090000E-12	7.8320000E-12	1.6760000E-11	2.3834000E-11
-1.2350000E+2	7.9280000E-12	7.2340000E-12	7.5560000E-12	1.5611000E-11	2.2718000E-11
-1.4325000E+2	7.5750000E-12	7.0130000E-12	7.3980000E-12	1.4859000E-11	2.1986000E-11
-1.6300000E+2	7.3590000E-12	6.8750000E-12	7.2820000E-12	1.4377000E-11	2.1516000E-11
-1.8275000E+2	7.2360000E-12	6.7650000E-12	7.1820000E-12	1.4036000E-11	2.1183000E-11
-2.0250000E+2	7.1460000E-12	6.6690000E-12	7.0940000E-12	1.3755000E-11	2.0909000E-11
-2.2225000E+2	7.0660000E-12	6.5820000E-12	7.0120000E-12	1.3498000E-11	2.0660000E-11
-2.4200000E+2	6.9930000E-12	6.5010000E-12	6.9360000E-12	1.3260000E-11	2.0430000E-11
-2.6175000E+2	6.9430000E-12	6.4430000E-12	6.8750000E-12	1.3088000E-11	2.0261000E-11
-2.8150000E+2	6.9280000E-12	6.4250000E-12	6.8470000E-12	1.3026000E-11	2.0200000E-11
-3.0125000E+2	6.9440000E-12	6.4200000E-12	6.8400000E-12	1.3006000E-11	2.0204000E-11
-3.2100000E+2	6.9230000E-12	6.4160000E-12	6.8380000E-12	1.3000000E-11	2.0177000E-11
-3.4075000E+2	6.9220000E-12	6.4150000E-12	6.8350000E-12	1.2995000E-11	2.0172000E-11
-3.6050000E+2	6.9210000E-12	6.4130000E-12	6.8350000E-12	1.2990000E-11	2.0169000E-11
-3.8025000E+2	6.9190000E-12	6.4130000E-12	6.8340000E-12	1.2987000E-11	2.0166000E-11
-4.0000000E+2	6.9200000E-12	6.4120000E-12	6.8330000E-12	1.2985000E-11	2.0165000E-11
