CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	2.1390000E-11	2.0550000E-11	2.1310000E-11	5.7400000E-11	6.3250000E-11
-2.4750000E+1	1.2218000E-11	1.1647000E-11	1.2036000E-11	2.9210000E-11	3.5901000E-11
-4.4500000E+1	9.6910000E-12	9.4540000E-12	9.3970000E-12	2.1640000E-11	2.8542000E-11
-6.4250000E+1	8.5580000E-12	8.3530000E-12	8.4060000E-12	1.8307000E-11	2.5317000E-11
-8.4000000E+1	8.1040000E-12	7.7930000E-12	8.0160000E-12	1.6847000E-11	2.3913000E-11
-1.0375000E+2	7.8620000E-12	7.5000000E-12	7.7990000E-12	1.6066000E-11	2.3161000E-11
-1.2350000E+2	7.6860000E-12	7.2870000E-12	7.6260000E-12	1.5489000E-11	2.2599000E-11
-1.4325000E+2	7.5520000E-12	7.1180000E-12	7.4880000E-12	1.5028000E-11	2.2158000E-11
-1.6300000E+2	7.4240000E-12	6.9790000E-12	7.3670000E-12	1.4638000E-11	2.1770000E-11
-1.8275000E+2	7.3170000E-12	6.8610000E-12	7.2630000E-12	1.4299000E-11	2.1441000E-11
-2.0250000E+2	7.2240000E-12	6.7560000E-12	7.1710000E-12	1.4003000E-11	2.1151000E-11
-2.2225000E+2	7.1410000E-12	6.6620000E-12	7.0860000E-12	1.3733000E-11	2.0889000E-11
-2.4200000E+2	7.0610000E-12	6.5760000E-12	7.0090000E-12	1.3482000E-11	2.0646000E-11
-2.6175000E+2	6.9880000E-12	6.4960000E-12	6.9360000E-12	1.3252000E-11	2.0420000E-11
-2.8150000E+2	6.9400000E-12	6.4420000E-12	6.8820000E-12	1.3092000E-11	2.0264000E-11
-3.0125000E+2	6.9270000E-12	6.4250000E-12	6.8560000E-12	1.3036000E-11	2.0208000E-11
-3.2100000E+2	6.9230000E-12	6.4200000E-12	6.8470000E-12	1.3013000E-11	2.0190000E-11
-3.4075000E+2	6.9490000E-12	6.4180000E-12	6.8420000E-12	1.3005000E-11	2.0209000E-11
-3.6050000E+2	6.9200000E-12	6.4160000E-12	6.8380000E-12	1.2998000E-11	2.0174000E-11
-3.8025000E+2	6.9200000E-12	6.4150000E-12	6.8370000E-12	1.2993000E-11	2.0172000E-11
-4.0000000E+2	6.9200000E-12	6.4140000E-12	6.8350000E-12	1.2988000E-11	2.0169000E-11
