CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	3.7090000E-12	2.1640000E-11	2.0860000E-11	3.9950000E-11	4.6209000E-11
-2.4750000E+1	1.2372000E-11	1.1614000E-11	1.0774000E-11	2.8340000E-11	3.4760000E-11
-4.4500000E+1	1.0471000E-11	9.3470000E-12	9.0010000E-12	2.2590000E-11	2.8819000E-11
-6.4250000E+1	9.4890000E-12	8.3230000E-12	8.3530000E-12	1.9611000E-11	2.6165000E-11
-8.4000000E+1	8.8710000E-12	7.7880000E-12	8.0100000E-12	1.7925000E-11	2.4669000E-11
-1.0375000E+2	8.4590000E-12	7.5010000E-12	7.7980000E-12	1.6893000E-11	2.3758000E-11
-1.2350000E+2	8.1320000E-12	7.2980000E-12	7.6250000E-12	1.6121000E-11	2.3055000E-11
-1.4325000E+2	7.8610000E-12	7.1400000E-12	7.4810000E-12	1.5496000E-11	2.2482000E-11
-1.6300000E+2	7.6640000E-12	7.0090000E-12	7.3570000E-12	1.4998000E-11	2.2030000E-11
-1.8275000E+2	7.5110000E-12	6.8920000E-12	7.2500000E-12	1.4587000E-11	2.1653000E-11
-2.0250000E+2	7.3930000E-12	6.7890000E-12	7.1580000E-12	1.4247000E-11	2.1340000E-11
-2.2225000E+2	7.1970000E-12	6.6700000E-12	7.0660000E-12	1.3792000E-11	2.0933000E-11
-2.4200000E+2	7.1320000E-12	6.5920000E-12	6.9900000E-12	1.3578000E-11	2.0714000E-11
-2.6175000E+2	7.0510000E-12	6.5060000E-12	6.9140000E-12	1.3309000E-11	2.0471000E-11
-2.8150000E+2	6.9920000E-12	6.4490000E-12	6.8590000E-12	1.3148000E-11	2.0300000E-11
-3.0125000E+2	6.9690000E-12	6.4220000E-12	6.8390000E-12	1.3069000E-11	2.0230000E-11
-3.2100000E+2	6.9660000E-12	6.4130000E-12	6.8320000E-12	1.3044000E-11	2.0211000E-11
-3.4075000E+2	6.9660000E-12	6.4080000E-12	6.8300000E-12	1.3036000E-11	2.0204000E-11
-3.6050000E+2	6.9700000E-12	6.4050000E-12	6.8280000E-12	1.3034000E-11	2.0203000E-11
-3.8025000E+2	6.9750000E-12	6.4020000E-12	6.8270000E-12	1.3033000E-11	2.0204000E-11
-4.0000000E+2	6.9750000E-12	6.4010000E-12	6.8250000E-12	1.3031000E-11	2.0201000E-11
