CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.7620000E-12	8.8720000E-12	9.6800000E-12	2.2400000E-11	2.8314000E-11
-2.4750000E+1	6.6970000E-12	5.8960000E-12	6.6450000E-12	1.2966000E-11	1.9238000E-11
-4.4500000E+1	6.4110000E-12	5.6930000E-12	6.3690000E-12	1.2167000E-11	1.8473000E-11
-6.4250000E+1	6.3590000E-12	5.6570000E-12	6.3200000E-12	1.2013000E-11	1.8336000E-11
-8.4000000E+1	6.3510000E-12	5.6570000E-12	6.3130000E-12	1.1977000E-11	1.8321000E-11
-1.0375000E+2	6.3370000E-12	5.6480000E-12	6.3000000E-12	1.1927000E-11	1.8285000E-11
-1.2350000E+2	6.3190000E-12	5.6340000E-12	6.2810000E-12	1.1877000E-11	1.8234000E-11
-1.4325000E+2	6.3050000E-12	5.6220000E-12	6.2680000E-12	1.1836000E-11	1.8195000E-11
-1.6300000E+2	6.2920000E-12	5.6130000E-12	6.2570000E-12	1.1800000E-11	1.8162000E-11
-1.8275000E+2	6.2810000E-12	5.6040000E-12	6.2460000E-12	1.1769000E-11	1.8131000E-11
-2.0250000E+2	6.2730000E-12	5.5970000E-12	6.2370000E-12	1.1742000E-11	1.8107000E-11
-2.2225000E+2	6.2660000E-12	5.5890000E-12	6.2280000E-12	1.1720000E-11	1.8083000E-11
-2.4200000E+2	6.2600000E-12	5.5830000E-12	6.2220000E-12	1.1699000E-11	1.8065000E-11
-2.6175000E+2	6.2540000E-12	5.5790000E-12	6.2140000E-12	1.1680000E-11	1.8047000E-11
-2.8150000E+2	6.2660000E-12	5.5740000E-12	6.2080000E-12	1.1664000E-11	1.8048000E-11
-3.0125000E+2	6.2450000E-12	5.5690000E-12	6.2030000E-12	1.1649000E-11	1.8017000E-11
-3.2100000E+2	6.2410000E-12	5.5650000E-12	6.1980000E-12	1.1636000E-11	1.8004000E-11
-3.4075000E+2	6.2360000E-12	5.5610000E-12	6.1940000E-12	1.1622000E-11	1.7991000E-11
-3.6050000E+2	6.2320000E-12	5.5570000E-12	6.1910000E-12	1.1610000E-11	1.7980000E-11
-3.8025000E+2	6.2290000E-12	5.5530000E-12	6.1860000E-12	1.1598000E-11	1.7968000E-11
-4.0000000E+2	6.2610000E-12	5.5520000E-12	6.1840000E-12	1.1587000E-11	1.7997000E-11
