CV Measurement
Barcode=33305010000619	DateCV=20160309	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	1.2569000E-12	0.0000000E+0	1.2569000E-12
-1.0000000E+1	1.6560000E-12	0.0000000E+0	1.6560000E-12
-1.5000000E+1	1.7850000E-12	0.0000000E+0	1.7850000E-12
-2.0000000E+1	1.9020000E-12	0.0000000E+0	1.9020000E-12
-2.5000000E+1	1.9950000E-12	0.0000000E+0	1.9950000E-12
-3.0000000E+1	2.1060000E-12	0.0000000E+0	2.1060000E-12
-3.5000000E+1	2.1970000E-12	0.0000000E+0	2.1970000E-12
-4.0000000E+1	2.2510000E-12	0.0000000E+0	2.2510000E-12
-4.5000000E+1	2.2720000E-12	0.0000000E+0	2.2720000E-12
-5.0000000E+1	2.2730000E-12	0.0000000E+0	2.2730000E-12
-5.5000000E+1	2.2690000E-12	0.0000000E+0	2.2690000E-12
-6.0000000E+1	2.2610000E-12	0.0000000E+0	2.2610000E-12
-6.5000000E+1	2.2540000E-12	0.0000000E+0	2.2540000E-12
-7.0000000E+1	2.2450000E-12	0.0000000E+0	2.2450000E-12
-7.5000000E+1	2.2390000E-12	0.0000000E+0	2.2390000E-12
-8.0000000E+1	2.2350000E-12	0.0000000E+0	2.2350000E-12
-8.5000000E+1	2.2350000E-12	0.0000000E+0	2.2350000E-12
-9.0000000E+1	2.2360000E-12	0.0000000E+0	2.2360000E-12
-9.5000000E+1	2.2380000E-12	0.0000000E+0	2.2380000E-12
-1.0000000E+2	2.2410000E-12	0.0000000E+0	2.2410000E-12
-1.0500000E+2	2.2430000E-12	0.0000000E+0	2.2430000E-12
-1.1000000E+2	2.2450000E-12	0.0000000E+0	2.2450000E-12
-1.1500000E+2	2.2460000E-12	0.0000000E+0	2.2460000E-12
-1.2000000E+2	2.2470000E-12	0.0000000E+0	2.2470000E-12
-1.2500000E+2	2.2490000E-12	0.0000000E+0	2.2490000E-12
-1.3000000E+2	2.2500000E-12	0.0000000E+0	2.2500000E-12
-1.3500000E+2	2.2510000E-12	0.0000000E+0	2.2510000E-12
-1.4000000E+2	2.2530000E-12	0.0000000E+0	2.2530000E-12
-1.4500000E+2	2.2540000E-12	0.0000000E+0	2.2540000E-12
-1.5000000E+2	2.2550000E-12	0.0000000E+0	2.2550000E-12
-1.5500000E+2	2.2560000E-12	0.0000000E+0	2.2560000E-12
-1.6000000E+2	2.2560000E-12	0.0000000E+0	2.2560000E-12
-1.6500000E+2	2.2570000E-12	0.0000000E+0	2.2570000E-12
-1.7000000E+2	2.2560000E-12	0.0000000E+0	2.2560000E-12
-1.7500000E+2	2.2550000E-12	0.0000000E+0	2.2550000E-12
-1.8000000E+2	2.2540000E-12	0.0000000E+0	2.2540000E-12
