IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.6	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-7.7713800E-9	0.0000000E+0
-1.0000000E+1	3.5061600E-8	0.0000000E+0
-2.0000000E+1	4.0947300E-8	0.0000000E+0
-3.0000000E+1	4.4303700E-8	0.0000000E+0
-4.0000000E+1	4.6784400E-8	0.0000000E+0
-5.0000000E+1	4.9015200E-8	0.0000000E+0
-6.0000000E+1	5.0987800E-8	0.0000000E+0
-7.0000000E+1	5.2943600E-8	0.0000000E+0
-8.0000000E+1	5.4465500E-8	0.0000000E+0
-9.0000000E+1	5.5883800E-8	0.0000000E+0
-1.0000000E+2	5.7301000E-8	0.0000000E+0
-1.1000000E+2	5.8532800E-8	0.0000000E+0
-1.2000000E+2	5.9341400E-8	0.0000000E+0
-1.3000000E+2	6.0522400E-8	0.0000000E+0
-1.4000000E+2	6.1361700E-8	0.0000000E+0
-1.5000000E+2	6.2327000E-8	0.0000000E+0
-1.6000000E+2	6.2970800E-8	0.0000000E+0
-1.7000000E+2	6.3901500E-8	0.0000000E+0
-1.8000000E+2	6.4885400E-8	0.0000000E+0
-1.9000000E+2	6.5649500E-8	0.0000000E+0
-2.0000000E+2	6.6279700E-8	0.0000000E+0
-2.1000000E+2	6.7196800E-8	0.0000000E+0
-2.2000000E+2	6.7876200E-8	0.0000000E+0
-2.3000000E+2	6.8927800E-8	0.0000000E+0
-2.4000000E+2	6.9503400E-8	0.0000000E+0
-2.5000000E+2	7.0565900E-8	0.0000000E+0
-2.6000000E+2	7.1215900E-8	0.0000000E+0
-2.7000000E+2	7.1975500E-8	0.0000000E+0
-2.8000000E+2	7.2817100E-8	0.0000000E+0
-2.9000000E+2	7.3681700E-8	0.0000000E+0
-3.0000000E+2	7.4607900E-8	0.0000000E+0
-3.1000000E+2	7.5377900E-8	0.0000000E+0
-3.2000000E+2	7.6133500E-8	0.0000000E+0
-3.3000000E+2	7.7209800E-8	0.0000000E+0
-3.4000000E+2	7.7972800E-8	0.0000000E+0
-3.5000000E+2	7.9046100E-8	0.0000000E+0
-3.6000000E+2	7.9692400E-8	0.0000000E+0
-3.7000000E+2	8.0838200E-8	0.0000000E+0
-3.8000000E+2	8.1690600E-8	0.0000000E+0
-3.9000000E+2	8.2831000E-8	0.0000000E+0
-4.0000000E+2	8.3745400E-8	0.0000000E+0
-4.1000000E+2	8.4714200E-8	0.0000000E+0
-4.2000000E+2	8.5913900E-8	0.0000000E+0
-4.3000000E+2	8.6766000E-8	0.0000000E+0
-4.4000000E+2	8.8093000E-8	0.0000000E+0
-4.5000000E+2	8.9019500E-8	0.0000000E+0
-4.6000000E+2	9.0328700E-8	0.0000000E+0
-4.7000000E+2	9.1367000E-8	0.0000000E+0
-4.8000000E+2	9.2648600E-8	0.0000000E+0
-4.9000000E+2	9.4090200E-8	0.0000000E+0
-5.0000000E+2	9.5213400E-8	0.0000000E+0
-5.1000000E+2	9.6658200E-8	0.0000000E+0
-5.2000000E+2	9.7813700E-8	0.0000000E+0
-5.3000000E+2	9.9369600E-8	0.0000000E+0
-5.4000000E+2	1.0087450E-7	0.0000000E+0
-5.5000000E+2	1.0228570E-7	0.0000000E+0
-5.6000000E+2	1.0392210E-7	0.0000000E+0
-5.7000000E+2	1.0553720E-7	0.0000000E+0
-5.8000000E+2	1.0712920E-7	0.0000000E+0
-5.9000000E+2	1.0891840E-7	0.0000000E+0
-6.0000000E+2	1.1068560E-7	0.0000000E+0
-6.1000000E+2	1.1233550E-7	0.0000000E+0
-6.2000000E+2	1.1441250E-7	0.0000000E+0
-6.3000000E+2	1.1658290E-7	0.0000000E+0
-6.4000000E+2	1.1850220E-7	0.0000000E+0
-6.5000000E+2	1.2071300E-7	0.0000000E+0
-6.6000000E+2	1.2310340E-7	0.0000000E+0
-6.7000000E+2	1.2556160E-7	0.0000000E+0
-6.8000000E+2	1.2805800E-7	0.0000000E+0
-6.9000000E+2	1.3070010E-7	0.0000000E+0
-7.0000000E+2	1.3340650E-7	0.0000000E+0
