IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.5	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-1.0709150E-8	0.0000000E+0
-1.0000000E+1	4.4169500E-8	0.0000000E+0
-2.0000000E+1	5.1989500E-8	0.0000000E+0
-3.0000000E+1	5.6156900E-8	0.0000000E+0
-4.0000000E+1	5.9541900E-8	0.0000000E+0
-5.0000000E+1	6.2386900E-8	0.0000000E+0
-6.0000000E+1	6.4775500E-8	0.0000000E+0
-7.0000000E+1	6.6863400E-8	0.0000000E+0
-8.0000000E+1	6.9134900E-8	0.0000000E+0
-9.0000000E+1	7.0698300E-8	0.0000000E+0
-1.0000000E+2	7.2464900E-8	0.0000000E+0
-1.1000000E+2	7.3806200E-8	0.0000000E+0
-1.2000000E+2	7.5466700E-8	0.0000000E+0
-1.3000000E+2	7.6685900E-8	0.0000000E+0
-1.4000000E+2	7.7843000E-8	0.0000000E+0
-1.5000000E+2	7.9281400E-8	0.0000000E+0
-1.6000000E+2	8.0522400E-8	0.0000000E+0
-1.7000000E+2	8.1552100E-8	0.0000000E+0
-1.8000000E+2	8.2629800E-8	0.0000000E+0
-1.9000000E+2	8.3885500E-8	0.0000000E+0
-2.0000000E+2	8.4961400E-8	0.0000000E+0
-2.1000000E+2	8.6019500E-8	0.0000000E+0
-2.2000000E+2	8.7255100E-8	0.0000000E+0
-2.3000000E+2	8.8201500E-8	0.0000000E+0
-2.4000000E+2	8.9287200E-8	0.0000000E+0
-2.5000000E+2	9.0379100E-8	0.0000000E+0
-2.6000000E+2	9.1340300E-8	0.0000000E+0
-2.7000000E+2	9.2660200E-8	0.0000000E+0
-2.8000000E+2	9.3669800E-8	0.0000000E+0
-2.9000000E+2	9.4855500E-8	0.0000000E+0
-3.0000000E+2	9.5740700E-8	0.0000000E+0
-3.1000000E+2	9.6947900E-8	0.0000000E+0
-3.2000000E+2	9.8228100E-8	0.0000000E+0
-3.3000000E+2	9.9267300E-8	0.0000000E+0
-3.4000000E+2	1.0047460E-7	0.0000000E+0
-3.5000000E+2	1.0175720E-7	0.0000000E+0
-3.6000000E+2	1.0288490E-7	0.0000000E+0
-3.7000000E+2	1.0404810E-7	0.0000000E+0
-3.8000000E+2	1.0560270E-7	0.0000000E+0
-3.9000000E+2	1.0673100E-7	0.0000000E+0
-4.0000000E+2	1.0809220E-7	0.0000000E+0
-4.1000000E+2	1.0945780E-7	0.0000000E+0
-4.2000000E+2	1.1094910E-7	0.0000000E+0
-4.3000000E+2	1.1214840E-7	0.0000000E+0
-4.4000000E+2	1.1350830E-7	0.0000000E+0
-4.5000000E+2	1.1517240E-7	0.0000000E+0
-4.6000000E+2	1.1652310E-7	0.0000000E+0
-4.7000000E+2	1.1827800E-7	0.0000000E+0
-4.8000000E+2	1.1968300E-7	0.0000000E+0
-4.9000000E+2	1.2118440E-7	0.0000000E+0
-5.0000000E+2	1.2302950E-7	0.0000000E+0
-5.1000000E+2	1.2462840E-7	0.0000000E+0
-5.2000000E+2	1.2621530E-7	0.0000000E+0
-5.3000000E+2	1.2804000E-7	0.0000000E+0
-5.4000000E+2	1.2981970E-7	0.0000000E+0
-5.5000000E+2	1.3184860E-7	0.0000000E+0
-5.6000000E+2	1.3362920E-7	0.0000000E+0
-5.7000000E+2	1.3552670E-7	0.0000000E+0
-5.8000000E+2	1.3773750E-7	0.0000000E+0
-5.9000000E+2	1.3979420E-7	0.0000000E+0
-6.0000000E+2	1.4177280E-7	0.0000000E+0
-6.1000000E+2	1.4399840E-7	0.0000000E+0
-6.2000000E+2	1.4626620E-7	0.0000000E+0
-6.3000000E+2	1.5089810E-7	0.0000000E+0
-6.4000000E+2	1.8018860E-7	0.0000000E+0
-6.5000000E+2	2.2925300E-7	0.0000000E+0
-6.6000000E+2	2.6112900E-7	0.0000000E+0
-6.7000000E+2	2.9224100E-7	0.0000000E+0
-6.8000000E+2	3.3360800E-7	0.0000000E+0
-6.9000000E+2	3.8446800E-7	0.0000000E+0
-7.0000000E+2	4.3601600E-7	0.0000000E+0
