IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.5	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-9.7378200E-9	0.0000000E+0
-1.0000000E+1	3.8446800E-8	0.0000000E+0
-2.0000000E+1	4.5053400E-8	0.0000000E+0
-3.0000000E+1	4.9119000E-8	0.0000000E+0
-4.0000000E+1	5.1847900E-8	0.0000000E+0
-5.0000000E+1	5.4126800E-8	0.0000000E+0
-6.0000000E+1	5.6011800E-8	0.0000000E+0
-7.0000000E+1	5.7768300E-8	0.0000000E+0
-8.0000000E+1	5.9396500E-8	0.0000000E+0
-9.0000000E+1	6.0884600E-8	0.0000000E+0
-1.0000000E+2	6.2465200E-8	0.0000000E+0
-1.1000000E+2	6.3697300E-8	0.0000000E+0
-1.2000000E+2	6.4709900E-8	0.0000000E+0
-1.3000000E+2	6.5813300E-8	0.0000000E+0
-1.4000000E+2	6.6720300E-8	0.0000000E+0
-1.5000000E+2	6.7798700E-8	0.0000000E+0
-1.6000000E+2	6.8867000E-8	0.0000000E+0
-1.7000000E+2	6.9900800E-8	0.0000000E+0
-1.8000000E+2	7.0846900E-8	0.0000000E+0
-1.9000000E+2	7.1755600E-8	0.0000000E+0
-2.0000000E+2	7.2680400E-8	0.0000000E+0
-2.1000000E+2	7.3494600E-8	0.0000000E+0
-2.2000000E+2	7.4410900E-8	0.0000000E+0
-2.3000000E+2	7.5261500E-8	0.0000000E+0
-2.4000000E+2	7.6148800E-8	0.0000000E+0
-2.5000000E+2	7.7043700E-8	0.0000000E+0
-2.6000000E+2	7.7913600E-8	0.0000000E+0
-2.7000000E+2	7.8666700E-8	0.0000000E+0
-2.8000000E+2	7.9664700E-8	0.0000000E+0
-2.9000000E+2	8.0585400E-8	0.0000000E+0
-3.0000000E+2	8.1533900E-8	0.0000000E+0
-3.1000000E+2	8.2450900E-8	0.0000000E+0
-3.2000000E+2	8.3401800E-8	0.0000000E+0
-3.3000000E+2	8.4280900E-8	0.0000000E+0
-3.4000000E+2	8.5317400E-8	0.0000000E+0
-3.5000000E+2	8.6127600E-8	0.0000000E+0
-3.6000000E+2	8.7147500E-8	0.0000000E+0
-3.7000000E+2	8.8100100E-8	0.0000000E+0
-3.8000000E+2	8.9144400E-8	0.0000000E+0
-3.9000000E+2	9.0382700E-8	0.0000000E+0
-4.0000000E+2	9.1325600E-8	0.0000000E+0
-4.1000000E+2	9.2391000E-8	0.0000000E+0
-4.2000000E+2	9.3618600E-8	0.0000000E+0
-4.3000000E+2	9.4744300E-8	0.0000000E+0
-4.4000000E+2	9.5943100E-8	0.0000000E+0
-4.5000000E+2	9.6997500E-8	0.0000000E+0
-4.6000000E+2	9.8206100E-8	0.0000000E+0
-4.7000000E+2	9.9421200E-8	0.0000000E+0
-4.8000000E+2	1.0069870E-7	0.0000000E+0
-4.9000000E+2	1.0177210E-7	0.0000000E+0
-5.0000000E+2	1.0318500E-7	0.0000000E+0
-5.1000000E+2	1.0437780E-7	0.0000000E+0
-5.2000000E+2	1.0592060E-7	0.0000000E+0
-5.3000000E+2	1.0735090E-7	0.0000000E+0
-5.4000000E+2	1.0869150E-7	0.0000000E+0
-5.5000000E+2	1.1004240E-7	0.0000000E+0
-5.6000000E+2	1.1148550E-7	0.0000000E+0
-5.7000000E+2	1.1299280E-7	0.0000000E+0
-5.8000000E+2	1.1465790E-7	0.0000000E+0
-5.9000000E+2	1.1608020E-7	0.0000000E+0
-6.0000000E+2	1.1783740E-7	0.0000000E+0
-6.1000000E+2	1.1946910E-7	0.0000000E+0
-6.2000000E+2	1.2126010E-7	0.0000000E+0
-6.3000000E+2	1.2288520E-7	0.0000000E+0
-6.4000000E+2	1.2536340E-7	0.0000000E+0
-6.5000000E+2	1.2667480E-7	0.0000000E+0
-6.6000000E+2	6.4853500E-6	0.0000000E+0
-6.7000000E+2	1.7176460E-5	0.0000000E+0
-6.8000000E+2	2.4846400E-5	0.0000000E+0
-6.9000000E+2	3.1683500E-5	0.0000000E+0
-7.0000000E+2	2.2515800E-5	0.0000000E+0
