IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.5	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-9.0488300E-9	0.0000000E+0
-1.0000000E+1	3.6928100E-8	0.0000000E+0
-2.0000000E+1	4.3185900E-8	0.0000000E+0
-3.0000000E+1	4.6704100E-8	0.0000000E+0
-4.0000000E+1	4.9303600E-8	0.0000000E+0
-5.0000000E+1	5.1425300E-8	0.0000000E+0
-6.0000000E+1	5.3297200E-8	0.0000000E+0
-7.0000000E+1	5.5098600E-8	0.0000000E+0
-8.0000000E+1	5.6802100E-8	0.0000000E+0
-9.0000000E+1	5.8356600E-8	0.0000000E+0
-1.0000000E+2	5.9807100E-8	0.0000000E+0
-1.1000000E+2	6.1018400E-8	0.0000000E+0
-1.2000000E+2	6.1911200E-8	0.0000000E+0
-1.3000000E+2	6.2963900E-8	0.0000000E+0
-1.4000000E+2	6.4033600E-8	0.0000000E+0
-1.5000000E+2	6.5038700E-8	0.0000000E+0
-1.6000000E+2	6.5964700E-8	0.0000000E+0
-1.7000000E+2	6.6770300E-8	0.0000000E+0
-1.8000000E+2	6.7801900E-8	0.0000000E+0
-1.9000000E+2	6.8666000E-8	0.0000000E+0
-2.0000000E+2	6.9333200E-8	0.0000000E+0
-2.1000000E+2	7.0375300E-8	0.0000000E+0
-2.2000000E+2	7.1135300E-8	0.0000000E+0
-2.3000000E+2	7.1906200E-8	0.0000000E+0
-2.4000000E+2	7.2553000E-8	0.0000000E+0
-2.5000000E+2	7.3575800E-8	0.0000000E+0
-2.6000000E+2	7.4188600E-8	0.0000000E+0
-2.7000000E+2	7.5244800E-8	0.0000000E+0
-2.8000000E+2	7.5833500E-8	0.0000000E+0
-2.9000000E+2	7.6884300E-8	0.0000000E+0
-3.0000000E+2	7.7548500E-8	0.0000000E+0
-3.1000000E+2	7.8438700E-8	0.0000000E+0
-3.2000000E+2	7.9227200E-8	0.0000000E+0
-3.3000000E+2	8.0127100E-8	0.0000000E+0
-3.4000000E+2	8.1005200E-8	0.0000000E+0
-3.5000000E+2	8.1888100E-8	0.0000000E+0
-3.6000000E+2	8.2912700E-8	0.0000000E+0
-3.7000000E+2	8.3764300E-8	0.0000000E+0
-3.8000000E+2	8.4841700E-8	0.0000000E+0
-3.9000000E+2	8.5682800E-8	0.0000000E+0
-4.0000000E+2	8.6948300E-8	0.0000000E+0
-4.1000000E+2	8.7956400E-8	0.0000000E+0
-4.2000000E+2	8.8925600E-8	0.0000000E+0
-4.3000000E+2	9.0051100E-8	0.0000000E+0
-4.4000000E+2	9.0942400E-8	0.0000000E+0
-4.5000000E+2	9.2138700E-8	0.0000000E+0
-4.6000000E+2	9.3250300E-8	0.0000000E+0
-4.7000000E+2	9.4634000E-8	0.0000000E+0
-4.8000000E+2	9.5806800E-8	0.0000000E+0
-4.9000000E+2	9.7047900E-8	0.0000000E+0
-5.0000000E+2	9.8223500E-8	0.0000000E+0
-5.1000000E+2	9.9616400E-8	0.0000000E+0
-5.2000000E+2	1.0089500E-7	0.0000000E+0
-5.3000000E+2	1.0249220E-7	0.0000000E+0
-5.4000000E+2	1.0403600E-7	0.0000000E+0
-5.5000000E+2	1.0557790E-7	0.0000000E+0
-5.6000000E+2	1.0723610E-7	0.0000000E+0
-5.7000000E+2	1.0897300E-7	0.0000000E+0
-5.8000000E+2	1.1082220E-7	0.0000000E+0
-5.9000000E+2	1.1258150E-7	0.0000000E+0
-6.0000000E+2	1.1470970E-7	0.0000000E+0
-6.1000000E+2	1.1680970E-7	0.0000000E+0
-6.2000000E+2	1.1886570E-7	0.0000000E+0
-6.3000000E+2	1.2114550E-7	0.0000000E+0
-6.4000000E+2	1.2377800E-7	0.0000000E+0
-6.5000000E+2	1.2637270E-7	0.0000000E+0
-6.6000000E+2	1.2909580E-7	0.0000000E+0
-6.7000000E+2	1.3174140E-7	0.0000000E+0
-6.8000000E+2	1.3484770E-7	0.0000000E+0
-6.9000000E+2	1.3802830E-7	0.0000000E+0
-7.0000000E+2	1.4132590E-7	0.0000000E+0
