IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.6	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-6.5399100E-9	0.0000000E+0
-1.0000000E+1	3.2407100E-8	0.0000000E+0
-2.0000000E+1	3.7463900E-8	0.0000000E+0
-3.0000000E+1	4.0170400E-8	0.0000000E+0
-4.0000000E+1	4.2429800E-8	0.0000000E+0
-5.0000000E+1	4.4263900E-8	0.0000000E+0
-6.0000000E+1	4.5768100E-8	0.0000000E+0
-7.0000000E+1	4.7434900E-8	0.0000000E+0
-8.0000000E+1	4.9078400E-8	0.0000000E+0
-9.0000000E+1	5.0348800E-8	0.0000000E+0
-1.0000000E+2	5.1923200E-8	0.0000000E+0
-1.1000000E+2	5.3248800E-8	0.0000000E+0
-1.2000000E+2	5.4677000E-8	0.0000000E+0
-1.3000000E+2	5.5896300E-8	0.0000000E+0
-1.4000000E+2	5.7249900E-8	0.0000000E+0
-1.5000000E+2	5.8400600E-8	0.0000000E+0
-1.6000000E+2	5.9480900E-8	0.0000000E+0
-1.7000000E+2	6.0587600E-8	0.0000000E+0
-1.8000000E+2	6.1721000E-8	0.0000000E+0
-1.9000000E+2	6.2720500E-8	0.0000000E+0
-2.0000000E+2	6.3610100E-8	0.0000000E+0
-2.1000000E+2	6.4880700E-8	0.0000000E+0
-2.2000000E+2	6.5803200E-8	0.0000000E+0
-2.3000000E+2	6.6695900E-8	0.0000000E+0
-2.4000000E+2	6.7902900E-8	0.0000000E+0
-2.5000000E+2	6.8693000E-8	0.0000000E+0
-2.6000000E+2	6.9656100E-8	0.0000000E+0
-2.7000000E+2	7.0555400E-8	0.0000000E+0
-2.8000000E+2	7.1478700E-8	0.0000000E+0
-2.9000000E+2	7.2675700E-8	0.0000000E+0
-3.0000000E+2	7.3664400E-8	0.0000000E+0
-3.1000000E+2	7.4530500E-8	0.0000000E+0
-3.2000000E+2	7.5517900E-8	0.0000000E+0
-3.3000000E+2	7.6959100E-8	0.0000000E+0
-3.4000000E+2	7.8240800E-8	0.0000000E+0
-3.5000000E+2	7.9618900E-8	0.0000000E+0
-3.6000000E+2	8.0603600E-8	0.0000000E+0
-3.7000000E+2	8.1518000E-8	0.0000000E+0
-3.8000000E+2	8.2224100E-8	0.0000000E+0
-3.9000000E+2	8.3188500E-8	0.0000000E+0
-4.0000000E+2	8.4479500E-8	0.0000000E+0
-4.1000000E+2	8.5610700E-8	0.0000000E+0
-4.2000000E+2	8.7017800E-8	0.0000000E+0
-4.3000000E+2	8.8575500E-8	0.0000000E+0
-4.4000000E+2	9.0290400E-8	0.0000000E+0
-4.5000000E+2	9.2143000E-8	0.0000000E+0
-4.6000000E+2	9.3941000E-8	0.0000000E+0
-4.7000000E+2	9.5532400E-8	0.0000000E+0
-4.8000000E+2	9.7594300E-8	0.0000000E+0
-4.9000000E+2	9.9713000E-8	0.0000000E+0
-5.0000000E+2	1.0177070E-7	0.0000000E+0
-5.1000000E+2	1.0395110E-7	0.0000000E+0
-5.2000000E+2	1.0619840E-7	0.0000000E+0
-5.3000000E+2	1.0862170E-7	0.0000000E+0
-5.4000000E+2	1.1155210E-7	0.0000000E+0
-5.5000000E+2	1.1401310E-7	0.0000000E+0
-5.6000000E+2	1.1655110E-7	0.0000000E+0
-5.7000000E+2	1.1948600E-7	0.0000000E+0
-5.8000000E+2	1.2242210E-7	0.0000000E+0
-5.9000000E+2	1.2546310E-7	0.0000000E+0
-6.0000000E+2	1.2843030E-7	0.0000000E+0
-6.1000000E+2	1.3225960E-7	0.0000000E+0
-6.2000000E+2	1.3570660E-7	0.0000000E+0
-6.3000000E+2	1.3912690E-7	0.0000000E+0
-6.4000000E+2	1.4351230E-7	0.0000000E+0
-6.5000000E+2	1.4722400E-7	0.0000000E+0
-6.6000000E+2	1.5188540E-7	0.0000000E+0
-6.7000000E+2	1.5594930E-7	0.0000000E+0
-6.8000000E+2	1.6081770E-7	0.0000000E+0
-6.9000000E+2	1.6534040E-7	0.0000000E+0
-7.0000000E+2	1.7074050E-7	0.0000000E+0
