IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.5	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-7.3397100E-9	0.0000000E+0
-1.0000000E+1	2.8589900E-8	0.0000000E+0
-2.0000000E+1	3.3628500E-8	0.0000000E+0
-3.0000000E+1	3.6202500E-8	0.0000000E+0
-4.0000000E+1	3.8246200E-8	0.0000000E+0
-5.0000000E+1	4.0036100E-8	0.0000000E+0
-6.0000000E+1	4.1787700E-8	0.0000000E+0
-7.0000000E+1	4.3113900E-8	0.0000000E+0
-8.0000000E+1	4.4314100E-8	0.0000000E+0
-9.0000000E+1	4.5501600E-8	0.0000000E+0
-1.0000000E+2	4.6448300E-8	0.0000000E+0
-1.1000000E+2	4.7599900E-8	0.0000000E+0
-1.2000000E+2	4.8677800E-8	0.0000000E+0
-1.3000000E+2	4.9432800E-8	0.0000000E+0
-1.4000000E+2	5.0147800E-8	0.0000000E+0
-1.5000000E+2	5.0993200E-8	0.0000000E+0
-1.6000000E+2	5.1774000E-8	0.0000000E+0
-1.7000000E+2	5.2277000E-8	0.0000000E+0
-1.8000000E+2	5.3211900E-8	0.0000000E+0
-1.9000000E+2	5.3792300E-8	0.0000000E+0
-2.0000000E+2	5.4369100E-8	0.0000000E+0
-2.1000000E+2	5.5155000E-8	0.0000000E+0
-2.2000000E+2	5.5649600E-8	0.0000000E+0
-2.3000000E+2	5.6556700E-8	0.0000000E+0
-2.4000000E+2	5.7015700E-8	0.0000000E+0
-2.5000000E+2	5.7735900E-8	0.0000000E+0
-2.6000000E+2	5.8401800E-8	0.0000000E+0
-2.7000000E+2	5.9091300E-8	0.0000000E+0
-2.8000000E+2	5.9667100E-8	0.0000000E+0
-2.9000000E+2	6.0597600E-8	0.0000000E+0
-3.0000000E+2	6.1180500E-8	0.0000000E+0
-3.1000000E+2	6.1755600E-8	0.0000000E+0
-3.2000000E+2	6.2748700E-8	0.0000000E+0
-3.3000000E+2	6.3206700E-8	0.0000000E+0
-3.4000000E+2	6.4054300E-8	0.0000000E+0
-3.5000000E+2	6.4683900E-8	0.0000000E+0
-3.6000000E+2	6.5655700E-8	0.0000000E+0
-3.7000000E+2	6.6384200E-8	0.0000000E+0
-3.8000000E+2	6.7127000E-8	0.0000000E+0
-3.9000000E+2	6.8021700E-8	0.0000000E+0
-4.0000000E+2	6.8647700E-8	0.0000000E+0
-4.1000000E+2	6.9680600E-8	0.0000000E+0
-4.2000000E+2	7.0384500E-8	0.0000000E+0
-4.3000000E+2	7.1357900E-8	0.0000000E+0
-4.4000000E+2	7.2090400E-8	0.0000000E+0
-4.5000000E+2	7.2925700E-8	0.0000000E+0
-4.6000000E+2	7.3890800E-8	0.0000000E+0
-4.7000000E+2	7.4818700E-8	0.0000000E+0
-4.8000000E+2	7.5969700E-8	0.0000000E+0
-4.9000000E+2	7.6737000E-8	0.0000000E+0
-5.0000000E+2	7.7807900E-8	0.0000000E+0
-5.1000000E+2	7.8747100E-8	0.0000000E+0
-5.2000000E+2	7.9930000E-8	0.0000000E+0
-5.3000000E+2	8.1106700E-8	0.0000000E+0
-5.4000000E+2	8.2274200E-8	0.0000000E+0
-5.5000000E+2	8.3330300E-8	0.0000000E+0
-5.6000000E+2	8.4269700E-8	0.0000000E+0
-5.7000000E+2	8.5646100E-8	0.0000000E+0
-5.8000000E+2	8.6951400E-8	0.0000000E+0
-5.9000000E+2	8.8061800E-8	0.0000000E+0
-6.0000000E+2	8.9319800E-8	0.0000000E+0
-6.1000000E+2	9.0703200E-8	0.0000000E+0
-6.2000000E+2	9.2050500E-8	0.0000000E+0
-6.3000000E+2	9.3469600E-8	0.0000000E+0
-6.4000000E+2	9.4868100E-8	0.0000000E+0
-6.5000000E+2	9.6575700E-8	0.0000000E+0
-6.6000000E+2	9.7982400E-8	0.0000000E+0
-6.7000000E+2	9.9557800E-8	0.0000000E+0
-6.8000000E+2	1.0151110E-7	0.0000000E+0
-6.9000000E+2	1.0317420E-7	0.0000000E+0
-7.0000000E+2	1.0482400E-7	0.0000000E+0
