IV Measurement
Barcode=33305010000619	DateIV=20151105	TempIV=23.6	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-6.8406900E-9	0.0000000E+0
-1.0000000E+1	2.6423900E-8	0.0000000E+0
-2.0000000E+1	3.0808700E-8	0.0000000E+0
-3.0000000E+1	3.3053400E-8	0.0000000E+0
-4.0000000E+1	3.4939300E-8	0.0000000E+0
-5.0000000E+1	3.6635300E-8	0.0000000E+0
-6.0000000E+1	3.8368300E-8	0.0000000E+0
-7.0000000E+1	3.9597800E-8	0.0000000E+0
-8.0000000E+1	4.0694900E-8	0.0000000E+0
-9.0000000E+1	4.1739900E-8	0.0000000E+0
-1.0000000E+2	4.2444900E-8	0.0000000E+0
-1.1000000E+2	4.3298600E-8	0.0000000E+0
-1.2000000E+2	4.3978200E-8	0.0000000E+0
-1.3000000E+2	4.4765600E-8	0.0000000E+0
-1.4000000E+2	4.5339400E-8	0.0000000E+0
-1.5000000E+2	4.5887500E-8	0.0000000E+0
-1.6000000E+2	4.6713900E-8	0.0000000E+0
-1.7000000E+2	4.7322300E-8	0.0000000E+0
-1.8000000E+2	4.7691800E-8	0.0000000E+0
-1.9000000E+2	4.8374800E-8	0.0000000E+0
-2.0000000E+2	4.9110200E-8	0.0000000E+0
-2.1000000E+2	4.9575800E-8	0.0000000E+0
-2.2000000E+2	5.0092200E-8	0.0000000E+0
-2.3000000E+2	5.0821200E-8	0.0000000E+0
-2.4000000E+2	5.1210600E-8	0.0000000E+0
-2.5000000E+2	5.1993000E-8	0.0000000E+0
-2.6000000E+2	5.2357400E-8	0.0000000E+0
-2.7000000E+2	5.3202000E-8	0.0000000E+0
-2.8000000E+2	5.3535400E-8	0.0000000E+0
-2.9000000E+2	5.4193600E-8	0.0000000E+0
-3.0000000E+2	5.4750300E-8	0.0000000E+0
-3.1000000E+2	5.5610500E-8	0.0000000E+0
-3.2000000E+2	5.6018200E-8	0.0000000E+0
-3.3000000E+2	5.6796800E-8	0.0000000E+0
-3.4000000E+2	5.7518900E-8	0.0000000E+0
-3.5000000E+2	5.7952500E-8	0.0000000E+0
-3.6000000E+2	5.8673000E-8	0.0000000E+0
-3.7000000E+2	5.9641600E-8	0.0000000E+0
-3.8000000E+2	6.0091700E-8	0.0000000E+0
-3.9000000E+2	6.0876000E-8	0.0000000E+0
-4.0000000E+2	6.1630500E-8	0.0000000E+0
-4.1000000E+2	6.2490400E-8	0.0000000E+0
-4.2000000E+2	6.3147500E-8	0.0000000E+0
-4.3000000E+2	6.3826900E-8	0.0000000E+0
-4.4000000E+2	6.4839900E-8	0.0000000E+0
-4.5000000E+2	6.5558100E-8	0.0000000E+0
-4.6000000E+2	6.6413200E-8	0.0000000E+0
-4.7000000E+2	6.7049500E-8	0.0000000E+0
-4.8000000E+2	6.8151100E-8	0.0000000E+0
-4.9000000E+2	6.8927600E-8	0.0000000E+0
-5.0000000E+2	6.9904500E-8	0.0000000E+0
-5.1000000E+2	7.0821100E-8	0.0000000E+0
-5.2000000E+2	7.1867500E-8	0.0000000E+0
-5.3000000E+2	7.2808700E-8	0.0000000E+0
-5.4000000E+2	7.4115100E-8	0.0000000E+0
-5.5000000E+2	7.5053200E-8	0.0000000E+0
-5.6000000E+2	7.6324000E-8	0.0000000E+0
-5.7000000E+2	7.7550500E-8	0.0000000E+0
-5.8000000E+2	7.9885400E-8	0.0000000E+0
-5.9000000E+2	2.0759410E-7	0.0000000E+0
-6.0000000E+2	1.0685390E-7	0.0000000E+0
-6.1000000E+2	2.5296900E-7	0.0000000E+0
-6.2000000E+2	4.1123500E-7	0.0000000E+0
-6.3000000E+2	5.8245900E-7	0.0000000E+0
-6.4000000E+2	8.4140500E-7	0.0000000E+0
-6.5000000E+2	1.3253700E-6	0.0000000E+0
-6.6000000E+2	2.0721100E-6	0.0000000E+0
-6.7000000E+2	3.0160600E-6	0.0000000E+0
-6.8000000E+2	3.7965400E-6	0.0000000E+0
-6.9000000E+2	3.3943600E-6	0.0000000E+0
-7.0000000E+2	4.2806500E-6	0.0000000E+0
