CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	2.8068950E-10	0.0000000E+0	2.8068950E-10
-1.0000000E+1	2.0417400E-10	0.0000000E+0	2.0417400E-10
-1.5000000E+1	1.5834430E-10	0.0000000E+0	1.5834430E-10
-2.0000000E+1	1.3519065E-10	0.0000000E+0	1.3519065E-10
-2.5000000E+1	1.2014625E-10	0.0000000E+0	1.2014625E-10
-3.0000000E+1	1.0912165E-10	0.0000000E+0	1.0912165E-10
-3.5000000E+1	1.0051490E-10	0.0000000E+0	1.0051490E-10
-4.0000000E+1	9.3549900E-11	0.0000000E+0	9.3549900E-11
-4.5000000E+1	8.7808750E-11	0.0000000E+0	8.7808750E-11
-5.0000000E+1	8.3052650E-11	0.0000000E+0	8.3052650E-11
-5.5000000E+1	7.8804000E-11	0.0000000E+0	7.8804000E-11
-6.0000000E+1	7.4754350E-11	0.0000000E+0	7.4754350E-11
-6.5000000E+1	7.1222100E-11	0.0000000E+0	7.1222100E-11
-7.0000000E+1	6.8266950E-11	0.0000000E+0	6.8266950E-11
-7.5000000E+1	6.5232200E-11	0.0000000E+0	6.5232200E-11
-8.0000000E+1	6.2884000E-11	0.0000000E+0	6.2884000E-11
-8.5000000E+1	6.0784550E-11	0.0000000E+0	6.0784550E-11
-9.0000000E+1	5.8714950E-11	0.0000000E+0	5.8714950E-11
-9.5000000E+1	5.7481150E-11	0.0000000E+0	5.7481150E-11
-1.0000000E+2	5.6137900E-11	0.0000000E+0	5.6137900E-11
-1.0500000E+2	5.4426500E-11	0.0000000E+0	5.4426500E-11
-1.1000000E+2	5.1531050E-11	0.0000000E+0	5.1531050E-11
-1.1500000E+2	4.7998800E-11	0.0000000E+0	4.7998800E-11
-1.2000000E+2	4.6645600E-11	0.0000000E+0	4.6645600E-11
-1.2500000E+2	4.5969000E-11	0.0000000E+0	4.5969000E-11
-1.3000000E+2	4.4964050E-11	0.0000000E+0	4.4964050E-11
-1.3500000E+2	4.4187950E-11	0.0000000E+0	4.4187950E-11
-1.4000000E+2	4.3401900E-11	0.0000000E+0	4.3401900E-11
-1.4500000E+2	4.2804900E-11	0.0000000E+0	4.2804900E-11
-1.5000000E+2	4.2158150E-11	0.0000000E+0	4.2158150E-11
-1.5500000E+2	4.1581050E-11	0.0000000E+0	4.1581050E-11
-1.6000000E+2	4.0954200E-11	0.0000000E+0	4.0954200E-11
-1.6500000E+2	4.0436800E-11	0.0000000E+0	4.0436800E-11
-1.7000000E+2	3.9869650E-11	0.0000000E+0	3.9869650E-11
-1.7500000E+2	3.9750250E-11	0.0000000E+0	3.9750250E-11
-1.8000000E+2	3.8844800E-11	0.0000000E+0	3.8844800E-11
-1.8500000E+2	3.8397050E-11	0.0000000E+0	3.8397050E-11
-1.9000000E+2	3.7979150E-11	0.0000000E+0	3.7979150E-11
-1.9500000E+2	3.7541350E-11	0.0000000E+0	3.7541350E-11
-2.0000000E+2	3.7073700E-11	0.0000000E+0	3.7073700E-11
-2.0500000E+2	3.6715500E-11	0.0000000E+0	3.6715500E-11
-2.1000000E+2	3.6257800E-11	0.0000000E+0	3.6257800E-11
-2.1500000E+2	3.6397100E-11	0.0000000E+0	3.6397100E-11
-2.2000000E+2	3.5521500E-11	0.0000000E+0	3.5521500E-11
-2.2500000E+2	3.5103600E-11	0.0000000E+0	3.5103600E-11
-2.3000000E+2	3.5312550E-11	0.0000000E+0	3.5312550E-11
-2.3500000E+2	3.4466800E-11	0.0000000E+0	3.4466800E-11
-2.4000000E+2	3.4148400E-11	0.0000000E+0	3.4148400E-11
-2.4500000E+2	3.3979250E-11	0.0000000E+0	3.3979250E-11
-2.5000000E+2	3.4436950E-11	0.0000000E+0	3.4436950E-11
-2.5500000E+2	3.3710600E-11	0.0000000E+0	3.3710600E-11
-2.6000000E+2	3.3670800E-11	0.0000000E+0	3.3670800E-11
-2.6500000E+2	3.3611100E-11	0.0000000E+0	3.3611100E-11
-2.7000000E+2	3.4417050E-11	0.0000000E+0	3.4417050E-11
-2.7500000E+2	3.3561350E-11	0.0000000E+0	3.3561350E-11
-2.8000000E+2	3.3531500E-11	0.0000000E+0	3.3531500E-11
-2.8500000E+2	3.3521550E-11	0.0000000E+0	3.3521550E-11
-2.9000000E+2	3.3481750E-11	0.0000000E+0	3.3481750E-11
-2.9500000E+2	3.3481750E-11	0.0000000E+0	3.3481750E-11
-3.0000000E+2	3.4546400E-11	0.0000000E+0	3.4546400E-11
-3.0500000E+2	3.3451900E-11	0.0000000E+0	3.3451900E-11
-3.1000000E+2	3.3531500E-11	0.0000000E+0	3.3531500E-11
-3.1500000E+2	3.3521550E-11	0.0000000E+0	3.3521550E-11
-3.2000000E+2	3.4894650E-11	0.0000000E+0	3.4894650E-11
-3.2500000E+2	3.3461850E-11	0.0000000E+0	3.3461850E-11
-3.3000000E+2	3.3441950E-11	0.0000000E+0	3.3441950E-11
-3.3500000E+2	3.5183200E-11	0.0000000E+0	3.5183200E-11
-3.4000000E+2	3.3451900E-11	0.0000000E+0	3.3451900E-11
-3.4500000E+2	3.3491700E-11	0.0000000E+0	3.3491700E-11
-3.5000000E+2	3.3491700E-11	0.0000000E+0	3.3491700E-11
-3.5500000E+2	3.5431950E-11	0.0000000E+0	3.5431950E-11
-3.6000000E+2	3.3451900E-11	0.0000000E+0	3.3451900E-11
-3.6500000E+2	3.3422050E-11	0.0000000E+0	3.3422050E-11
-3.7000000E+2	3.3441950E-11	0.0000000E+0	3.3441950E-11
-3.7500000E+2	3.3481750E-11	0.0000000E+0	3.3481750E-11
-3.8000000E+2	3.3441950E-11	0.0000000E+0	3.3441950E-11
-3.8500000E+2	3.3461850E-11	0.0000000E+0	3.3461850E-11
-3.9000000E+2	3.6327450E-11	0.0000000E+0	3.6327450E-11
-3.9500000E+2	3.6566250E-11	0.0000000E+0	3.6566250E-11
