CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.6350000E-12	8.7990000E-12	9.5780000E-12	2.2090000E-11	2.8012000E-11
-2.4750000E+1	6.5880000E-12	5.8560000E-12	6.5350000E-12	1.2708000E-11	1.8979000E-11
-4.4500000E+1	6.2890000E-12	5.6600000E-12	6.2330000E-12	1.1876000E-11	1.8182000E-11
-6.4250000E+1	6.2100000E-12	5.6110000E-12	6.1430000E-12	1.1639000E-11	1.7964000E-11
-8.4000000E+1	6.2020000E-12	5.6100000E-12	6.1360000E-12	1.1602000E-11	1.7948000E-11
-1.0375000E+2	6.1980000E-12	5.6100000E-12	6.1330000E-12	1.1577000E-11	1.7941000E-11
-1.2350000E+2	6.1840000E-12	5.5980000E-12	6.1170000E-12	1.1533000E-11	1.7899000E-11
-1.4325000E+2	6.1710000E-12	5.5870000E-12	6.1040000E-12	1.1495000E-11	1.7862000E-11
-1.6300000E+2	6.1600000E-12	5.5770000E-12	6.0930000E-12	1.1464000E-11	1.7830000E-11
-1.8275000E+2	6.1590000E-12	5.5700000E-12	6.0840000E-12	1.1437000E-11	1.7813000E-11
-2.0250000E+2	6.1440000E-12	5.5630000E-12	6.0760000E-12	1.1413000E-11	1.7783000E-11
-2.2225000E+2	6.1360000E-12	5.5570000E-12	6.0670000E-12	1.1392000E-11	1.7760000E-11
-2.4200000E+2	6.1310000E-12	5.5510000E-12	6.0620000E-12	1.1373000E-11	1.7744000E-11
-2.6175000E+2	6.1250000E-12	5.5460000E-12	6.0570000E-12	1.1356000E-11	1.7728000E-11
-2.8150000E+2	6.1370000E-12	5.5420000E-12	6.0520000E-12	1.1343000E-11	1.7731000E-11
-3.0125000E+2	6.1170000E-12	5.5380000E-12	6.0470000E-12	1.1328000E-11	1.7702000E-11
-3.2100000E+2	6.1140000E-12	5.5340000E-12	6.0440000E-12	1.1314000E-11	1.7692000E-11
-3.4075000E+2	6.1100000E-12	5.5290000E-12	6.0390000E-12	1.1305000E-11	1.7678000E-11
-3.6050000E+2	6.1070000E-12	5.5270000E-12	6.0360000E-12	1.1292000E-11	1.7670000E-11
-3.8025000E+2	6.1040000E-12	5.5230000E-12	6.0320000E-12	1.1282000E-11	1.7659000E-11
-4.0000000E+2	6.1010000E-12	5.5190000E-12	6.0290000E-12	1.1271000E-11	1.7649000E-11
