CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.6230000E-12	8.7640000E-12	9.5580000E-12	2.2020000E-11	2.7945000E-11
-2.4750000E+1	6.6230000E-12	5.8580000E-12	6.5600000E-12	1.2771000E-11	1.9041000E-11
-4.4500000E+1	6.3360000E-12	5.6780000E-12	6.2750000E-12	1.1981000E-11	1.8289000E-11
-6.4250000E+1	6.2090000E-12	5.6120000E-12	6.1470000E-12	1.1641000E-11	1.7968000E-11
-8.4000000E+1	6.1960000E-12	5.6070000E-12	6.1340000E-12	1.1589000E-11	1.7937000E-11
-1.0375000E+2	6.1930000E-12	5.6080000E-12	6.1300000E-12	1.1569000E-11	1.7931000E-11
-1.2350000E+2	6.1790000E-12	5.5960000E-12	6.1160000E-12	1.1525000E-11	1.7891000E-11
-1.4325000E+2	6.1720000E-12	5.5860000E-12	6.1030000E-12	1.1489000E-11	1.7861000E-11
-1.6300000E+2	6.1580000E-12	5.5770000E-12	6.0930000E-12	1.1458000E-11	1.7828000E-11
-1.8275000E+2	6.1490000E-12	5.5690000E-12	6.0830000E-12	1.1433000E-11	1.7801000E-11
-2.0250000E+2	6.1510000E-12	5.5620000E-12	6.0750000E-12	1.1409000E-11	1.7788000E-11
-2.2225000E+2	6.1340000E-12	5.5550000E-12	6.0680000E-12	1.1387000E-11	1.7757000E-11
-2.4200000E+2	6.1280000E-12	5.5500000E-12	6.0620000E-12	1.1369000E-11	1.7740000E-11
-2.6175000E+2	6.1230000E-12	5.5450000E-12	6.0570000E-12	1.1351000E-11	1.7725000E-11
-2.8150000E+2	6.1180000E-12	5.5400000E-12	6.0520000E-12	1.1336000E-11	1.7710000E-11
-3.0125000E+2	6.1140000E-12	5.5350000E-12	6.0480000E-12	1.1322000E-11	1.7697000E-11
-3.2100000E+2	6.1300000E-12	5.5330000E-12	6.0430000E-12	1.1308000E-11	1.7706000E-11
-3.4075000E+2	6.1050000E-12	5.5280000E-12	6.0390000E-12	1.1295000E-11	1.7672000E-11
-3.6050000E+2	6.1010000E-12	5.5240000E-12	6.0350000E-12	1.1284000E-11	1.7660000E-11
-3.8025000E+2	6.0980000E-12	5.5210000E-12	6.0300000E-12	1.1273000E-11	1.7649000E-11
-4.0000000E+2	6.0950000E-12	5.5180000E-12	6.0270000E-12	1.1262000E-11	1.7640000E-11
