CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	3.3370000E-10	0.0000000E+0	3.3370000E-10
-1.0000000E+1	2.5750000E-10	0.0000000E+0	2.5750000E-10
-1.5000000E+1	2.1230000E-10	0.0000000E+0	2.1230000E-10
-2.0000000E+1	1.7976000E-10	0.0000000E+0	1.7976000E-10
-2.5000000E+1	1.6225000E-10	0.0000000E+0	1.6225000E-10
-3.0000000E+1	1.4367000E-10	0.0000000E+0	1.4367000E-10
-3.5000000E+1	1.2912000E-10	0.0000000E+0	1.2912000E-10
-4.0000000E+1	1.2365000E-10	0.0000000E+0	1.2365000E-10
-4.5000000E+1	1.1992000E-10	0.0000000E+0	1.1992000E-10
-5.0000000E+1	1.1707000E-10	0.0000000E+0	1.1707000E-10
-5.5000000E+1	1.1443000E-10	0.0000000E+0	1.1443000E-10
-6.0000000E+1	1.1231000E-10	0.0000000E+0	1.1231000E-10
-6.5000000E+1	1.1038000E-10	0.0000000E+0	1.1038000E-10
-7.0000000E+1	1.0896000E-10	0.0000000E+0	1.0896000E-10
-7.5000000E+1	1.0697000E-10	0.0000000E+0	1.0697000E-10
-8.0000000E+1	1.0574000E-10	0.0000000E+0	1.0574000E-10
-8.5000000E+1	1.0405000E-10	0.0000000E+0	1.0405000E-10
-9.0000000E+1	1.0313000E-10	0.0000000E+0	1.0313000E-10
-9.5000000E+1	1.0254000E-10	0.0000000E+0	1.0254000E-10
-1.0000000E+2	9.8990000E-11	0.0000000E+0	9.8990000E-11
-1.0500000E+2	9.4440000E-11	0.0000000E+0	9.4440000E-11
-1.1000000E+2	9.4380000E-11	0.0000000E+0	9.4380000E-11
-1.1500000E+2	9.3750000E-11	0.0000000E+0	9.3750000E-11
-1.2000000E+2	9.3550000E-11	0.0000000E+0	9.3550000E-11
-1.2500000E+2	9.3360000E-11	0.0000000E+0	9.3360000E-11
-1.3000000E+2	9.3120000E-11	0.0000000E+0	9.3120000E-11
-1.3500000E+2	9.3060000E-11	0.0000000E+0	9.3060000E-11
-1.4000000E+2	9.2810000E-11	0.0000000E+0	9.2810000E-11
-1.4500000E+2	9.2590000E-11	0.0000000E+0	9.2590000E-11
-1.5000000E+2	9.2550000E-11	0.0000000E+0	9.2550000E-11
-1.5500000E+2	9.2340000E-11	0.0000000E+0	9.2340000E-11
-1.6000000E+2	9.2220000E-11	0.0000000E+0	9.2220000E-11
-1.6500000E+2	9.2770000E-11	0.0000000E+0	9.2770000E-11
-1.7000000E+2	9.1980000E-11	0.0000000E+0	9.1980000E-11
-1.7500000E+2	9.1920000E-11	0.0000000E+0	9.1920000E-11
-1.8000000E+2	9.2490000E-11	0.0000000E+0	9.2490000E-11
-1.8500000E+2	9.1630000E-11	0.0000000E+0	9.1630000E-11
-1.9000000E+2	9.2370000E-11	0.0000000E+0	9.2370000E-11
-1.9500000E+2	9.1460000E-11	0.0000000E+0	9.1460000E-11
-2.0000000E+2	9.1280000E-11	0.0000000E+0	9.1280000E-11
-2.0500000E+2	9.1130000E-11	0.0000000E+0	9.1130000E-11
-2.1000000E+2	9.1120000E-11	0.0000000E+0	9.1120000E-11
-2.1500000E+2	9.2240000E-11	0.0000000E+0	9.2240000E-11
-2.2000000E+2	9.0900000E-11	0.0000000E+0	9.0900000E-11
-2.2500000E+2	9.2170000E-11	0.0000000E+0	9.2170000E-11
-2.3000000E+2	9.0720000E-11	0.0000000E+0	9.0720000E-11
-2.3500000E+2	9.0680000E-11	0.0000000E+0	9.0680000E-11
-2.4000000E+2	9.2010000E-11	0.0000000E+0	9.2010000E-11
-2.4500000E+2	9.0510000E-11	0.0000000E+0	9.0510000E-11
-2.5000000E+2	9.0420000E-11	0.0000000E+0	9.0420000E-11
-2.5500000E+2	9.2100000E-11	0.0000000E+0	9.2100000E-11
-2.6000000E+2	9.0300000E-11	0.0000000E+0	9.0300000E-11
-2.6500000E+2	9.2130000E-11	0.0000000E+0	9.2130000E-11
-2.7000000E+2	9.0160000E-11	0.0000000E+0	9.0160000E-11
-2.7500000E+2	9.0100000E-11	0.0000000E+0	9.0100000E-11
-2.8000000E+2	9.0020000E-11	0.0000000E+0	9.0020000E-11
-2.8500000E+2	8.9970000E-11	0.0000000E+0	8.9970000E-11
-2.9000000E+2	8.9870000E-11	0.0000000E+0	8.9870000E-11
-2.9500000E+2	9.2610000E-11	0.0000000E+0	9.2610000E-11
-3.0000000E+2	8.9820000E-11	0.0000000E+0	8.9820000E-11
-3.0500000E+2	9.2790000E-11	0.0000000E+0	9.2790000E-11
-3.1000000E+2	8.9680000E-11	0.0000000E+0	8.9680000E-11
-3.1500000E+2	9.2960000E-11	0.0000000E+0	9.2960000E-11
-3.2000000E+2	9.3110000E-11	0.0000000E+0	9.3110000E-11
-3.2500000E+2	8.9550000E-11	0.0000000E+0	8.9550000E-11
-3.3000000E+2	8.9500000E-11	0.0000000E+0	8.9500000E-11
-3.3500000E+2	9.3680000E-11	0.0000000E+0	9.3680000E-11
-3.4000000E+2	9.3870000E-11	0.0000000E+0	9.3870000E-11
-3.4500000E+2	8.9410000E-11	0.0000000E+0	8.9410000E-11
-3.5000000E+2	8.9330000E-11	0.0000000E+0	8.9330000E-11
-3.5500000E+2	8.9260000E-11	0.0000000E+0	8.9260000E-11
-3.6000000E+2	9.4720000E-11	0.0000000E+0	9.4720000E-11
-3.6500000E+2	9.4880000E-11	0.0000000E+0	9.4880000E-11
-3.7000000E+2	9.5360000E-11	0.0000000E+0	9.5360000E-11
-3.7500000E+2	8.9150000E-11	0.0000000E+0	8.9150000E-11
-3.8000000E+2	9.6200000E-11	0.0000000E+0	9.6200000E-11
-3.8500000E+2	9.6050000E-11	0.0000000E+0	9.6050000E-11
-3.9000000E+2	8.9050000E-11	0.0000000E+0	8.9050000E-11
-3.9500000E+2	9.7470000E-11	0.0000000E+0	9.7470000E-11
-4.0000000E+2	8.9020000E-11	0.0000000E+0	8.9020000E-11
-4.0500000E+2	8.9000000E-11	0.0000000E+0	8.9000000E-11
