CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.3008000E-11	1.2306000E-11	1.2944000E-11	3.1720000E-11	3.8258000E-11
-2.4750000E+1	8.6470000E-12	7.9270000E-12	8.5870000E-12	1.8195000E-11	2.5161000E-11
-4.4500000E+1	7.3820000E-12	6.8710000E-12	7.4170000E-12	1.4587000E-11	2.1670000E-11
-6.4250000E+1	6.8070000E-12	6.3870000E-12	6.7650000E-12	1.2817000E-11	1.9959000E-11
-8.4000000E+1	6.5980000E-12	6.1700000E-12	6.4860000E-12	1.2087000E-11	1.9254000E-11
-1.0375000E+2	6.4800000E-12	6.0520000E-12	6.3650000E-12	1.1707000E-11	1.8897000E-11
-1.2350000E+2	6.3750000E-12	5.9470000E-12	6.2620000E-12	1.1385000E-11	1.8584000E-11
-1.4325000E+2	6.2880000E-12	5.8640000E-12	6.1760000E-12	1.1122000E-11	1.8328000E-11
-1.6300000E+2	6.2160000E-12	5.7950000E-12	6.1040000E-12	1.0904000E-11	1.8115000E-11
-1.8275000E+2	6.1530000E-12	5.7350000E-12	6.0420000E-12	1.0714000E-11	1.7930000E-11
-2.0250000E+2	6.1060000E-12	5.6830000E-12	5.9860000E-12	1.0545000E-11	1.7775000E-11
-2.2225000E+2	6.0450000E-12	5.6360000E-12	5.9340000E-12	1.0390000E-11	1.7615000E-11
-2.4200000E+2	5.9980000E-12	5.5920000E-12	5.8850000E-12	1.0246000E-11	1.7475000E-11
-2.6175000E+2	5.9620000E-12	5.5610000E-12	5.8520000E-12	1.0145000E-11	1.7375000E-11
-2.8150000E+2	5.9540000E-12	5.5530000E-12	5.8430000E-12	1.0118000E-11	1.7350000E-11
-3.0125000E+2	5.9520000E-12	5.5510000E-12	5.8420000E-12	1.0111000E-11	1.7345000E-11
-3.2100000E+2	5.9510000E-12	5.5500000E-12	5.8400000E-12	1.0106000E-11	1.7341000E-11
-3.4075000E+2	5.9500000E-12	5.5500000E-12	5.8390000E-12	1.0105000E-11	1.7339000E-11
-3.6050000E+2	5.9500000E-12	5.5480000E-12	5.8390000E-12	1.0101000E-11	1.7337000E-11
-3.8025000E+2	5.9500000E-12	5.5480000E-12	5.8380000E-12	1.0099000E-11	1.7336000E-11
-4.0000000E+2	5.9490000E-12	5.5480000E-12	5.8380000E-12	1.0099000E-11	1.7335000E-11
