CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.3075000E-11	1.2327000E-11	1.2960000E-11	3.1830000E-11	3.8362000E-11
-2.4750000E+1	8.7250000E-12	7.9530000E-12	8.5810000E-12	1.8293000E-11	2.5259000E-11
-4.4500000E+1	7.4960000E-12	6.9060000E-12	7.3200000E-12	1.4638000E-11	2.1722000E-11
-6.4250000E+1	6.8450000E-12	6.3980000E-12	6.7140000E-12	1.2816000E-11	1.9957000E-11
-8.4000000E+1	6.6090000E-12	6.1880000E-12	6.5030000E-12	1.2132000E-11	1.9300000E-11
-1.0375000E+2	6.4900000E-12	6.0680000E-12	6.3840000E-12	1.1753000E-11	1.8942000E-11
-1.2350000E+2	6.3850000E-12	5.9610000E-12	6.2780000E-12	1.1427000E-11	1.8624000E-11
-1.4325000E+2	6.2980000E-12	5.8780000E-12	6.1900000E-12	1.1161000E-11	1.8366000E-11
-1.6300000E+2	6.2260000E-12	5.8070000E-12	6.1180000E-12	1.0938000E-11	1.8151000E-11
-1.8275000E+2	6.1630000E-12	5.7470000E-12	6.0530000E-12	1.0746000E-11	1.7963000E-11
-2.0250000E+2	6.1060000E-12	5.6930000E-12	5.9970000E-12	1.0576000E-11	1.7796000E-11
-2.2225000E+2	6.0550000E-12	5.6460000E-12	5.9450000E-12	1.0420000E-11	1.7646000E-11
-2.4200000E+2	6.0060000E-12	5.6010000E-12	5.8950000E-12	1.0271000E-11	1.7502000E-11
-2.6175000E+2	5.9680000E-12	5.5660000E-12	5.8570000E-12	1.0160000E-11	1.7391000E-11
-2.8150000E+2	5.9730000E-12	5.5560000E-12	5.8460000E-12	1.0125000E-11	1.7375000E-11
-3.0125000E+2	5.9540000E-12	5.5530000E-12	5.8430000E-12	1.0116000E-11	1.7350000E-11
-3.2100000E+2	5.9530000E-12	5.5520000E-12	5.8410000E-12	1.0112000E-11	1.7346000E-11
-3.4075000E+2	5.9530000E-12	5.5520000E-12	5.8410000E-12	1.0109000E-11	1.7346000E-11
-3.6050000E+2	5.9530000E-12	5.5500000E-12	5.8400000E-12	1.0106000E-11	1.7343000E-11
-3.8025000E+2	5.9520000E-12	5.5500000E-12	5.8390000E-12	1.0104000E-11	1.7341000E-11
-4.0000000E+2	5.9520000E-12	5.5490000E-12	5.8380000E-12	1.0102000E-11	1.7339000E-11
