CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.9850000E-11	1.8780000E-11	2.1620000E-11	5.2470000E-11	6.0250000E-11
-2.4750000E+1	1.0500000E-11	1.0729000E-11	1.1241000E-11	2.5700000E-11	3.2470000E-11
-4.4500000E+1	9.4100000E-12	9.1700000E-12	9.4540000E-12	2.1100000E-11	2.8034000E-11
-6.4250000E+1	8.9110000E-12	8.5750000E-12	8.9130000E-12	1.9401000E-11	2.6399000E-11
-8.4000000E+1	8.6000000E-12	8.1470000E-12	8.5350000E-12	1.8253000E-11	2.5282000E-11
-1.0375000E+2	8.3490000E-12	7.8330000E-12	8.2590000E-12	1.7373000E-11	2.4441000E-11
-1.2350000E+2	8.1150000E-12	7.5800000E-12	8.0310000E-12	1.6640000E-11	2.3726000E-11
-1.4325000E+2	7.9270000E-12	7.3700000E-12	7.8460000E-12	1.6041000E-11	2.3143000E-11
-1.6300000E+2	7.7680000E-12	7.1970000E-12	7.6900000E-12	1.5544000E-11	2.2655000E-11
-1.8275000E+2	7.6350000E-12	7.0500000E-12	7.5580000E-12	1.5119000E-11	2.2243000E-11
-2.0250000E+2	7.5190000E-12	6.9220000E-12	7.4430000E-12	1.4751000E-11	2.1884000E-11
-2.2225000E+2	7.4150000E-12	6.8100000E-12	7.3400000E-12	1.4422000E-11	2.1565000E-11
-2.4200000E+2	7.3190000E-12	6.7060000E-12	7.2440000E-12	1.4118000E-11	2.1269000E-11
-2.6175000E+2	7.2310000E-12	6.6140000E-12	7.1590000E-12	1.3845000E-11	2.1004000E-11
-2.8150000E+2	7.1770000E-12	6.5620000E-12	7.1140000E-12	1.3692000E-11	2.0853000E-11
-3.0125000E+2	7.1640000E-12	6.5510000E-12	7.1040000E-12	1.3656000E-11	2.0819000E-11
-3.2100000E+2	7.1590000E-12	6.5460000E-12	7.1010000E-12	1.3645000E-11	2.0806000E-11
-3.4075000E+2	7.1590000E-12	6.5450000E-12	7.0980000E-12	1.3637000E-11	2.0802000E-11
-3.6050000E+2	7.1580000E-12	6.5430000E-12	7.0980000E-12	1.3633000E-11	2.0799000E-11
-3.8025000E+2	7.1570000E-12	6.5420000E-12	7.0950000E-12	1.3630000E-11	2.0794000E-11
-4.0000000E+2	7.1560000E-12	6.5410000E-12	7.0950000E-12	1.3625000E-11	2.0792000E-11
