CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	2.1580000E-11	2.0830000E-11	2.0910000E-11	5.7450000E-11	6.3320000E-11
-2.4750000E+1	1.2030000E-11	1.1559000E-11	1.0839000E-11	2.7690000E-11	3.4428000E-11
-4.4500000E+1	9.5840000E-12	9.2510000E-12	9.4720000E-12	2.1380000E-11	2.8307000E-11
-6.4250000E+1	8.9040000E-12	8.5440000E-12	8.9180000E-12	1.9375000E-11	2.6366000E-11
-8.4000000E+1	8.5440000E-12	8.1190000E-12	8.5370000E-12	1.8165000E-11	2.5200000E-11
-1.0375000E+2	8.2770000E-12	7.8050000E-12	8.2580000E-12	1.7274000E-11	2.4340000E-11
-1.2350000E+2	8.0580000E-12	7.5480000E-12	8.0260000E-12	1.6544000E-11	2.3632000E-11
-1.4325000E+2	7.8780000E-12	7.3380000E-12	7.8370000E-12	1.5951000E-11	2.3053000E-11
-1.6300000E+2	7.7290000E-12	7.1680000E-12	7.6820000E-12	1.5460000E-11	2.2579000E-11
-1.8275000E+2	7.5980000E-12	7.0210000E-12	7.5480000E-12	1.5039000E-11	2.2167000E-11
-2.0250000E+2	7.4860000E-12	6.8940000E-12	7.4310000E-12	1.4675000E-11	2.1811000E-11
-2.2225000E+2	7.3820000E-12	6.7840000E-12	7.3270000E-12	1.4349000E-11	2.1493000E-11
-2.4200000E+2	7.2870000E-12	6.6810000E-12	7.2320000E-12	1.4049000E-11	2.1200000E-11
-2.6175000E+2	7.2070000E-12	6.5950000E-12	7.1500000E-12	1.3793000E-11	2.0952000E-11
-2.8150000E+2	7.1690000E-12	6.5580000E-12	7.1130000E-12	1.3677000E-11	2.0840000E-11
-3.0125000E+2	7.1620000E-12	6.5500000E-12	7.1030000E-12	1.3651000E-11	2.0815000E-11
-3.2100000E+2	7.1590000E-12	6.5460000E-12	7.0990000E-12	1.3641000E-11	2.0804000E-11
-3.4075000E+2	7.1570000E-12	6.5440000E-12	7.0980000E-12	1.3634000E-11	2.0799000E-11
-3.6050000E+2	7.1560000E-12	6.5420000E-12	7.0960000E-12	1.3629000E-11	2.0794000E-11
-3.8025000E+2	7.1560000E-12	6.5410000E-12	7.0950000E-12	1.3626000E-11	2.0792000E-11
-4.0000000E+2	7.1550000E-12	6.5410000E-12	7.0930000E-12	1.3623000E-11	2.0789000E-11
