IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-1.4929320E-11	0.0000000E+0
-1.0000000E+1	1.3519170E-11	0.0000000E+0
-2.0000000E+1	1.2803170E-11	0.0000000E+0
-3.0000000E+1	1.4679220E-11	0.0000000E+0
-4.0000000E+1	2.0887200E-10	0.0000000E+0
-5.0000000E+1	2.1492500E-10	0.0000000E+0
-6.0000000E+1	2.1692700E-10	0.0000000E+0
-7.0000000E+1	2.2279600E-10	0.0000000E+0
-8.0000000E+1	2.2080300E-10	0.0000000E+0
-9.0000000E+1	2.2357400E-10	0.0000000E+0
-1.0000000E+2	2.2445500E-10	0.0000000E+0
-1.1000000E+2	2.2757500E-10	0.0000000E+0
-1.2000000E+2	2.2950600E-10	0.0000000E+0
-1.3000000E+2	2.2898500E-10	0.0000000E+0
-1.4000000E+2	2.3156600E-10	0.0000000E+0
-1.5000000E+2	2.3293900E-10	0.0000000E+0
-1.6000000E+2	2.3069600E-10	0.0000000E+0
-1.7000000E+2	2.3357800E-10	0.0000000E+0
-1.8000000E+2	2.3478500E-10	0.0000000E+0
-1.9000000E+2	2.3605700E-10	0.0000000E+0
-2.0000000E+2	2.3474900E-10	0.0000000E+0
-2.1000000E+2	2.3634000E-10	0.0000000E+0
-2.2000000E+2	2.3715000E-10	0.0000000E+0
-2.3000000E+2	2.3893300E-10	0.0000000E+0
-2.4000000E+2	2.3950900E-10	0.0000000E+0
-2.5000000E+2	2.4327900E-10	0.0000000E+0
-2.6000000E+2	2.4894600E-10	0.0000000E+0
-2.7000000E+2	2.5031700E-10	0.0000000E+0
-2.8000000E+2	2.5054500E-10	0.0000000E+0
-2.9000000E+2	2.5483800E-10	0.0000000E+0
-3.0000000E+2	2.5495900E-10	0.0000000E+0
-3.1000000E+2	2.5673500E-10	0.0000000E+0
-3.2000000E+2	2.5671500E-10	0.0000000E+0
-3.3000000E+2	2.5955300E-10	0.0000000E+0
-3.4000000E+2	2.5857800E-10	0.0000000E+0
-3.5000000E+2	2.6016000E-10	0.0000000E+0
-3.6000000E+2	2.6006000E-10	0.0000000E+0
-3.7000000E+2	2.5961600E-10	0.0000000E+0
-3.8000000E+2	2.6051600E-10	0.0000000E+0
-3.9000000E+2	2.6056000E-10	0.0000000E+0
-4.0000000E+2	2.6158000E-10	0.0000000E+0
-4.1000000E+2	2.6280900E-10	0.0000000E+0
-4.2000000E+2	2.6515300E-10	0.0000000E+0
-4.3000000E+2	2.6270600E-10	0.0000000E+0
-4.4000000E+2	2.6577800E-10	0.0000000E+0
-4.5000000E+2	2.6663000E-10	0.0000000E+0
-4.6000000E+2	2.6747600E-10	0.0000000E+0
-4.7000000E+2	2.6808600E-10	0.0000000E+0
-4.8000000E+2	2.6651500E-10	0.0000000E+0
-4.9000000E+2	2.6928500E-10	0.0000000E+0
-5.0000000E+2	2.6906000E-10	0.0000000E+0
-5.1000000E+2	2.6890700E-10	0.0000000E+0
-5.2000000E+2	2.6966300E-10	0.0000000E+0
-5.3000000E+2	2.7093100E-10	0.0000000E+0
-5.4000000E+2	2.7330800E-10	0.0000000E+0
-5.5000000E+2	2.7411600E-10	0.0000000E+0
-5.6000000E+2	2.7412700E-10	0.0000000E+0
-5.7000000E+2	2.7530000E-10	0.0000000E+0
-5.8000000E+2	2.7501900E-10	0.0000000E+0
-5.9000000E+2	2.7593500E-10	0.0000000E+0
-6.0000000E+2	2.7753000E-10	0.0000000E+0
-6.1000000E+2	2.7556100E-10	0.0000000E+0
-6.2000000E+2	2.7964300E-10	0.0000000E+0
-6.3000000E+2	2.7703400E-10	0.0000000E+0
-6.4000000E+2	2.7814400E-10	0.0000000E+0
-6.5000000E+2	2.7803800E-10	0.0000000E+0
-6.6000000E+2	2.7946900E-10	0.0000000E+0
-6.7000000E+2	2.8092800E-10	0.0000000E+0
-6.8000000E+2	2.8300100E-10	0.0000000E+0
-6.9000000E+2	2.8046900E-10	0.0000000E+0
-7.0000000E+2	2.8363100E-10	0.0000000E+0
